Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
PC2,160884at2759,2,Zm00001eb147120;Zm00001eb305260;Zm00001eb305270,Zm00001eb147120:0.00310227;Zm00001eb305260:0.00413925;Zm00001eb305270:0.00413925,,,,,HORVU.MOREX.r3.3HG0303990,HORVU.MOREX.r3.3HG0303990:0.00109671,,
PC2,164184at3193,2,Zm00001eb058860;Zm00001eb292590,Zm00001eb058860:0.00243292;Zm00001eb292590:0.00155098,,,,,,,AT3G07330,AT3G07330:0.000429014
PC2,16579at38820,2,Zm00001eb291890,Zm00001eb291890:0.00400718,,,,,HORVU.MOREX.r3.1HG0067910,HORVU.MOREX.r3.1HG0067910:0.00176581,,
PC2,16628at4447,2,Zm00001eb325330,Zm00001eb325330:0.00159657,,,,,HORVU.MOREX.r3.4HG0338170,HORVU.MOREX.r3.4HG0338170:0.00222456,,
PC2,168202at33090,2,Zm00001eb428910,Zm00001eb428910:0.000472997,,,,,HORVU.MOREX.r3.7HG0750280,HORVU.MOREX.r3.7HG0750280:0.000450225,,
PC2,172872at2759,2,Zm00001eb430610,Zm00001eb430610:0.00203078,,,,,HORVU.MOREX.r3.2HG0192000;HORVU.MOREX.r3.2HG0192050,HORVU.MOREX.r3.2HG0192000:0.00211331;HORVU.MOREX.r3.2HG0192050:0.00166754,,
PC2,173945at3193,2,Zm00001eb355240,Zm00001eb355240:0.00344057,,,,,,,AT2G28550;AT4G36920,AT2G28550:0.00119435;AT4G36920:0.00084382
PC2,1741856at2759,2,,,,,LOC_Os01g05870,LOC_Os01g05870:0.000392567,,,AT3G28710,AT3G28710:0.00193823
PC2,17638at38820,2,,,SORBI_3010G081700,SORBI_3010G081700:0.00278074,,,HORVU.MOREX.r3.5HG0496160,HORVU.MOREX.r3.5HG0496160:0.00287904,,
PC2,17823at38820,2,Zm00001eb231840,Zm00001eb231840:0.00300538,SORBI_3004G035000,SORBI_3004G035000:0.00190954,,,,,,
PC2,178787at2759,2,Zm00001eb222880,Zm00001eb222880:0.00452436,SORBI_3001G244600,SORBI_3001G244600:0.00309537,,,,,,
PC2,180226at3193,2,Zm00001eb104660,Zm00001eb104660:0.000854787,SORBI_3002G295700,SORBI_3002G295700:0.00245796,,,,,,
PC2,18128at38820,2,Zm00001eb327780,Zm00001eb327780:0.0038375,SORBI_3001G350700,SORBI_3001G350700:0.00273508,,,,,,
PC2,184525at2759,2,Zm00001eb218250,Zm00001eb218250:0.00126461,,,LOC_Os03g01800,LOC_Os03g01800:0.00106511,,,,
PC2,186724at2759,2,Zm00001eb108360;Zm00001eb400520,Zm00001eb108360:0.000219232;Zm00001eb400520:0.00360987,SORBI_3002G361900,SORBI_3002G361900:0.00335657,,,,,,
PC2,186at38820,2,Zm00001eb284430,Zm00001eb284430:0.00345536,SORBI_3009G088600,SORBI_3009G088600:1.43083e-05,,,,,,
PC2,1873676at2759,2,Zm00001eb303120,Zm00001eb303120:0.00421485,SORBI_3002G278300;SORBI_3008G024400,SORBI_3002G278300:0.00220176;SORBI_3008G024400:0.00208453,,,,,,
PC2,19033at38820,2,Zm00001eb291160,Zm00001eb291160:0.000106539,SORBI_3003G333800,SORBI_3003G333800:0.00314808,,,,,,
PC2,190960at3193,2,,,SORBI_3007G151900,SORBI_3007G151900:0.00315401,,,HORVU.MOREX.r3.2HG0106220,HORVU.MOREX.r3.2HG0106220:0.00182252,,
PC2,191745at2759,2,Zm00001eb157850,Zm00001eb157850:0.00016655,,,,,,,AT4G11150,AT4G11150:3.04353e-05
PC2,192396at3193,2,Zm00001eb117430,Zm00001eb117430:0.000454117,,,,,,,AT3G11780,AT3G11780:7.53048e-06
PC2,19290at2759,2,Zm00001eb288390,Zm00001eb288390:0.00252585,,,,,,,AT1G77000,AT1G77000:0.00089699
PC2,193072at2759,2,Zm00001eb218820,Zm00001eb218820:0.000935336,,,,,,,AT4G14740,AT4G14740:0.0012174
PC2,193350at33090,2,Zm00001eb221480,Zm00001eb221480:0.00230232,,,,,HORVU.MOREX.r3.7HG0641090,HORVU.MOREX.r3.7HG0641090:0.000114124,,
PC2,195289at3193,2,Zm00001eb001840,Zm00001eb001840:6.72426e-05,,,,,,,AT4G01310,AT4G01310:0.00160083
PC2,196363at3193,2,Zm00001eb214330,Zm00001eb214330:0.00202346,,,,,,,AT2G14880;AT2G35605,AT2G14880:0.00176624;AT2G35605:0.000776415
PC2,19663at38820,2,,,SORBI_3003G360300,SORBI_3003G360300:0.000163944,,,HORVU.MOREX.r3.7HG0651120,HORVU.MOREX.r3.7HG0651120:0.00205492,,
PC2,19781at38820,2,Zm00001eb377530,Zm00001eb377530:0.00188345,,,,,HORVU.MOREX.r3.7HG0648080,HORVU.MOREX.r3.7HG0648080:0.00293818,,
PC2,19829at38820,2,Zm00001eb338920,Zm00001eb338920:0.00186428,SORBI_3003G012900,SORBI_3003G012900:0.00189565,,,,,,
PC2,1989349at2759,2,Zm00001eb426370,Zm00001eb426370:0.00102356,SORBI_3006G130800,SORBI_3006G130800:0.000794148,,,,,,
PC2,20032at38820,2,,,SORBI_3004G143475,SORBI_3004G143475:0.000859134,,,HORVU.MOREX.r3.6HG0586400,HORVU.MOREX.r3.6HG0586400:0.000108605,,
PC2,20216at38820,2,Zm00001eb368430,Zm00001eb368430:0.00211559,,,,,HORVU.MOREX.r3.3HG0303970,HORVU.MOREX.r3.3HG0303970:0.00109671,,
PC2,202899at2759,2,Zm00001eb220030,Zm00001eb220030:0.000379335,SORBI_3001G044100,SORBI_3001G044100:0.0033107,,,,,,
PC2,20507at38820,2,,,SORBI_3010G064700,SORBI_3010G064700:0.00250385,,,HORVU.MOREX.r3.7HG0658780,HORVU.MOREX.r3.7HG0658780:0.0015124,,
PC2,205574at3193,2,Zm00001eb349080,Zm00001eb349080:0.00222526,,,,,,,AT1G11050,AT1G11050:0.000143152
PC2,2126835at2759,2,Zm00001eb330760;Zm00001eb338910,Zm00001eb330760:0.00398422;Zm00001eb338910:0.00186428,SORBI_3001G382700;SORBI_3003G013000,SORBI_3001G382700:0.000360303;SORBI_3003G013000:0.00189565,,,,,,
PC2,216044at3193,2,Zm00001eb137920;Zm00001eb427340,Zm00001eb137920:0.000290797;Zm00001eb427340:0.00389974,,,,,,,AT2G39900,AT2G39900:0.00193261
PC2,217973at33090,2,Zm00001eb216020,Zm00001eb216020:0.00282437,,,,,,,AT1G09570,AT1G09570:0.00197972
PC2,219954at2759,2,Zm00001eb031670;Zm00001eb136060,Zm00001eb031670:0.000997052;Zm00001eb136060:0.00306412,,,,,,,AT2G34710,AT2G34710:0.00169511
PC2,2217459at2759,2,Zm00001eb368990,Zm00001eb368990:0.000175983,,,,,,,AT1G09780,AT1G09780:0.000716716
PC2,222020at2759,2,,,,,LOC_Os01g09500,LOC_Os01g09500:0.000643967,HORVU.MOREX.r3.7HG0636800;HORVU.MOREX.r3.7HG0648120,HORVU.MOREX.r3.7HG0636800:0.00273283;HORVU.MOREX.r3.7HG0648120:0.00101155,,
PC2,22220at38820,2,Zm00001eb288730,Zm00001eb288730:0.000227471,SORBI_3003G359800,SORBI_3003G359800:1.22879e-05,,,,,,
PC2,223872at3193,2,Zm00001eb126310,Zm00001eb126310:0.0025103,SORBI_3003G098900,SORBI_3003G098900:0.001303,,,,,,
PC2,225537at2759,2,,,SORBI_3002G046900,SORBI_3002G046900:0.0012936,,,,,AT2G23840,AT2G23840:0.0018844
PC2,226419at2759,2,,,SORBI_3002G338500,SORBI_3002G338500:2.10207e-05,,,,,AT1G50310;AT3G19930,AT1G50310:7.28254e-05;AT3G19930:0.000937984
PC2,22841at38820,2,Zm00001eb111570;Zm00001eb330690,Zm00001eb111570:0.000744065;Zm00001eb330690:0.00219068,SORBI_3002G418200,SORBI_3002G418200:0.000400866,,,,,,
PC2,228768at2759,2,Zm00001eb013180,Zm00001eb013180:0.00280412,,,,,HORVU.MOREX.r3.4HG0385330,HORVU.MOREX.r3.4HG0385330:3.59044e-05,,
PC2,228791at2759,2,,,,,,,HORVU.MOREX.r3.2HG0211190,HORVU.MOREX.r3.2HG0211190:0.000618895,AT2G24330,AT2G24330:0.000178629
PC2,22931at38820,2,Zm00001eb246710,Zm00001eb246710:0.000476804,,,,,HORVU.MOREX.r3.3HG0306300,HORVU.MOREX.r3.3HG0306300:0.00264177,,
PC2,229328at2759,2,Zm00001eb023230,Zm00001eb023230:0.00313769,,,,,,,AT5G47440,AT5G47440:0.000667131
PC2,229609at2759,2,Zm00001eb004020,Zm00001eb004020:0.000190667,,,,,,,AT3G20310,AT3G20310:1.51131e-06
PC2,230198at3193,2,Zm00001eb365010,Zm00001eb365010:0.00273146,,,,,,,AT3G23980,AT3G23980:4.19e-05
PC2,230460at2759,2,Zm00001eb400510,Zm00001eb400510:0.00360987,SORBI_3002G362000,SORBI_3002G362000:0.00335657,,,,,,
PC2,231389at2759,2,Zm00001eb110100,Zm00001eb110100:0.000306908,,,,,,,AT2G37220,AT2G37220:0.000638014
PC2,2326at38820,2,Zm00001eb345530,Zm00001eb345530:0.00119717,,,LOC_Os05g05950,LOC_Os05g05950:0.000952537,,,,
PC2,235323at2759,2,Zm00001eb356840,Zm00001eb356840:9.12825e-05,,,,,,,AT1G62710,AT1G62710:0.00195885
PC2,237708at2759,2,Zm00001eb431760,Zm00001eb431760:0.00431008,,,,,,,AT5G10030,AT5G10030:0.000514342
PC2,238726at3193,2,,,,,,,HORVU.MOREX.r3.3HG0313090,HORVU.MOREX.r3.3HG0313090:0.000472991,AT1G02880,AT1G02880:7.64056e-05
PC2,241978at3193,2,Zm00001eb416890;Zm00001eb428460,Zm00001eb416890:1.06442e-06;Zm00001eb428460:0.00173847,,,,,,,AT4G15240,AT4G15240:0.00099291
PC2,242233at2759,2,Zm00001eb375190,Zm00001eb375190:0.000563973,,,,,,,AT3G57050,AT3G57050:0.000268986
PC2,242360at2759,2,Zm00001eb255510,Zm00001eb255510:0.000708116,,,,,,,AT1G22500,AT1G22500:0.00122277
PC2,24251at38820,2,Zm00001eb199540,Zm00001eb199540:0.000797241,,,LOC_Os08g05000,LOC_Os08g05000:0.00149371,,,,
PC2,243772at2759,2,Zm00001eb157310,Zm00001eb157310:0.00126702,,,,,,,AT1G03870,AT1G03870:0.000798458
PC2,24617at38820,2,Zm00001eb119580,Zm00001eb119580:0.003753,SORBI_3003G013100,SORBI_3003G013100:0.00189565,,,,,,
PC2,2467431at2759,2,Zm00001eb187910,Zm00001eb187910:0.000696468,,,,,,,AT1G51680,AT1G51680:0.000615879
PC2,2481at2759,2,Zm00001eb243380,Zm00001eb243380:0.00168803,,,,,,,AT1G35580,AT1G35580:0.00164422
PC2,24981at38820,2,Zm00001eb216690,Zm00001eb216690:0.00110846,,,,,HORVU.MOREX.r3.4HG0336430,HORVU.MOREX.r3.4HG0336430:0.00104404,,
PC2,25076at38820,2,Zm00001eb067660,Zm00001eb067660:0.00447193,SORBI_3006G248700,SORBI_3006G248700:0.00142724,,,,,,
PC2,2547374at2759,2,Zm00001eb290330,Zm00001eb290330:0.00243177,,,,,HORVU.MOREX.r3.2HG0095510,HORVU.MOREX.r3.2HG0095510:0.00206975,,
PC2,2565614at2759,2,Zm00001eb045870,Zm00001eb045870:0.000685402,,,LOC_Os10g04770,LOC_Os10g04770:0.000173253,,,,
PC2,25687at38820,2,Zm00001eb433950,Zm00001eb433950:0.00267352,,,LOC_Os04g06820,LOC_Os04g06820:0.000286296,,,,
PC2,257321at2759,2,Zm00001eb369640,Zm00001eb369640:0.00174821,,,,,,,AT1G04680,AT1G04680:0.00184818
PC2,259965at2759,2,Zm00001eb214870,Zm00001eb214870:0.00191231,,,,,HORVU.MOREX.r3.5HG0510700,HORVU.MOREX.r3.5HG0510700:0.00165765,,
PC2,2603886at2759,2,,,,,,,HORVU.MOREX.r3.2HG0192900;HORVU.MOREX.r3.2HG0192910,HORVU.MOREX.r3.2HG0192900:0.00283981;HORVU.MOREX.r3.2HG0192910:0.00283981,AT4G30280,AT4G30280:0.000514736
PC2,2605298at2759,2,Zm00001eb330650,Zm00001eb330650:0.00366179,,,,,,,AT5G08380,AT5G08380:0.00080375
PC2,2612708at2759,2,Zm00001eb294170,Zm00001eb294170:0.000363609,,,,,,,AT1G22740,AT1G22740:0.000692549
PC2,26182at38820,2,Zm00001eb108340,Zm00001eb108340:0.000219232,SORBI_3002G361600,SORBI_3002G361600:0.00335657,,,,,,
PC2,262399at3193,2,Zm00001eb291240,Zm00001eb291240:0.00394339,,,,,,,AT1G77940,AT1G77940:0.00142956
PC2,2675043at2759,2,,,,,,,HORVU.MOREX.r3.7HG0636750,HORVU.MOREX.r3.7HG0636750:0.00215388,AT3G53010,AT3G53010:0.00165356
PC2,267729at2759,2,Zm00001eb070050,Zm00001eb070050:0.00245817,,,,,HORVU.MOREX.r3.7HG0702200,HORVU.MOREX.r3.7HG0702200:0.0025839,,
PC2,2679804at2759,2,,,,,,,HORVU.MOREX.r3.3HG0223740,HORVU.MOREX.r3.3HG0223740:0.00043624,AT2G37040,AT2G37040:0.00135155
PC2,2682822at2759,2,Zm00001eb367960,Zm00001eb367960:0.000161479,,,LOC_Os01g08410,LOC_Os01g08410:0.000631478,,,,
PC2,2684792at2759,2,Zm00001eb293530,Zm00001eb293530:0.000850157,,,,,,,AT4G26270,AT4G26270:0.000892128
PC2,270448at3193,2,Zm00001eb002320,Zm00001eb002320:0.00395445,,,,,,,AT2G02050,AT2G02050:0.00143751
PC2,27062at38820,2,Zm00001eb058760;Zm00001eb117900,Zm00001eb058760:0.00398865;Zm00001eb117900:0.00231564,SORBI_3001G076400,SORBI_3001G076400:0.00129588,,,,,,
PC2,2706959at2759,2,Zm00001eb213010,Zm00001eb213010:0.000582644,SORBI_3008G119501,SORBI_3008G119501:0.00285357,,,,,,
PC2,272851at3193,2,Zm00001eb406890,Zm00001eb406890:0.00352938,,,,,,,AT2G25100,AT2G25100:0.000475299
PC2,27343at38820,2,Zm00001eb102550,Zm00001eb102550:0.00341907,,,,,HORVU.MOREX.r3.5HG0494840,HORVU.MOREX.r3.5HG0494840:0.000690188,,
PC2,2747976at2759,2,Zm00001eb015940;Zm00001eb330750,Zm00001eb015940:3.28967e-05;Zm00001eb330750:0.00398422,SORBI_3001G382200,SORBI_3001G382200:0.000360303,,,,,,
PC2,280567at2759,2,Zm00001eb336490,Zm00001eb336490:0.00212513,,,,,,,AT4G33180,AT4G33180:6.51351e-05
PC2,2852at38820,2,Zm00001eb083790,Zm00001eb083790:0.00263402,,,,,HORVU.MOREX.r3.4HG0413910,HORVU.MOREX.r3.4HG0413910:0.000176484,,
PC2,285701at2759,2,Zm00001eb069630,Zm00001eb069630:0.00317152,,,,,,,AT1G73220,AT1G73220:0.00148649
PC2,28593at38820,2,Zm00001eb218320,Zm00001eb218320:0.00355481,,,,,HORVU.MOREX.r3.4HG0333100,HORVU.MOREX.r3.4HG0333100:3.93042e-05,,
PC2,287518at3193,2,Zm00001eb122340,Zm00001eb122340:0.000243312,,,,,HORVU.MOREX.r3.2HG0174320,HORVU.MOREX.r3.2HG0174320:6.44514e-05,,
PC2,288450at2759,2,Zm00001eb433320,Zm00001eb433320:0.00421526,,,LOC_Os04g06700,LOC_Os04g06700:0.00105121,,,,
PC2,289694at3193,2,Zm00001eb128250,Zm00001eb128250:0.00294723,,,,,HORVU.MOREX.r3.3HG0255220,HORVU.MOREX.r3.3HG0255220:0.00248968,,
PC2,29124at3193,2,Zm00001eb153090,Zm00001eb153090:0.00299434,,,,,,,AT1G53140,AT1G53140:0.000773443
PC2,293760at2759,2,,,SORBI_3003G099400,SORBI_3003G099400:0.001303,,,HORVU.MOREX.r3.3HG0219130,HORVU.MOREX.r3.3HG0219130:0.000859699,,
PC2,294243at2759,2,,,SORBI_3004G345600,SORBI_3004G345600:0.000402037,,,,,AT2G33310;AT4G28640,AT2G33310:0.000449935;AT4G28640:0.000324762
PC2,295004at2759,2,,,,,,,HORVU.MOREX.r3.7HG0725440,HORVU.MOREX.r3.7HG0725440:0.00267401,AT4G35110,AT4G35110:0.000322401
PC2,301709at2759,2,Zm00001eb275550,Zm00001eb275550:0.0013755,,,,,,,AT4G22130,AT4G22130:0.00094308
PC2,3018at38820,2,,,SORBI_3004G345500,SORBI_3004G345500:0.000402037,,,HORVU.MOREX.r3.6HG0629820,HORVU.MOREX.r3.6HG0629820:0.000825285,,
PC2,302879at2759,2,Zm00001eb399100,Zm00001eb399100:0.00119333,,,,,,,AT1G24625,AT1G24625:0.00189992
PC2,306346at2759,2,Zm00001eb093140;Zm00001eb196530,Zm00001eb093140:0.000994909;Zm00001eb196530:0.00263971,,,,,,,AT4G36380,AT4G36380:0.000523776
PC2,30772at4447,2,Zm00001eb280200;Zm00001eb315060,Zm00001eb280200:0.00242493;Zm00001eb315060:0.00413065,SORBI_3002G224800;SORBI_3002G224900,SORBI_3002G224800:0.00186282;SORBI_3002G224900:0.00186282,,,,,,
PC2,3098969at2759,2,Zm00001eb314710;Zm00001eb348660,Zm00001eb314710:0.0021173;Zm00001eb348660:0.00262203,,,,,HORVU.MOREX.r3.1HG0075570,HORVU.MOREX.r3.1HG0075570:0.000985393,,
PC2,311215at2759,2,Zm00001eb395580,Zm00001eb395580:0.00119489,,,,,,,AT5G49620,AT5G49620:0.00178611
PC2,311829at33090,2,,,SORBI_3001G351100,SORBI_3001G351100:0.00273508,,,,,AT4G25110,AT4G25110:0.00173902
PC2,312619at2759,2,Zm00001eb117920;Zm00001eb193680,Zm00001eb117920:0.00231564;Zm00001eb193680:0.00394279,SORBI_3010G082100;SORBI_3010G082300,SORBI_3010G082100:0.00205156;SORBI_3010G082300:0.00205156,,,,,,
PC2,31264at4447,2,,,SORBI_3004G003401,SORBI_3004G003401:0.00336801,,,HORVU.MOREX.r3.6HG0540780,HORVU.MOREX.r3.6HG0540780:0.00217974,,
PC2,3149789at2759,2,Zm00001eb165010;Zm00001eb293700,Zm00001eb165010:0.00107963;Zm00001eb293700:0.00262109,,,,,,,AT3G17060,AT3G17060:0.000263744
PC2,316636at2759,2,Zm00001eb307290,Zm00001eb307290:0.0037374,,,,,HORVU.MOREX.r3.2HG0126960,HORVU.MOREX.r3.2HG0126960:0.00278012,,
PC2,318457at2759,2,Zm00001eb104670,Zm00001eb104670:0.000854787,SORBI_3002G295800,SORBI_3002G295800:0.00245796,,,,,,
PC2,320767at2759,2,Zm00001eb189290,Zm00001eb189290:0.00172218,,,LOC_Os02g07180,LOC_Os02g07180:0.00143836,,,,
PC2,320921at3193,2,Zm00001eb327790,Zm00001eb327790:0.0038375,,,,,,,AT5G10360,AT5G10360:0.000393452
PC2,32394at38820,2,Zm00001eb325640,Zm00001eb325640:0.00416513,SORBI_3002G353900;SORBI_3002G354000;SORBI_3002G354100;SORBI_3002G354200,SORBI_3002G353900:0.0013367;SORBI_3002G354000:0.0013367;SORBI_3002G354100:0.0013367;SORBI_3002G354200:0.0013367,,,,,,
PC2,32794at38820,2,,,SORBI_3001G033000,SORBI_3001G033000:0.00280014,,,HORVU.MOREX.r3.5HG0526750,HORVU.MOREX.r3.5HG0526750:0.00106859,,
PC2,32799at3193,2,Zm00001eb163460,Zm00001eb163460:0.00135984,,,LOC_Os12g01330,LOC_Os12g01330:0.00138129,,,,
PC2,328749at33090,2,Zm00001eb210570,Zm00001eb210570:0.00190937,,,,,HORVU.MOREX.r3.5HG0535930,HORVU.MOREX.r3.5HG0535930:0.000555394,,
PC2,331706at2759,2,Zm00001eb402240,Zm00001eb402240:0.00352473,,,,,,,AT1G14345,AT1G14345:2.32868e-05
PC2,337371at2759,2,,,SORBI_3008G013300,SORBI_3008G013300:5.6374e-05,,,,,AT1G03730;AT4G28330,AT1G03730:0.00181236;AT4G28330:0.000168153
PC2,338475at2759,2,Zm00001eb389210,Zm00001eb389210:0.00189423,,,,,,,AT1G11130,AT1G11130:0.000485533
PC2,338848at3193,2,,,,,,,HORVU.MOREX.r3.7HG0636450,HORVU.MOREX.r3.7HG0636450:0.00151164,AT5G24000,AT5G24000:0.000928725
PC2,338878at2759,2,Zm00001eb159340,Zm00001eb159340:0.00251922,,,,,,,AT4G18170,AT4G18170:0.000511104
PC2,338925at2759,2,Zm00001eb256730,Zm00001eb256730:0.000539718,,,,,HORVU.MOREX.r3.7HG0662690,HORVU.MOREX.r3.7HG0662690:0.000312703,,
PC2,34079at38820,2,,,,,LOC_Os01g09520,LOC_Os01g09520:0.00141929,HORVU.MOREX.r3.3HG0320720;HORVU.MOREX.r3.3HG0320740,HORVU.MOREX.r3.3HG0320720:0.00312113;HORVU.MOREX.r3.3HG0320740:0.00312113,,
PC2,34462at38820,2,Zm00001eb375040,Zm00001eb375040:0.00436105,SORBI_3004G333900,SORBI_3004G333900:0.00160705,,,,,,
PC2,345792at2759,2,,,,,LOC_Os05g01760,LOC_Os05g01760:0.0013349,,,AT4G25630,AT4G25630:0.00121051
PC2,3459473at2759,2,Zm00001eb020330,Zm00001eb020330:0.000619408,,,,,HORVU.MOREX.r3.6HG0568470,HORVU.MOREX.r3.6HG0568470:0.00150234,,
PC2,34968at4447,2,Zm00001eb003540,Zm00001eb003540:0.00225991,,,,,HORVU.MOREX.r3.6HG0629220,HORVU.MOREX.r3.6HG0629220:0.00136409,,
PC2,354447at2759,2,Zm00001eb097180,Zm00001eb097180:0.00134146,,,,,,,AT4G28510,AT4G28510:0.00154311
PC2,355132at3193,2,Zm00001eb038370,Zm00001eb038370:0.000925425,SORBI_3002G124900,SORBI_3002G124900:0.00291783,,,,,,
PC2,3564at38820,2,Zm00001eb272730,Zm00001eb272730:0.00392605,SORBI_3010G256500,SORBI_3010G256500:0.00171967,,,,,,
PC2,361830at3193,2,Zm00001eb066560,Zm00001eb066560:0.00192247,,,,,,,AT3G18630,AT3G18630:0.0013929
PC2,365051at2759,2,,,SORBI_3009G231700,SORBI_3009G231700:0.00152934,,,,,AT5G46070,AT5G46070:0.00169165
PC2,369452at2759,2,Zm00001eb168220,Zm00001eb168220:0.00380674,SORBI_3004G088300,SORBI_3004G088300:0.000571358,,,,,,
PC2,370094at3193,2,Zm00001eb322380,Zm00001eb322380:0.00148767,,,,,,,AT2G20635,AT2G20635:0.00141525
PC2,37262at38820,2,,,SORBI_3004G033000,SORBI_3004G033000:3.21351e-05,LOC_Os02g01355,LOC_Os02g01355:1.10286e-05,,,,
PC2,375954at3193,2,,,,,,,HORVU.MOREX.r3.5HG0427160,HORVU.MOREX.r3.5HG0427160:0.000519091,AT1G10830,AT1G10830:0.00157185
PC2,380130at2759,2,Zm00001eb229650,Zm00001eb229650:0.000149622,SORBI_3004G007800,SORBI_3004G007800:0.00187195,,,,,,
PC2,381809at2759,2,,,,,,,HORVU.MOREX.r3.7HG0728390,HORVU.MOREX.r3.7HG0728390:0.00220844,AT4G31540,AT4G31540:0.00135479
PC2,384603at2759,2,Zm00001eb403080,Zm00001eb403080:0.0010115,,,,,,,AT2G39030,AT2G39030:0.00201216
PC2,388517at2759,2,Zm00001eb099030,Zm00001eb099030:0.00106938,,,,,,,AT5G62560,AT5G62560:0.0010642
PC2,388896at33090,2,Zm00001eb334390,Zm00001eb334390:0.00175319,,,,,,,AT3G42830,AT3G42830:0.00197526
PC2,38954at38820,2,Zm00001eb329540,Zm00001eb329540:0.00205068,,,,,HORVU.MOREX.r3.2HG0117640,HORVU.MOREX.r3.2HG0117640:0.00190655,,
PC2,39050at4447,2,Zm00001eb422410,Zm00001eb422410:8.42894e-05,,,,,HORVU.MOREX.r3.3HG0254950,HORVU.MOREX.r3.3HG0254950:0.002079,,
PC2,393430at2759,2,Zm00001eb124920,Zm00001eb124920:0.000361531,,,,,HORVU.MOREX.r3.3HG0226230,HORVU.MOREX.r3.3HG0226230:0.00216394,,
PC2,396177at2759,2,,,SORBI_3003G309500,SORBI_3003G309500:7.38465e-06,,,,,AT2G34640,AT2G34640:0.000131787
PC2,397167at3193,2,Zm00001eb109330;Zm00001eb402570,Zm00001eb109330:0.000896862;Zm00001eb402570:0.00425814,,,,,,,AT1G72370,AT1G72370:0.000281933
PC2,4000041at2759,2,Zm00001eb222210,Zm00001eb222210:0.000945569,SORBI_3008G024200,SORBI_3008G024200:0.00208453,,,,,,
PC2,401446at3193,2,Zm00001eb043380,Zm00001eb043380:0.00235525,,,,,,,AT1G72750,AT1G72750:0.000437594
PC2,40443at2759,2,Zm00001eb258330,Zm00001eb258330:0.00237609,,,,,,,AT2G38970,AT2G38970:0.00173259
PC2,40635at38820,2,Zm00001eb405620,Zm00001eb405620:0.000377636,,,,,HORVU.MOREX.r3.7HG0651330,HORVU.MOREX.r3.7HG0651330:3.65352e-05,,
PC2,4103828at2759,2,,,,,,,HORVU.MOREX.r3.1HG0068140;HORVU.MOREX.r3.3HG0294710,HORVU.MOREX.r3.1HG0068140:0.00174723;HORVU.MOREX.r3.3HG0294710:0.00128587,AT4G27130,AT4G27130:0.00151403
PC2,410480at2759,2,,,,,LOC_Os08g02204,LOC_Os08g02204:0.00074503,,,AT3G62170,AT3G62170:0.000911506
PC2,413980at3193,2,Zm00001eb386550,Zm00001eb386550:0.00261203,,,LOC_Os09g02580,LOC_Os09g02580:0.0013309,,,,
PC2,4145474at2759,2,,,,,,,HORVU.MOREX.r3.2HG0126910,HORVU.MOREX.r3.2HG0126910:0.00278012,AT5G48650,AT5G48650:0.00169242
PC2,415343at2759,2,Zm00001eb368060,Zm00001eb368060:0.00298189,,,,,,,AT4G25030,AT4G25030:0.000794344
PC2,416399at3193,2,Zm00001eb328580,Zm00001eb328580:0.00388548,,,,,,,AT1G65030,AT1G65030:0.000834814
PC2,416504at3193,2,,,,,,,HORVU.MOREX.r3.3HG0230700,HORVU.MOREX.r3.3HG0230700:0.000625382,AT1G17760,AT1G17760:0.00124373
PC2,419791at2759,2,,,,,,,HORVU.MOREX.r3.7HG0651300,HORVU.MOREX.r3.7HG0651300:3.65352e-05,AT4G33710;AT4G33720;AT5G26130,AT4G33710:0.00106359;AT4G33720:0.0012324;AT5G26130:0.000580895
PC2,420262at2759,2,Zm00001eb075050,Zm00001eb075050:0.00351692,,,,,,,AT2G44680,AT2G44680:0.00185882
PC2,421177at2759,2,Zm00001eb369960,Zm00001eb369960:0.00118058,,,,,,,AT2G36835,AT2G36835:0.00150769
PC2,423967at2759,2,Zm00001eb145080;Zm00001eb328590,Zm00001eb145080:0.00144038;Zm00001eb328590:0.00388548,,,,,,,AT3G09410,AT3G09410:0.00134041
PC2,42477at4447,2,Zm00001eb367530,Zm00001eb367530:0.00276792,,,,,HORVU.MOREX.r3.2HG0107720,HORVU.MOREX.r3.2HG0107720:8.43698e-05,,
PC2,426043at3193,2,Zm00001eb070960;Zm00001eb213450,Zm00001eb070960:7.41264e-05;Zm00001eb213450:0.00444612,,,,,,,AT3G20800,AT3G20800:0.000248049
PC2,432180at2759,2,,,,,,,HORVU.MOREX.r3.5HG0464440,HORVU.MOREX.r3.5HG0464440:0.00250865,AT5G58350,AT5G58350:0.000386304
PC2,432616at3193,2,,,SORBI_3004G087100,SORBI_3004G087100:6.11672e-05,,,HORVU.MOREX.r3.3HG0240580;HORVU.MOREX.r3.6HG0553250,HORVU.MOREX.r3.3HG0240580:0.0011844;HORVU.MOREX.r3.6HG0553250:0.000850732,,
PC2,434022at2759,2,Zm00001eb248300,Zm00001eb248300:0.000120329,,,LOC_Os10g04890,LOC_Os10g04890:0.00045244,,,,
PC2,434872at2759,2,Zm00001eb400680,Zm00001eb400680:0.00144603,,,,,,,AT4G37630,AT4G37630:0.000273973
