Phenotype,species,snp,chr,pos,p,logp
pH,Arabidopsis,Chr3_6040901.0,3,6040901,0.002159603,2.66562607790271
pH,Arabidopsis,Chr5_16984062.0,5,16984062,0.002160561,2.6654334675664
pH,Arabidopsis,Chr2_6962012.0,2,6962012,0.002160693,2.66540693504985
pH,Arabidopsis,Chr4_10122453.0,4,10122453,0.002161172,2.66531066778668
pH,Arabidopsis,Chr4_10122569.0,4,10122569,0.002161172,2.66531066778668
pH,Arabidopsis,Chr4_10125359.0,4,10125359,0.002161172,2.66531066778668
pH,Arabidopsis,Chr4_10127289.0,4,10127289,0.002161172,2.66531066778668
pH,Arabidopsis,Chr4_7326857.0,4,7326857,0.002162686,2.66500653112332
pH,Arabidopsis,Chr1_27501738.0,1,27501738,0.002163717,2.66479954272242
pH,Arabidopsis,Chr3_12239903.0,3,12239903,0.002163754,2.6647921162621
pH,Arabidopsis,Chr1_1149293.0,1,1149293,0.002163814,2.66478007362341
pH,Arabidopsis,Chr1_1150040.0,1,1150040,0.002163814,2.66478007362341
pH,Arabidopsis,Chr1_1151008.0,1,1151008,0.002163814,2.66478007362341
pH,Arabidopsis,Chr1_1152293.0,1,1152293,0.002163814,2.66478007362341
pH,Arabidopsis,Chr1_20031915.0,1,20031915,0.002164284,2.6646857511717
pH,Arabidopsis,Chr5_11035901.0,5,11035901,0.002164329,2.66467672137315
pH,Arabidopsis,Chr1_5179345.0,1,5179345,0.00216433,2.6646765207131
pH,Arabidopsis,Chr2_7538443.0,2,7538443,0.002164571,2.66462816434262
pH,Arabidopsis,Chr2_7548956.0,2,7548956,0.002164571,2.66462816434262
pH,Arabidopsis,Chr5_2072128.0,5,2072128,0.002165432,2.66445544965681
pH,Arabidopsis,Chr1_16936330.0,1,16936330,0.002165887,2.66436420540074
pH,Arabidopsis,Chr3_9716416.0,3,9716416,0.002166976,2.6641458986134
pH,Arabidopsis,Chr4_17596429.0,4,17596429,0.002167117,2.66411764101857
pH,Arabidopsis,Chr2_12422063.0,2,12422063,0.002167124,2.66411623820716
pH,Arabidopsis,Chr1_1173418.0,1,1173418,0.002167941,2.66395254119412
pH,Arabidopsis,Chr5_5264585.0,5,5264585,0.002167994,2.66394192405731
pH,Arabidopsis,Chr5_5264993.0,5,5264993,0.002167994,2.66394192405731
pH,Arabidopsis,Chr1_2348362.0,1,2348362,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348387.0,1,2348387,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348393.0,1,2348393,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348438.0,1,2348438,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348452.0,1,2348452,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348568.0,1,2348568,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348577.0,1,2348577,0.002168424,2.66385579461692
pH,Arabidopsis,Chr1_2348579.0,1,2348579,0.002168424,2.66385579461692
pH,Arabidopsis,Chr2_16750425.0,2,16750425,0.002168785,2.66378349913458
pH,Arabidopsis,Chr1_20552002.0,1,20552002,0.002169318,2.66367678015625
pH,Arabidopsis,Chr4_12051913.0,4,12051913,0.002169609,2.66361852626333
pH,Arabidopsis,Chr4_12051939.0,4,12051939,0.002169609,2.66361852626333
pH,Arabidopsis,Chr4_12051948.0,4,12051948,0.002169609,2.66361852626333
pH,Arabidopsis,Chr4_12051953.0,4,12051953,0.002169609,2.66361852626333
pH,Arabidopsis,Chr4_12051994.0,4,12051994,0.002169609,2.66361852626333
pH,Arabidopsis,Chr1_19028170.0,1,19028170,0.002170117,2.66351685090511
pH,Arabidopsis,Chr1_29307509.0,1,29307509,0.002170183,2.66350364286151
pH,Arabidopsis,Chr3_575627.0,3,575627,0.002171305,2.6632791675574
pH,Arabidopsis,Chr4_8992860.0,4,8992860,0.002171414,2.66325736642381
pH,Arabidopsis,Chr1_20141800.0,1,20141800,0.002171489,2.66324236627937
pH,Arabidopsis,Chr1_20141805.0,1,20141805,0.002171489,2.66324236627937
pH,Arabidopsis,Chr1_20141826.0,1,20141826,0.002171489,2.66324236627937
pH,Arabidopsis,Chr1_20141881.0,1,20141881,0.002171489,2.66324236627937
pH,Arabidopsis,Chr1_20141910.0,1,20141910,0.002171489,2.66324236627937
pH,Arabidopsis,Chr5_10844962.0,5,10844962,0.002172131,2.66311398623719
pH,Arabidopsis,Chr5_14939949.0,5,14939949,0.002172288,2.66308259689206
pH,Arabidopsis,Chr3_16220580.0,3,16220580,0.002172672,2.6630058325115
pH,Arabidopsis,Chr1_9062102.0,1,9062102,0.002173217,2.66289690635444
pH,Arabidopsis,Chr2_7515544.0,2,7515544,0.002173861,2.66276822881593
pH,Arabidopsis,Chr3_8357792.0,3,8357792,0.002174273,2.66268592715407
pH,Arabidopsis,Chr4_10390343.0,4,10390343,0.002175154,2.66250998975184
pH,Arabidopsis,Chr5_24660078.0,5,24660078,0.002175366,2.66246766357923
pH,Arabidopsis,Chr4_7041258.0,4,7041258,0.002175889,2.66236326334751
pH,Arabidopsis,Chr5_12254841.0,5,12254841,0.002176158,2.66230957586859
pH,Arabidopsis,Chr2_6241575.0,2,6241575,0.002176358,2.66226966382855
pH,Arabidopsis,Chr3_4620417.0,3,4620417,0.002176539,2.66223354659386
pH,Arabidopsis,Chr4_801407.0,4,801407,0.002177282,2.66208531780669
pH,Arabidopsis,Chr1_12697309.0,1,12697309,0.00217826,2.66189028352143
pH,Arabidopsis,Chr5_15465527.0,5,15465527,0.002178277,2.66188689412926
pH,Arabidopsis,Chr3_17908777.0,3,17908777,0.002178486,2.66184522670472
pH,Arabidopsis,Chr1_17502270.0,1,17502270,0.002178829,2.66177685294354
pH,Arabidopsis,Chr2_3232173.0,2,3232173,0.002179051,2.6617326051097
pH,Arabidopsis,Chr2_3232198.0,2,3232198,0.002179051,2.6617326051097
pH,Arabidopsis,Chr2_3232212.0,2,3232212,0.002179051,2.6617326051097
pH,Arabidopsis,Chr2_3232277.0,2,3232277,0.002179051,2.6617326051097
pH,Arabidopsis,Chr2_3232279.0,2,3232279,0.002179051,2.6617326051097
pH,Arabidopsis,Chr2_3233162.0,2,3233162,0.002179051,2.6617326051097
pH,Arabidopsis,Chr2_3233576.0,2,3233576,0.002179051,2.6617326051097
pH,Arabidopsis,Chr3_19955522.0,3,19955522,0.002179543,2.66163455840656
pH,Arabidopsis,Chr1_2493400.0,1,2493400,0.002179804,2.66158255481065
pH,Arabidopsis,Chr2_5914499.0,2,5914499,0.002180651,2.66141383506429
pH,Arabidopsis,Chr3_8659545.0,3,8659545,0.002181128,2.66131884700154
pH,Arabidopsis,Chr1_5358705.0,1,5358705,0.002181965,2.66115222003034
pH,Arabidopsis,Chr1_5358910.0,1,5358910,0.002181965,2.66115222003034
pH,Arabidopsis,Chr3_6445804.0,3,6445804,0.002182253,2.66109490079882
pH,Arabidopsis,Chr5_16485602.0,5,16485602,0.002182589,2.66102803792213
pH,Arabidopsis,Chr3_4312635.0,3,4312635,0.002183513,2.66084421807218
pH,Arabidopsis,Chr5_23311977.0,5,23311977,0.002184336,2.66068055657068
pH,Arabidopsis,Chr4_1329900.0,4,1329900,0.002185973,2.66035520653244
pH,Arabidopsis,Chr4_570167.0,4,570167,0.002185976,2.66035461051293
pH,Arabidopsis,Chr5_3208423.0,5,3208423,0.002186216,2.66030693160233
pH,Arabidopsis,Chr3_9296350.0,3,9296350,0.002188017,2.65994930803444
pH,Arabidopsis,Chr3_9297050.0,3,9297050,0.002188017,2.65994930803444
pH,Arabidopsis,Chr3_9297118.0,3,9297118,0.002188017,2.65994930803444
pH,Arabidopsis,Chr4_18414177.0,4,18414177,0.002188186,2.659915764907
pH,Arabidopsis,Chr4_18414325.0,4,18414325,0.002188186,2.659915764907
pH,Arabidopsis,Chr1_24645592.0,1,24645592,0.002188625,2.65982864427136
pH,Arabidopsis,Chr3_9097111.0,3,9097111,0.002189021,2.65975007208197
pH,Arabidopsis,Chr5_13609604.0,5,13609604,0.00218942,2.65967091902326
pH,Arabidopsis,Chr4_8805010.0,4,8805010,0.002190062,2.659543590239
pH,Arabidopsis,Chr4_8805024.0,4,8805024,0.002190062,2.659543590239
pH,Arabidopsis,Chr1_4344638.0,1,4344638,0.002190427,2.65947121590533
pH,Arabidopsis,Chr1_4344785.0,1,4344785,0.002190427,2.65947121590533
pH,Arabidopsis,Chr1_4344801.0,1,4344801,0.002190427,2.65947121590533
pH,Arabidopsis,Chr5_17403572.0,5,17403572,0.002190756,2.65940599019583
pH,Arabidopsis,Chr1_4652207.0,1,4652207,0.002191183,2.65932135015663
pH,Arabidopsis,Chr5_9665205.0,5,9665205,0.002191794,2.65920026627681
pH,Arabidopsis,Chr5_9665756.0,5,9665756,0.002191794,2.65920026627681
pH,Arabidopsis,Chr5_10844066.0,5,10844066,0.002191937,2.65917193237086
pH,Arabidopsis,Chr2_12377699.0,2,12377699,0.002192492,2.65906198261971
pH,Arabidopsis,Chr1_19024122.0,1,19024122,0.002193052,2.65895107053619
pH,Arabidopsis,Chr1_19026132.0,1,19026132,0.002193052,2.65895107053619
pH,Arabidopsis,Chr3_15232796.0,3,15232796,0.00219431,2.65870201770071
pH,Arabidopsis,Chr1_5210435.0,1,5210435,0.002194424,2.65867945558099
pH,Arabidopsis,Chr2_7172953.0,2,7172953,0.002194542,2.65865610304243
pH,Arabidopsis,Chr2_7172976.0,2,7172976,0.002194542,2.65865610304243
pH,Arabidopsis,Chr5_10164034.0,5,10164034,0.002195899,2.65838763906321
pH,Arabidopsis,Chr5_10164044.0,5,10164044,0.002195899,2.65838763906321
pH,Arabidopsis,Chr4_2550996.0,4,2550996,0.002195903,2.65838684796291
pH,Arabidopsis,Chr5_20552642.0,5,20552642,0.002196532,2.6582624653683
pH,Arabidopsis,Chr4_2627220.0,4,2627220,0.002197328,2.6581051101447
pH,Arabidopsis,Chr4_2627309.0,4,2627309,0.002197328,2.6581051101447
pH,Arabidopsis,Chr4_2627366.0,4,2627366,0.002197328,2.6581051101447
pH,Arabidopsis,Chr5_501636.0,5,501636,0.00219745,2.65808099792479
pH,Arabidopsis,Chr3_9785103.0,3,9785103,0.002197576,2.65805609654549
pH,Arabidopsis,Chr5_4091449.0,5,4091449,0.002197682,2.65803514887184
pH,Arabidopsis,Chr3_22395486.0,3,22395486,0.002198337,2.65790573046498
pH,Arabidopsis,Chr4_2630436.0,4,2630436,0.002198547,2.65786424570383
pH,Arabidopsis,Chr3_13250750.0,3,13250750,0.002198829,2.65780854382886
pH,Arabidopsis,Chr2_2176901.0,2,2176901,0.00219918,2.65773922275041
pH,Arabidopsis,Chr1_8169583.0,1,8169583,0.002199197,2.65773586560017
pH,Arabidopsis,Chr1_29111164.0,1,29111164,0.002199316,2.65771236627512
pH,Arabidopsis,Chr3_19259947.0,3,19259947,0.00219976,2.65762469934206
pH,Arabidopsis,Chr5_10834186.0,5,10834186,0.002199817,2.657613446085
pH,Arabidopsis,Chr1_4211377.0,1,4211377,0.002199934,2.65759034820769
pH,Arabidopsis,Chr3_16190237.0,3,16190237,0.002200454,2.6574877058354
pH,Arabidopsis,Chr5_14125121.0,5,14125121,0.002201534,2.65727460300556
pH,Arabidopsis,Chr3_17401936.0,3,17401936,0.002202485,2.65708704066366
pH,Arabidopsis,Chr3_5729151.0,3,5729151,0.002202716,2.65704149358174
pH,Arabidopsis,Chr1_9880280.0,1,9880280,0.002203038,2.65697801167902
pH,Arabidopsis,Chr3_9710820.0,3,9710820,0.002203563,2.65687452847095
pH,Arabidopsis,Chr1_23058272.0,1,23058272,0.002204131,2.65676259725835
pH,Arabidopsis,Chr1_3311921.0,1,3311921,0.002204308,2.6567277231801
pH,Arabidopsis,Chr1_18907285.0,1,18907285,0.00220434,2.65672141856089
pH,Arabidopsis,Chr1_18907314.0,1,18907314,0.00220434,2.65672141856089
pH,Arabidopsis,Chr1_18908314.0,1,18908314,0.00220434,2.65672141856089
pH,Arabidopsis,Chr4_18249171.0,4,18249171,0.002205033,2.65658490659947
pH,Arabidopsis,Chr1_4913689.0,1,4913689,0.002205696,2.65645434439823
pH,Arabidopsis,Chr1_21540331.0,1,21540331,0.002205821,2.65642973299573
pH,Arabidopsis,Chr2_6970931.0,2,6970931,0.002205849,2.65642422023276
pH,Arabidopsis,Chr2_6011266.0,2,6011266,0.002206749,2.65624706154342
pH,Arabidopsis,Chr4_9476674.0,4,9476674,0.002206791,2.65623879590258
pH,Arabidopsis,Chr1_3066668.0,1,3066668,0.002207488,2.65610164858752
pH,Arabidopsis,Chr2_2909650.0,2,2909650,0.002207718,2.65605640144347
pH,Arabidopsis,Chr5_4899062.0,5,4899062,0.002208089,2.65598342576625
pH,Arabidopsis,Chr1_18060795.0,1,18060795,0.002208743,2.65585481385923
pH,Arabidopsis,Chr1_18067344.0,1,18067344,0.002208743,2.65585481385923
pH,Arabidopsis,Chr4_9943223.0,4,9943223,0.002208933,2.65581745668247
pH,Arabidopsis,Chr5_24040327.0,5,24040327,0.002209064,2.6557917017636
pH,Arabidopsis,Chr3_20584743.0,3,20584743,0.002210152,2.65557785731433
pH,Arabidopsis,Chr3_9761973.0,3,9761973,0.002210216,2.65556528150759
pH,Arabidopsis,Chr1_12968437.0,1,12968437,0.00221153,2.65530716493282
pH,Arabidopsis,Chr1_12968506.0,1,12968506,0.00221153,2.65530716493282
pH,Arabidopsis,Chr1_12968746.0,1,12968746,0.00221153,2.65530716493282
pH,Arabidopsis,Chr1_12968752.0,1,12968752,0.00221153,2.65530716493282
pH,Arabidopsis,Chr1_17450053.0,1,17450053,0.002211538,2.65530559391657
pH,Arabidopsis,Chr2_2695003.0,2,2695003,0.002211848,2.65524472141319
pH,Arabidopsis,Chr4_17529566.0,4,17529566,0.002211973,2.65522017846254
pH,Arabidopsis,Chr5_22104281.0,5,22104281,0.002212008,2.65521330668489
pH,Arabidopsis,Chr5_22107306.0,5,22107306,0.002212008,2.65521330668489
pH,Arabidopsis,Chr5_22109264.0,5,22109264,0.002212008,2.65521330668489
pH,Arabidopsis,Chr5_22110404.0,5,22110404,0.002212008,2.65521330668489
pH,Arabidopsis,Chr5_22111966.0,5,22111966,0.002212008,2.65521330668489
pH,Arabidopsis,Chr5_19656087.0,5,19656087,0.002213077,2.65500347532112
pH,Arabidopsis,Chr3_9208599.0,3,9208599,0.002213439,2.65493244220939
pH,Arabidopsis,Chr1_16935689.0,1,16935689,0.002213915,2.65483905723309
pH,Arabidopsis,Chr2_1264558.0,2,1264558,0.002214185,2.65478609568739
pH,Arabidopsis,Chr2_1264581.0,2,1264581,0.002214185,2.65478609568739
pH,Arabidopsis,Chr1_204882.0,1,204882,0.002214542,2.65471607866878
pH,Arabidopsis,Chr2_7711246.0,2,7711246,0.002215093,2.65460803533755
pH,Arabidopsis,Chr2_7711808.0,2,7711808,0.002215093,2.65460803533755
pH,Arabidopsis,Chr2_7711877.0,2,7711877,0.002215093,2.65460803533755
pH,Arabidopsis,Chr1_29661620.0,1,29661620,0.002215145,2.65459784025862
pH,Arabidopsis,Chr1_28292400.0,1,28292400,0.002215339,2.65455980688369
pH,Arabidopsis,Chr2_8273437.0,2,8273437,0.002215434,2.65454118350768
pH,Arabidopsis,Chr4_9057241.0,4,9057241,0.002215876,2.65445454630034
pH,Arabidopsis,Chr1_8731510.0,1,8731510,0.002215879,2.65445395832404
pH,Arabidopsis,Chr2_2171139.0,2,2171139,0.002215952,2.65443965114618
pH,Arabidopsis,Chr2_2172633.0,2,2172633,0.002215952,2.65443965114618
pH,Arabidopsis,Chr2_2173641.0,2,2173641,0.002215952,2.65443965114618
pH,Arabidopsis,Chr5_11771013.0,5,11771013,0.002215981,2.65443396760359
pH,Arabidopsis,Chr3_13900978.0,3,13900978,0.002215982,2.65443377162069
pH,Arabidopsis,Chr5_4971306.0,5,4971306,0.002216309,2.65436968995465
pH,Arabidopsis,Chr5_19495908.0,5,19495908,0.002216566,2.65431933271156
pH,Arabidopsis,Chr5_10689602.0,5,10689602,0.002217216,2.65419199608777
pH,Arabidopsis,Chr2_11616684.0,2,11616684,0.002217339,2.65416790428091
pH,Arabidopsis,Chr5_11485522.0,5,11485522,0.002217884,2.6540611721081
pH,Arabidopsis,Chr1_4896631.0,1,4896631,0.002218059,2.65402690587232
pH,Arabidopsis,Chr1_17376564.0,1,17376564,0.002219312,2.65378163857315
pH,Arabidopsis,Chr1_17380489.0,1,17380489,0.002219312,2.65378163857315
pH,Arabidopsis,Chr3_13820561.0,3,13820561,0.002219457,2.65375326462538
pH,Arabidopsis,Chr5_24659754.0,5,24659754,0.002219662,2.65371315289652
pH,Arabidopsis,Chr5_24659818.0,5,24659818,0.002219662,2.65371315289652
pH,Arabidopsis,Chr3_6301499.0,3,6301499,0.002219792,2.65368771810987
pH,Arabidopsis,Chr5_7183486.0,5,7183486,0.00221998,2.65365093812989
pH,Arabidopsis,Chr1_15961626.0,1,15961626,0.002220384,2.6535719108379
pH,Arabidopsis,Chr2_12520256.0,2,12520256,0.002220438,2.65356134887346
pH,Arabidopsis,Chr1_5791418.0,1,5791418,0.002221238,2.65340490540965
pH,Arabidopsis,Chr5_4719340.0,5,4719340,0.002221242,2.65340412333391
pH,Arabidopsis,Chr1_5351199.0,1,5351199,0.002222425,2.65317288621185
pH,Arabidopsis,Chr1_246305.0,1,246305,0.00222261,2.65313673599967
pH,Arabidopsis,Chr1_246308.0,1,246308,0.00222261,2.65313673599967
pH,Arabidopsis,Chr1_246309.0,1,246309,0.00222261,2.65313673599967
pH,Arabidopsis,Chr1_246319.0,1,246319,0.00222261,2.65313673599967
pH,Arabidopsis,Chr1_10851966.0,1,10851966,0.002224746,2.65271956540003
pH,Arabidopsis,Chr5_11273705.0,5,11273705,0.002225117,2.65264714822531
pH,Arabidopsis,Chr3_14467451.0,3,14467451,0.002225699,2.65253356932656
pH,Arabidopsis,Chr1_11018519.0,1,11018519,0.002226303,2.65241572846815
pH,Arabidopsis,Chr5_24052168.0,5,24052168,0.002226354,2.6524057797932
pH,Arabidopsis,Chr5_24052283.0,5,24052283,0.002226354,2.6524057797932
pH,Arabidopsis,Chr3_7981561.0,3,7981561,0.002227198,2.65224117206116
pH,Arabidopsis,Chr2_9333697.0,2,9333697,0.002227227,2.65223551721683
pH,Arabidopsis,Chr1_23706744.0,1,23706744,0.002227745,2.65213452239907
pH,Arabidopsis,Chr5_11526143.0,5,11526143,0.00222872,2.65194448965939
pH,Arabidopsis,Chr5_11527330.0,5,11527330,0.00222872,2.65194448965939
pH,Arabidopsis,Chr1_4902734.0,1,4902734,0.002229558,2.65178122537658
pH,Arabidopsis,Chr1_29204422.0,1,29204422,0.002229621,2.65176895381163
pH,Arabidopsis,Chr5_23993961.0,5,23993961,0.002229878,2.65171889721022
pH,Arabidopsis,Chr5_5328684.0,5,5328684,0.00223107,2.65148680347823
pH,Arabidopsis,Chr5_5332651.0,5,5332651,0.00223107,2.65148680347823
pH,Arabidopsis,Chr2_19400044.0,2,19400044,0.002231574,2.65138870718384
pH,Arabidopsis,Chr5_12002146.0,5,12002146,0.002231813,2.65134219704198
pH,Arabidopsis,Chr5_17022864.0,5,17022864,0.002231859,2.65133324587076
pH,Arabidopsis,Chr5_26938446.0,5,26938446,0.002232365,2.65123479516184
pH,Arabidopsis,Chr5_26947445.0,5,26947445,0.002232365,2.65123479516184
pH,Arabidopsis,Chr1_17573763.0,1,17573763,0.002232458,2.65121670289398
pH,Arabidopsis,Chr1_2490777.0,1,2490777,0.002233051,2.65110135809039
pH,Arabidopsis,Chr1_2490778.0,1,2490778,0.002233051,2.65110135809039
pH,Arabidopsis,Chr1_2491169.0,1,2491169,0.002233051,2.65110135809039
pH,Arabidopsis,Chr2_8273559.0,2,8273559,0.002234562,2.65080759093232
pH,Arabidopsis,Chr2_8274032.0,2,8274032,0.002234562,2.65080759093232
pH,Arabidopsis,Chr5_343828.0,5,343828,0.002234573,2.65080545305136
pH,Arabidopsis,Chr1_16931306.0,1,16931306,0.00223508,2.6507069275939
pH,Arabidopsis,Chr3_9177733.0,3,9177733,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9179442.0,3,9179442,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9182248.0,3,9182248,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9184112.0,3,9184112,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9184114.0,3,9184114,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9184115.0,3,9184115,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9185176.0,3,9185176,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9187160.0,3,9187160,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9187196.0,3,9187196,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9187213.0,3,9187213,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9187409.0,3,9187409,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9188482.0,3,9188482,0.002235361,2.65065233040781
pH,Arabidopsis,Chr3_9188483.0,3,9188483,0.002235361,2.65065233040781
pH,Arabidopsis,Chr1_12973697.0,1,12973697,0.002235417,2.65064145064998
pH,Arabidopsis,Chr3_5888836.0,3,5888836,0.00223593,2.65054179697953
pH,Arabidopsis,Chr5_11755118.0,5,11755118,0.002236013,2.65052567582504
pH,Arabidopsis,Chr5_11755120.0,5,11755120,0.002236013,2.65052567582504
pH,Arabidopsis,Chr5_24274051.0,5,24274051,0.002236346,2.65046100299231
pH,Arabidopsis,Chr2_19632815.0,2,19632815,0.002236397,2.65045109899444
pH,Arabidopsis,Chr1_3920139.0,1,3920139,0.002236844,2.6503643030297
pH,Arabidopsis,Chr5_25547741.0,5,25547741,0.002237464,2.65024394359959
pH,Arabidopsis,Chr3_7096087.0,3,7096087,0.002237546,2.65022802759157
pH,Arabidopsis,Chr5_9232482.0,5,9232482,0.002237593,2.65021890526458
pH,Arabidopsis,Chr5_9232625.0,5,9232625,0.002237593,2.65021890526458
pH,Arabidopsis,Chr1_17033923.0,1,17033923,0.002238121,2.65011643782028
pH,Arabidopsis,Chr1_5598869.0,1,5598869,0.002238178,2.6501053774396
pH,Arabidopsis,Chr1_5599570.0,1,5599570,0.002238178,2.6501053774396
pH,Arabidopsis,Chr1_5602536.0,1,5602536,0.002238178,2.6501053774396
pH,Arabidopsis,Chr2_5953773.0,2,5953773,0.002238236,2.6500941233063
pH,Arabidopsis,Chr1_12656538.0,1,12656538,0.002238754,2.64999362518473
pH,Arabidopsis,Chr1_12656557.0,1,12656557,0.002238754,2.64999362518473
pH,Arabidopsis,Chr1_12656569.0,1,12656569,0.002238754,2.64999362518473
pH,Arabidopsis,Chr1_5247255.0,1,5247255,0.002239199,2.64990730849267
pH,Arabidopsis,Chr3_20749719.0,3,20749719,0.002241029,2.64955252344777
pH,Arabidopsis,Chr3_20749720.0,3,20749720,0.002241029,2.64955252344777
pH,Arabidopsis,Chr5_462042.0,5,462042,0.00224216,2.64933339948513
pH,Arabidopsis,Chr4_14887533.0,4,14887533,0.0022425,2.64926754828387
pH,Arabidopsis,Chr4_14887649.0,4,14887649,0.0022425,2.64926754828387
pH,Arabidopsis,Chr1_4372649.0,1,4372649,0.002242614,2.64924547099846
pH,Arabidopsis,Chr2_2609432.0,2,2609432,0.002242639,2.64924062963854
pH,Arabidopsis,Chr5_11341410.0,5,11341410,0.002243656,2.64904372885709
pH,Arabidopsis,Chr5_11341423.0,5,11341423,0.002243656,2.64904372885709
pH,Arabidopsis,Chr5_11341424.0,5,11341424,0.002243656,2.64904372885709
pH,Arabidopsis,Chr2_12151303.0,2,12151303,0.002243709,2.64903347000471
pH,Arabidopsis,Chr2_7681571.0,2,7681571,0.002244116,2.64895469783574
pH,Arabidopsis,Chr2_7681580.0,2,7681580,0.002244116,2.64895469783574
pH,Arabidopsis,Chr2_7681581.0,2,7681581,0.002244116,2.64895469783574
pH,Arabidopsis,Chr2_7681588.0,2,7681588,0.002244116,2.64895469783574
pH,Arabidopsis,Chr2_17891561.0,2,17891561,0.002244984,2.64878674986621
pH,Arabidopsis,Chr3_5931455.0,3,5931455,0.002245362,2.64871363152988
pH,Arabidopsis,Chr1_17443000.0,1,17443000,0.002245546,2.64867804398958
pH,Arabidopsis,Chr3_9767817.0,3,9767817,0.002246019,2.64858657418309
pH,Arabidopsis,Chr4_7131251.0,4,7131251,0.002246837,2.64842843295171
pH,Arabidopsis,Chr4_7131312.0,4,7131312,0.002246837,2.64842843295171
pH,Arabidopsis,Chr1_17384704.0,1,17384704,0.002246961,2.64840446546774
pH,Arabidopsis,Chr4_9581900.0,4,9581900,0.002247629,2.64827537306284
pH,Arabidopsis,Chr2_7472020.0,2,7472020,0.002247878,2.64822726310501
pH,Arabidopsis,Chr1_27078074.0,1,27078074,0.002248021,2.64819963610052
pH,Arabidopsis,Chr5_2868281.0,5,2868281,0.002248071,2.6481899767234
pH,Arabidopsis,Chr5_2875550.0,5,2875550,0.002248071,2.6481899767234
pH,Arabidopsis,Chr5_2875848.0,5,2875848,0.002248071,2.6481899767234
pH,Arabidopsis,Chr5_2876865.0,5,2876865,0.002248071,2.6481899767234
pH,Arabidopsis,Chr5_2877747.0,5,2877747,0.002248071,2.6481899767234
pH,Arabidopsis,Chr5_10809925.0,5,10809925,0.002249006,2.64800938593235
pH,Arabidopsis,Chr2_5920996.0,2,5920996,0.002249175,2.64797675240005
pH,Arabidopsis,Chr2_5921013.0,2,5921013,0.002249175,2.64797675240005
pH,Arabidopsis,Chr5_15725462.0,5,15725462,0.002249477,2.64791844296258
pH,Arabidopsis,Chr2_6471921.0,2,6471921,0.002251193,2.64758727032959
pH,Arabidopsis,Chr3_16382483.0,3,16382483,0.002252358,2.64736257959879
pH,Arabidopsis,Chr5_99068.0,5,99068,0.002252908,2.64725654281151
pH,Arabidopsis,Chr5_8548101.0,5,8548101,0.002253047,2.64722974852129
pH,Arabidopsis,Chr5_5571986.0,5,5571986,0.002253264,2.64718792189075
pH,Arabidopsis,Chr1_5684854.0,1,5684854,0.002253388,2.64716402276751
