Taxa,Long,Lat,Species,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,PC1,PC2,PC3,aridity_index,pH,soilN,AM_rel_abundance_colonization,AM_roots_colonized
BRIDGE_HOR_1534,89.54194444,28.35972222,Barley,-0.94588536,14.50114632,45.65456772,649.2461548,12.67800045,-19.08474922,31.76274872,6.766041756,-9.124666214,6.766041756,-9.124666214,243,76,1,131.2000885,183,4,183,4,4.339307089,1.195296522,2.695672446,0.2074,75,218,0.378976703,0.163738295
BRIDGE_HOR_2503,89.54194444,28.35972222,Barley,-0.94588536,14.50114632,45.65456772,649.2461548,12.67800045,-19.08474922,31.76274872,6.766041756,-9.124666214,6.766041756,-9.124666214,243,76,1,131.2000885,183,4,183,4,4.339307089,1.195296522,2.695672446,0.2074,75,218,0.378976703,0.163738295
BRIDGE_HOR_1514,89.63305556,28.95,Barley,3.652281284,15.08218765,45.61582184,664.1247559,18.16925049,-14.89424992,33.06349945,11.38145828,-3.02987504,11.38145828,-4.851124763,282,87,1,132.9851685,216,3,216,3,3.139026713,0.236505039,3.002102266,0.1829,75,275,0.378976703,0.163738295
BRIDGE_HOR_2663,89.63305556,28.95,Barley,3.652281284,15.08218765,45.61582184,664.1247559,18.16925049,-14.89424992,33.06349945,11.38145828,-3.02987504,11.38145828,-4.851124763,282,87,1,132.9851685,216,3,216,3,3.139026713,0.236505039,3.002102266,0.1829,75,275,0.378976703,0.163738295
BRIDGE_HOR_2670,89.63305556,28.95,Barley,3.652281284,15.08218765,45.61582184,664.1247559,18.16925049,-14.89424992,33.06349945,11.38145828,-3.02987504,11.38145828,-4.851124763,282,87,1,132.9851685,216,3,216,3,3.139026713,0.236505039,3.002102266,0.1829,75,275,0.378976703,0.163738295
BRIDGE_HOR_1569,89.64,28.48,Barley,-0.94588536,14.50114632,45.65456772,649.2461548,12.67800045,-19.08474922,31.76274872,6.766041756,-9.124666214,6.766041756,-9.124666214,243,76,1,131.2000885,183,4,183,4,4.339307089,1.195296522,2.695672446,0.2073,70,372,0.378976703,0.163738295
BRIDGE_BCC_415,90.33333333,27.5,Barley,6.948051929,10.41785431,43.05565643,510.4042358,17.25099945,-6.945250034,24.19624901,12.81933308,1.359708428,12.81933308,0.34950003,1105,257,8,93.88796234,650,26,650,31,-0.356066983,2.62867622,2.540025186,0.9563,52,548, NA,0.02474777
BRIDGE_HOR_1715,90.38305556,29.14972222,Barley,0.671999991,14.12137508,44.56379318,636.0147705,14.34375,-17.34424973,31.68799973,8.199166298,-7.416124821,8.199166298,-7.416124821,290,85,1,124.3193588,213,3,213,3,3.77774885,1.030091126,2.609507883,0.2345,68,419, NA, NA
BRIDGE_HOR_1828,90.38305556,29.14972222,Barley,0.671999991,14.12137508,44.56379318,636.0147705,14.34375,-17.34424973,31.68799973,8.199166298,-7.416124821,8.199166298,-7.416124821,290,85,1,124.3193588,213,3,213,3,3.77774885,1.030091126,2.609507883,0.2345,68,419, NA, NA
BRIDGE_HOR_1525,90.38305556,29.14972222,Barley,0.671999991,14.12137508,44.56379318,636.0147705,14.34375,-17.34424973,31.68799973,8.199166298,-7.416124821,8.199166298,-7.416124821,290,85,1,124.3193588,213,3,213,3,3.77774885,1.030091126,2.609507883,0.2345,68,419, NA, NA
BRIDGE_HOR_1532,90.38305556,29.14972222,Barley,0.671999991,14.12137508,44.56379318,636.0147705,14.34375,-17.34424973,31.68799973,8.199166298,-7.416124821,8.199166298,-7.416124821,290,85,1,124.3193588,213,3,213,3,3.77774885,1.030091126,2.609507883,0.2345,68,419, NA, NA
BRIDGE_HOR_1812,90.4,28.96638889,Barley,1.489125013,14.44095898,44.91918945,644.7125244,15.47325039,-16.67550087,32.14875031,9.098958015,-6.711333752,9.098958015,-6.711333752,291,83,1,120.7418976,210,4,210,4,3.618950466,0.816526623,2.625322042,0.2174,74,279,0.378976703,0.163738295
BRIDGE_HOR_1813,90.4,28.96638889,Barley,1.489125013,14.44095898,44.91918945,644.7125244,15.47325039,-16.67550087,32.14875031,9.098958015,-6.711333752,9.098958015,-6.711333752,291,83,1,120.7418976,210,4,210,4,3.618950466,0.816526623,2.625322042,0.2174,74,279,0.378976703,0.163738295
BRIDGE_HOR_1474,90.4,28.96638889,Barley,1.489125013,14.44095898,44.91918945,644.7125244,15.47325039,-16.67550087,32.14875031,9.098958015,-6.711333752,9.098958015,-6.711333752,291,83,1,120.7418976,210,4,210,4,3.618950466,0.816526623,2.625322042,0.2174,74,279,0.378976703,0.163738295
BRIDGE_HOR_1535,90.4,28.96638889,Barley,1.489125013,14.44095898,44.91918945,644.7125244,15.47325039,-16.67550087,32.14875031,9.098958015,-6.711333752,9.098958015,-6.711333752,291,83,1,120.7418976,210,4,210,4,3.618950466,0.816526623,2.625322042,0.2174,74,279,0.378976703,0.163738295
Chinese_Genebank_ZDM06636,90.41,30.01,Barley,-0.404041648,13.99062538,42.73512268,698.8114624,13.91600037,-18.8220005,32.73799896,7.905541897,-9.256416321,7.905541897,-9.256416321,361,105,1,127.070961,265,3,265,3,4.065523969,1.333995903,2.670265997,0.2735,77,221,0.378976703,0.163738295
Chinese_Genebank_ZDM06709,90.52,29.16,Barley,0.593395829,14.30779171,44.72093201,638.6744995,14.57275009,-17.42074966,31.99349976,8.148208618,-6.713916779,8.148208618,-7.536916733,298,85,1,120.3212051,214,5,214,5,3.791323812,1.013626047,2.569076027,0.2384,74,285,0.378976703,0.163738295
BRIDGE_HOR_1488,90.60305556,29.19166667,Barley,4.322926998,14.40177059,44.66080856,639.088562,18.57900047,-13.66800022,32.24700165,11.73799992,-3.964791775,11.73799992,-3.964791775,348,98,1,124.7138138,253,3,253,3,2.748492288,0.405599172,2.848672941,0.2344,69,404,0.378976703,0.163738295
BRIDGE_HOR_1699,90.65,29.35,Barley,-0.556083381,13.23808384,43.14257431,630.689209,12.55725002,-18.12725067,30.68450165,6.892291546,-8.606666565,6.892291546,-8.606666565,314,91,1,124.0544281,229,4,229,4,3.940575021,1.447349375,2.406264192,0.2575,75,317,0.378976703,0.163738295
BRIDGE_HOR_1716,90.65,29.35,Barley,-0.556083381,13.23808384,43.14257431,630.689209,12.55725002,-18.12725067,30.68450165,6.892291546,-8.606666565,6.892291546,-8.606666565,314,91,1,124.0544281,229,4,229,4,3.940575021,1.447349375,2.406264192,0.2575,75,317,0.378976703,0.163738295
BRIDGE_HOR_1479,90.65,29.35,Barley,-0.556083381,13.23808384,43.14257431,630.689209,12.55725002,-18.12725067,30.68450165,6.892291546,-8.606666565,6.892291546,-8.606666565,314,91,1,124.0544281,229,4,229,4,3.940575021,1.447349375,2.406264192,0.2575,75,317,0.378976703,0.163738295
BRIDGE_BCC_408,90.76666667,27.51666667,Barley,8.640010834,10.48372936,43.22563171,506.5830383,19.12075043,-5.132750034,24.25349998,14.52129173,3.013624907,14.52129173,2.080708265,895,193,5,86.60987854,489,20,489,22,-0.321604805,1.561810511,2.150287049,0.7154,52,543, NA,0.033304039
BRIDGE_BCC_409,90.76666667,27.51666667,Barley,8.640010834,10.48372936,43.22563171,506.5830383,19.12075043,-5.132750034,24.25349998,14.52129173,3.013624907,14.52129173,2.080708265,895,193,5,86.60987854,489,20,489,22,-0.321604805,1.561810511,2.150287049,0.7154,52,543, NA,0.033304039
BRIDGE_HOR_1563,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1566,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1711,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1735,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1768,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1827,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1487,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1997,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_2667,90.83305556,29.25,Barley,5.274395943,14.43266678,44.32398987,647.0792236,19.74575043,-12.81599998,32.56175232,12.73354149,-3.155875206,12.73354149,-3.155875206,363,102,1,124.3563232,262,3,262,3,2.504114146,0.229641544,2.880901885,0.2534,77,226,0.378976703,0.163738295
BRIDGE_HOR_1766,90.875,29.21027778,Barley,5.713979244,14.37100029,44.25181961,647.859436,20.11100006,-12.36450005,32.47550201,13.16962528,-2.742583275,13.16962528,-2.742583275,370,102,1,122.4129715,264,3,264,3,2.375345497,0.164963774,2.853647874,0.236,71,402,0.378976703,0.163738295
BRIDGE_HOR_2383,90.875,29.21027778,Barley,5.713979244,14.37100029,44.25181961,647.859436,20.11100006,-12.36450005,32.47550201,13.16962528,-2.742583275,13.16962528,-2.742583275,370,102,1,122.4129715,264,3,264,3,2.375345497,0.164963774,2.853647874,0.236,71,402,0.378976703,0.163738295
Chinese_Genebank_ZDM05605,91.07,29.41,Barley,2.716729164,14.33058357,44.58314514,641.0079346,16.73125076,-15.41224957,32.14350128,10.19258308,-4.87145853,10.19258308,-5.575416565,352,97,1,121.1231766,251,5,251,5,3.158227233,0.740651829,2.723148331,0.2653,70,316,0.378976703,0.163738295
Chinese_Genebank_ZDM06667,91.07,29.41,Barley,2.716729164,14.33058357,44.58314514,641.0079346,16.73125076,-15.41224957,32.14350128,10.19258308,-4.87145853,10.19258308,-5.575416565,352,97,1,121.1231766,251,5,251,5,3.158227233,0.740651829,2.723148331,0.2653,70,316,0.378976703,0.163738295
BRIDGE_HOR_11960,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1572,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1573,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1574,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1575,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1576,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1578,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1580,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1582,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1586,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1678,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1680,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1690,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1691,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1692,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1693,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1694,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1695,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1696,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1697,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1700,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1701,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1705,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1706,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1719,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1720,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1721,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1722,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1723,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1746,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1748,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1749,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1753,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1754,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
BRIDGE_HOR_1756,91.09972222,29.64972222,Barley,5.095020771,14.19366646,43.78463745,657.9935303,19.42550087,-12.9914999,32.41699982,12.64895821,-3.527499914,12.64895821,-3.527499914,391,109,1,125.4189606,283,3,283,3,2.500208908,0.363598035,2.885077876,0.2622, NA, NA,0.378976703,0.163738295
