PC1_Arabidopsis,PC1_Barley,PC1_Rice,PC1_Maize,PC1_Sorghum,PC2_Arabidopsis,PC2_Barley,PC2_Rice,PC2_Maize,PC2_Sorghum,PC3_Arabidopsis,PC3_Barley,PC3_Rice,PC3_Maize,PC3_Sorghum,pH_Arabidopsis,pH_Barley,pH_Rice,pH_Maize,pH_Sorghum,soilN_Arabidopsis,soilN_Barley,soilN_Rice,soilN_Maize,soilN_Sorghum,AM_rel_Arabidopsis,AM_rel_Barley,AM_rel_Rice,AM_rel_Maize,AM_rel_Sorghum,AM_roots_Arabidopsis,AM_roots_Barley,AM_roots_Rice,AM_roots_Maize,AM_roots_Sorghum,aridity_Arabidopsis,aridity_Barley,aridity_Rice,aridity_Maize,aridity_Sorghum
AT1G70410,HORVU.MOREX.r3.4HG0372480,,Zm00001eb069640,SORBI_3003G240400,AT2G04750,HORVU.MOREX.r3.4HG0333040,,Zm00001eb082150,SORBI_3003G052100,AT1G73100,HORVU.MOREX.r3.3HG0325820,,Zm00001eb069640,SORBI_3008G073700,AT1G78900,HORVU.MOREX.r3.3HG0303070,,Zm00001eb073330,SORBI_3003G280900,AT1G76990,HORVU.MOREX.r3.3HG0301370,,Zm00001eb063960,SORBI_3003G374300,AT1G51460,HORVU.MOREX.r3.4HG0413970,,Zm00001eb076800,SORBI_3004G300300,AT1G66580,HORVU.MOREX.r3.4HG0340900,,Zm00001eb072810,SORBI_3004G009900,AT3G56930,,,Zm00001eb211960,
AT1G70460,HORVU.MOREX.r3.4HG0384360,,Zm00001eb070320,SORBI_3003G243600,AT2G05070,HORVU.MOREX.r3.4HG0333050,,Zm00001eb082560,SORBI_3003G095200,AT1G73210,HORVU.MOREX.r3.3HG0329530,,Zm00001eb070510,SORBI_3010G062500,AT2G01680,HORVU.MOREX.r3.3HG0305770,,Zm00001eb073360,SORBI_3003G306500,AT1G77210,HORVU.MOREX.r3.3HG0301950,,Zm00001eb064750,SORBI_3003G374400,AT1G51500,HORVU.MOREX.r3.4HG0414140,,Zm00001eb076810,SORBI_3004G313100,AT1G68020,HORVU.MOREX.r3.4HG0340910,,Zm00001eb072870,SORBI_3004G010000,AT3G57440,,,Zm00001eb216150,
AT1G71000,HORVU.MOREX.r3.4HG0384370,,Zm00001eb070350,SORBI_3003G243700,AT2G05760,HORVU.MOREX.r3.4HG0333100,,Zm00001eb082570,SORBI_3003G098900,AT1G74310,HORVU.MOREX.r3.3HG0330940,,Zm00001eb071020,SORBI_3010G173400,AT2G01850,HORVU.MOREX.r3.3HG0305780,,Zm00001eb073370,SORBI_3003G308100,AT1G77450,HORVU.MOREX.r3.3HG0302440,,Zm00001eb064780,SORBI_3003G379600,AT1G52510,HORVU.MOREX.r3.4HG0414940,,Zm00001eb077010,SORBI_3004G313200,AT1G68220,HORVU.MOREX.r3.4HG0379050,,Zm00001eb072900,SORBI_3004G011100,AT3G57870,,,Zm00001eb217930,
AT1G71830,HORVU.MOREX.r3.4HG0385690,,Zm00001eb070960,SORBI_3003G244000,AT2G05920,HORVU.MOREX.r3.4HG0333110,,Zm00001eb083790,SORBI_3003G099000,AT1G74460,HORVU.MOREX.r3.3HG0331000,,Zm00001eb071040,SORBI_3010G213400,AT2G02180,HORVU.MOREX.r3.3HG0308640,,Zm00001eb073440,SORBI_3003G320300,AT1G77580,HORVU.MOREX.r3.3HG0303070,,Zm00001eb065120,SORBI_3003G379700,AT1G52540,HORVU.MOREX.r3.4HG0415430,,Zm00001eb078040,SORBI_3004G322600,AT1G68230,HORVU.MOREX.r3.4HG0397450,,Zm00001eb073830,SORBI_3004G011566,AT3G57880,,,Zm00001eb218820,
AT1G71870,HORVU.MOREX.r3.4HG0393620,,Zm00001eb071010,SORBI_3003G247600,AT2G06200,HORVU.MOREX.r3.4HG0333970,,Zm00001eb088800,SORBI_3003G099300,AT1G74470,HORVU.MOREX.r3.3HG0331040,,Zm00001eb071570,SORBI_3010G219100,AT2G02220,HORVU.MOREX.r3.3HG0308840,,Zm00001eb074930,SORBI_3003G320800,AT1G77610,HORVU.MOREX.r3.3HG0303320,,Zm00001eb065160,SORBI_3003G380300,AT1G53500,HORVU.MOREX.r3.4HG0415470,,Zm00001eb078790,SORBI_3004G322800,AT1G68290,HORVU.MOREX.r3.4HG0397570,,Zm00001eb074030,SORBI_3004G011700,AT3G57930,,,Zm00001eb219220,
AT1G72300,HORVU.MOREX.r3.4HG0393630,,Zm00001eb071040,SORBI_3003G280400,AT2G14880,HORVU.MOREX.r3.4HG0334050,,Zm00001eb090510,SORBI_3003G099400,AT1G76160,HORVU.MOREX.r3.4HG0332220,,Zm00001eb071720,SORBI_3010G219600,AT2G02850,HORVU.MOREX.r3.3HG0309340,,Zm00001eb075060,SORBI_3003G324000,AT1G78090,HORVU.MOREX.r3.3HG0303550,,Zm00001eb065900,SORBI_3003G418500,AT1G53510,HORVU.MOREX.r3.4HG0415610,,Zm00001eb079380,SORBI_3004G323000,AT1G68410,HORVU.MOREX.r3.4HG0397890,,Zm00001eb074930,SORBI_3004G046500,AT3G58060,,,Zm00001eb227200,
AT1G73620,HORVU.MOREX.r3.4HG0403130,,Zm00001eb072000,SORBI_3003G280700,AT2G16850,HORVU.MOREX.r3.4HG0334060,,Zm00001eb091470,SORBI_3003G113800,AT1G76360,HORVU.MOREX.r3.4HG0332230,,Zm00001eb071740,SORBI_3010G219700,AT2G04100,HORVU.MOREX.r3.3HG0309360,,Zm00001eb075120,SORBI_3003G341100,AT1G78460,HORVU.MOREX.r3.3HG0303960,,Zm00001eb066060,SORBI_3003G418700,AT1G53570,HORVU.MOREX.r3.4HG0416360,,Zm00001eb080670,SORBI_3004G323100,AT1G68530,HORVU.MOREX.r3.4HG0397900,,Zm00001eb075530,SORBI_3004G185000,AT3G60110,,,Zm00001eb227730,
AT1G73850,HORVU.MOREX.r3.4HG0406710,,Zm00001eb072390,SORBI_3003G280900,AT2G17450,HORVU.MOREX.r3.4HG0335910,,Zm00001eb093140,SORBI_3003G115400,AT1G76490,HORVU.MOREX.r3.4HG0332260,,Zm00001eb071760,SORBI_3010G229300,AT2G05760,HORVU.MOREX.r3.3HG0309380,,Zm00001eb075270,SORBI_3003G341200,AT1G79060,HORVU.MOREX.r3.3HG0303990,,Zm00001eb066110,SORBI_3003G420100,AT1G55120,HORVU.MOREX.r3.4HG0417160,,Zm00001eb080690,SORBI_3004G337800,AT1G68540,HORVU.MOREX.r3.4HG0397970,,Zm00001eb075580,SORBI_3004G185100,AT3G61060,,,Zm00001eb228590,
AT1G74460,HORVU.MOREX.r3.4HG0408180,,Zm00001eb072710,SORBI_3003G281400,AT2G17530,HORVU.MOREX.r3.4HG0336400,,Zm00001eb096790,SORBI_3003G115800,AT1G76890,HORVU.MOREX.r3.4HG0332980,,Zm00001eb071780,SORBI_3010G229600,AT2G05920,HORVU.MOREX.r3.3HG0309930,,Zm00001eb075380,SORBI_3003G341500,AT1G79090,HORVU.MOREX.r3.3HG0306830,,Zm00001eb066140,SORBI_3003G420500,AT1G55140,HORVU.MOREX.r3.4HG0417410,,Zm00001eb081330,SORBI_3004G337925,AT1G68570,HORVU.MOREX.r3.4HG0401980,,Zm00001eb076640,SORBI_3004G207700,AT3G61470,,,Zm00001eb241950,
AT1G74470,HORVU.MOREX.r3.4HG0411120,,Zm00001eb073290,SORBI_3003G287200,AT2G18196,HORVU.MOREX.r3.4HG0336430,,Zm00001eb097120,SORBI_3003G115900,AT1G77940,HORVU.MOREX.r3.4HG0333010,,Zm00001eb072190,SORBI_3010G232900,AT2G06255,HORVU.MOREX.r3.3HG0311510,,Zm00001eb075560,SORBI_3003G341600,AT1G79100,HORVU.MOREX.r3.3HG0306840,,Zm00001eb066150,SORBI_3003G427500,AT1G55180,HORVU.MOREX.r3.4HG0418230,,Zm00001eb081430,SORBI_3004G338400,AT1G68765,HORVU.MOREX.r3.4HG0405310,,Zm00001eb076650,SORBI_3004G217700,AT4G00430,,,Zm00001eb244120,
AT1G75520,HORVU.MOREX.r3.4HG0411330,,Zm00001eb073300,SORBI_3003G287400,AT2G18700,HORVU.MOREX.r3.4HG0338170,,Zm00001eb097160,SORBI_3003G123200,AT1G78070,HORVU.MOREX.r3.4HG0333100,,Zm00001eb072510,SORBI_3010G233000,AT2G06510,HORVU.MOREX.r3.3HG0311550,,Zm00001eb075580,SORBI_3003G341700,AT1G79520,HORVU.MOREX.r3.3HG0310660,,Zm00001eb066340,SORBI_3003G427700,AT1G55250,HORVU.MOREX.r3.5HG0422720,,Zm00001eb084820,SORBI_3004G338800,AT1G68795,HORVU.MOREX.r3.4HG0409700,,Zm00001eb076780,SORBI_3004G217800,AT4G01150,,,Zm00001eb247540,
AT1G76360,HORVU.MOREX.r3.4HG0412150,,Zm00001eb073310,SORBI_3003G300800,AT2G18740,HORVU.MOREX.r3.4HG0338600,,Zm00001eb097180,SORBI_3003G139500,AT1G78090,HORVU.MOREX.r3.4HG0333110,,Zm00001eb072810,SORBI_3010G233300,AT2G13840,HORVU.MOREX.r3.3HG0311690,,Zm00001eb076780,SORBI_3003G341800,AT1G79630,HORVU.MOREX.r3.3HG0310670,,Zm00001eb066520,SORBI_3003G427800,AT1G55260,HORVU.MOREX.r3.5HG0423080,,Zm00001eb086860,SORBI_3004G338900,AT1G68810,HORVU.MOREX.r3.4HG0411460,,Zm00001eb076800,SORBI_3004G218000,AT4G01250,,,Zm00001eb248880,
AT1G77220,HORVU.MOREX.r3.4HG0412760,,Zm00001eb073390,SORBI_3003G301000,AT2G18770,HORVU.MOREX.r3.4HG0384700,,Zm00001eb098070,SORBI_3003G225000,AT2G01110,HORVU.MOREX.r3.4HG0333120,,Zm00001eb073440,SORBI_3010G235500,AT2G14110,HORVU.MOREX.r3.3HG0311730,,Zm00001eb076810,SORBI_3003G341900,AT1G80490,HORVU.MOREX.r3.3HG0312690,,Zm00001eb066630,SORBI_3004G023200,AT1G55290,HORVU.MOREX.r3.5HG0423800,,Zm00001eb087090,SORBI_3004G339000,AT1G68830,HORVU.MOREX.r3.4HG0413910,,Zm00001eb076810,SORBI_3004G240800,AT4G01610,,,Zm00001eb250110,
AT1G77280,HORVU.MOREX.r3.5HG0421460,,Zm00001eb073400,SORBI_3003G301300,AT2G19160,HORVU.MOREX.r3.4HG0385210,,Zm00001eb098840,SORBI_3003G225200,AT2G01540,HORVU.MOREX.r3.4HG0333170,,Zm00001eb073550,SORBI_3010G235600,AT2G14520,HORVU.MOREX.r3.3HG0312420,,Zm00001eb076820,SORBI_3003G361300,AT2G01110,HORVU.MOREX.r3.3HG0314660,,Zm00001eb067160,SORBI_3004G031100,AT1G55320,HORVU.MOREX.r3.5HG0424550,,Zm00001eb089360,SORBI_3004G339200,AT1G68840,HORVU.MOREX.r3.4HG0416360,,Zm00001eb078670,SORBI_3004G252200,AT4G02080,,,Zm00001eb252770,
AT1G77370,HORVU.MOREX.r3.5HG0437690,,Zm00001eb074030,SORBI_3003G301400,AT2G20230,HORVU.MOREX.r3.4HG0385330,,Zm00001eb099030,SORBI_3003G225300,AT2G01850,HORVU.MOREX.r3.4HG0333410,,Zm00001eb073580,SORBI_3010G235700,AT2G14580,HORVU.MOREX.r3.3HG0312440,,Zm00001eb078200,SORBI_3003G361700,AT2G01210,HORVU.MOREX.r3.3HG0314760,,Zm00001eb067520,SORBI_3004G052200,AT1G55340,HORVU.MOREX.r3.5HG0425080,,Zm00001eb089600,SORBI_3004G340100,AT1G68850,HORVU.MOREX.r3.4HG0417300,,Zm00001eb078680,SORBI_3004G252400,AT4G02100,,,Zm00001eb253690,
AT1G78080,HORVU.MOREX.r3.5HG0439610,,Zm00001eb074070,SORBI_3003G302200,AT2G20635,HORVU.MOREX.r3.4HG0385690,,Zm00001eb099490,SORBI_3003G225600,AT2G01900,HORVU.MOREX.r3.4HG0333970,,Zm00001eb075050,SORBI_3010G235800,AT2G17120,HORVU.MOREX.r3.3HG0314660,,Zm00001eb079780,SORBI_3003G366400,AT2G01260,HORVU.MOREX.r3.3HG0314770,,Zm00001eb067550,SORBI_3004G079200,AT1G55360,HORVU.MOREX.r3.5HG0425090,,Zm00001eb093490,SORBI_3004G340200,AT1G69510,HORVU.MOREX.r3.5HG0425620,,Zm00001eb078700,SORBI_3004G252600,AT4G02330,,,Zm00001eb254090,
AT1G79090,HORVU.MOREX.r3.5HG0447870,,Zm00001eb074210,SORBI_3003G302800,AT2G21350,HORVU.MOREX.r3.4HG0385780,,Zm00001eb100630,SORBI_3003G309500,AT2G02040,HORVU.MOREX.r3.4HG0333990,,Zm00001eb075650,SORBI_3010G257100,AT2G17130,HORVU.MOREX.r3.3HG0314780,,Zm00001eb080050,SORBI_3003G366700,AT2G01300,HORVU.MOREX.r3.3HG0314780,,Zm00001eb067700,SORBI_3004G113300,AT1G55450,HORVU.MOREX.r3.5HG0441100,,Zm00001eb093510,SORBI_3004G340300,AT1G69960,HORVU.MOREX.r3.5HG0429810,,Zm00001eb080050,SORBI_3004G253200,AT4G02880,,,Zm00001eb255960,
AT1G79520,HORVU.MOREX.r3.5HG0484810,,Zm00001eb074610,SORBI_3003G303000,AT2G22290,HORVU.MOREX.r3.4HG0388130,,Zm00001eb101640,SORBI_3003G309600,AT2G02220,HORVU.MOREX.r3.4HG0334450,,Zm00001eb077980,SORBI_3010G257700,AT2G17680,HORVU.MOREX.r3.3HG0315590,,Zm00001eb081070,SORBI_3003G373000,AT2G01450,HORVU.MOREX.r3.3HG0315590,,Zm00001eb067730,SORBI_3004G113400,AT1G55560,HORVU.MOREX.r3.5HG0453580,,Zm00001eb093890,SORBI_3005G021900,AT1G70170,HORVU.MOREX.r3.5HG0455450,,Zm00001eb080670,SORBI_3004G253400,AT4G03110,,,Zm00001eb256540,
AT1G79630,HORVU.MOREX.r3.5HG0485130,,Zm00001eb074730,SORBI_3003G303100,AT2G23080,HORVU.MOREX.r3.4HG0405580,,Zm00001eb102550,SORBI_3003G309900,AT2G02390,HORVU.MOREX.r3.4HG0334460,,Zm00001eb078220,SORBI_3010G257800,AT2G17720,HORVU.MOREX.r3.3HG0316870,,Zm00001eb082910,SORBI_3003G373200,AT2G01630,HORVU.MOREX.r3.3HG0316870,,Zm00001eb067840,SORBI_3004G246900,AT1G55840,HORVU.MOREX.r3.5HG0459970,,Zm00001eb095360,SORBI_3005G022100,AT1G70460,HORVU.MOREX.r3.5HG0459140,,Zm00001eb080700,SORBI_3004G253500,AT4G03420,,,Zm00001eb265610,
AT1G79940,HORVU.MOREX.r3.5HG0486750,,Zm00001eb075560,SORBI_3003G303200,AT2G23810,HORVU.MOREX.r3.4HG0406870,,Zm00001eb102560,SORBI_3003G333000,AT2G02870,HORVU.MOREX.r3.4HG0335960,,Zm00001eb079180,SORBI_3010G258000,AT2G17800,HORVU.MOREX.r3.3HG0317910,,Zm00001eb084910,SORBI_3003G375800,AT2G01660,HORVU.MOREX.r3.3HG0316960,,Zm00001eb067850,SORBI_3004G247000,AT1G56010,HORVU.MOREX.r3.5HG0460010,,Zm00001eb097990,SORBI_3005G038500,AT1G70650,HORVU.MOREX.r3.5HG0481310,,Zm00001eb092810,SORBI_3004G255100,AT4G03520,,,Zm00001eb272300,
AT1G80370,HORVU.MOREX.r3.5HG0494000,,Zm00001eb075570,SORBI_3003G303300,AT2G23840,HORVU.MOREX.r3.4HG0408300,,Zm00001eb102580,SORBI_3003G333800,AT2G03240,HORVU.MOREX.r3.4HG0341300,,Zm00001eb079380,,AT2G18160,HORVU.MOREX.r3.3HG0325640,,Zm00001eb084920,SORBI_3003G375900,AT2G01680,HORVU.MOREX.r3.3HG0319320,,Zm00001eb067870,SORBI_3004G247200,AT1G56330,HORVU.MOREX.r3.5HG0460180,,Zm00001eb098230,SORBI_3005G038900,AT1G70710,HORVU.MOREX.r3.5HG0488010,,Zm00001eb093490,SORBI_3004G255300,AT4G04180,,,Zm00001eb281200,
AT2G01170,HORVU.MOREX.r3.5HG0494010,,Zm00001eb075740,SORBI_3003G303600,AT2G24270,HORVU.MOREX.r3.4HG0408810,,Zm00001eb103030,SORBI_3003G334100,AT2G03760,HORVU.MOREX.r3.4HG0341970,,Zm00001eb079390,,AT2G18360,HORVU.MOREX.r3.3HG0328330,,Zm00001eb088140,SORBI_3003G376000,AT2G01850,HORVU.MOREX.r3.3HG0322390,,Zm00001eb068000,SORBI_3004G247300,AT1G56360,HORVU.MOREX.r3.5HG0476490,,Zm00001eb100880,SORBI_3005G039100,AT1G71691,HORVU.MOREX.r3.5HG0488680,,Zm00001eb094220,SORBI_3004G255500,AT4G06599,,,Zm00001eb286350,
AT2G01260,HORVU.MOREX.r3.5HG0494460,,Zm00001eb077010,SORBI_3003G303700,AT2G24330,HORVU.MOREX.r3.4HG0409900,,Zm00001eb103070,SORBI_3003G334300,AT2G04630,HORVU.MOREX.r3.4HG0346810,,Zm00001eb079670,,AT2G18380,HORVU.MOREX.r3.4HG0332000,,Zm00001eb088150,SORBI_3003G379600,AT2G01970,HORVU.MOREX.r3.3HG0323750,,Zm00001eb068210,SORBI_3005G003900,AT1G56423,HORVU.MOREX.r3.5HG0478260,,Zm00001eb101050,SORBI_3005G073200,AT1G71870,HORVU.MOREX.r3.5HG0490180,,Zm00001eb097940,SORBI_3004G255700,AT4G06634,,,Zm00001eb286910,
AT2G01850,HORVU.MOREX.r3.5HG0494470,,Zm00001eb077030,SORBI_3003G307400,AT2G24490,HORVU.MOREX.r3.4HG0411330,,Zm00001eb104660,SORBI_3003G341100,AT2G05760,HORVU.MOREX.r3.4HG0354170,,Zm00001eb079790,,AT2G18390,HORVU.MOREX.r3.4HG0332240,,Zm00001eb088160,SORBI_3003G379700,AT2G02180,HORVU.MOREX.r3.3HG0325750,,Zm00001eb068370,SORBI_3005G004100,AT1G58290,HORVU.MOREX.r3.5HG0484060,,Zm00001eb102130,SORBI_3005G080400,AT1G71900,HORVU.MOREX.r3.5HG0496850,,Zm00001eb100410,SORBI_3004G255800,AT4G06744,,,Zm00001eb286960,
AT2G01918,HORVU.MOREX.r3.5HG0494490,,Zm00001eb079790,SORBI_3003G307900,AT2G24530,HORVU.MOREX.r3.4HG0411760,,Zm00001eb104670,SORBI_3003G341300,AT2G14520,HORVU.MOREX.r3.4HG0360060,,Zm00001eb080560,,AT2G18480,HORVU.MOREX.r3.4HG0332500,,Zm00001eb093410,SORBI_3003G418500,AT2G02870,HORVU.MOREX.r3.3HG0328960,,Zm00001eb068710,SORBI_3005G004400,AT1G58340,HORVU.MOREX.r3.5HG0484070,,Zm00001eb102160,SORBI_3005G110436,AT1G72300,HORVU.MOREX.r3.5HG0496860,,Zm00001eb100420,SORBI_3004G279100,AT4G07960,,,Zm00001eb287880,
AT2G02220,HORVU.MOREX.r3.5HG0494520,,Zm00001eb080050,SORBI_3003G308100,AT2G24762,HORVU.MOREX.r3.4HG0412730,,Zm00001eb105040,SORBI_3003G341500,AT2G14880,HORVU.MOREX.r3.4HG0389240,,Zm00001eb080570,,AT2G18740,HORVU.MOREX.r3.4HG0332520,,Zm00001eb093490,SORBI_3003G418700,AT2G03670,HORVU.MOREX.r3.3HG0329220,,Zm00001eb069000,SORBI_3005G005500,AT1G58360,HORVU.MOREX.r3.5HG0487140,,Zm00001eb102470,SORBI_3006G053100,AT1G72630,HORVU.MOREX.r3.5HG0496870,,Zm00001eb100770,SORBI_3004G279300,AT4G09460,,,Zm00001eb289180,
AT2G02800,HORVU.MOREX.r3.5HG0502190,,Zm00001eb080670,SORBI_3003G309200,AT2G24765,HORVU.MOREX.r3.4HG0412760,,Zm00001eb105400,SORBI_3003G341600,AT2G15760,HORVU.MOREX.r3.4HG0396190,,Zm00001eb082170,,AT2G19170,HORVU.MOREX.r3.4HG0332540,,Zm00001eb093590,SORBI_3003G419200,AT2G03680,HORVU.MOREX.r3.4HG0331850,,Zm00001eb069410,SORBI_3005G005600,AT1G60080,HORVU.MOREX.r3.5HG0489130,,Zm00001eb102510,SORBI_3006G093900,AT1G73210,HORVU.MOREX.r3.5HG0500850,,Zm00001eb100780,SORBI_3004G279500,AT4G09550,,,Zm00001eb289430,
AT2G03760,HORVU.MOREX.r3.5HG0504930,,Zm00001eb082810,SORBI_3003G309400,AT2G24800,HORVU.MOREX.r3.4HG0412770,,Zm00001eb107190,SORBI_3003G341700,AT2G16430,HORVU.MOREX.r3.4HG0397460,,Zm00001eb082560,,AT2G19810,HORVU.MOREX.r3.4HG0332980,,Zm00001eb096070,SORBI_3003G419900,AT2G04032,HORVU.MOREX.r3.4HG0332490,,Zm00001eb069460,SORBI_3005G005700,AT1G60160,HORVU.MOREX.r3.5HG0491270,,Zm00001eb102520,SORBI_3006G106400,AT1G73500,HORVU.MOREX.r3.5HG0509380,,Zm00001eb101640,SORBI_3004G279700,AT4G09570,,,Zm00001eb290310,
AT2G04570,HORVU.MOREX.r3.5HG0509890,,Zm00001eb082920,SORBI_3003G309600,AT2G25100,HORVU.MOREX.r3.4HG0412780,,Zm00001eb107420,SORBI_3003G341800,AT2G17120,HORVU.MOREX.r3.4HG0401620,,Zm00001eb083140,,AT2G20100,HORVU.MOREX.r3.4HG0333170,,Zm00001eb096890,SORBI_3003G420100,AT2G04890,HORVU.MOREX.r3.4HG0332500,,Zm00001eb070250,SORBI_3005G005800,AT1G60190,HORVU.MOREX.r3.5HG0491290,,Zm00001eb103190,SORBI_3006G106700,AT1G74330,HORVU.MOREX.r3.5HG0509720,,Zm00001eb101980,SORBI_3006G028300,AT4G09720,,,Zm00001eb292780,
AT2G05760,HORVU.MOREX.r3.5HG0509900,,Zm00001eb085680,SORBI_3003G317100,AT2G25740,HORVU.MOREX.r3.4HG0413910,,Zm00001eb107900,SORBI_3003G341900,AT2G17190,HORVU.MOREX.r3.4HG0401920,,Zm00001eb092880,,AT2G20230,HORVU.MOREX.r3.4HG0333180,,Zm00001eb096900,SORBI_3003G420500,AT2G05220,HORVU.MOREX.r3.4HG0332520,,Zm00001eb070460,SORBI_3005G033801,AT1G62710,HORVU.MOREX.r3.5HG0492390,,Zm00001eb103410,SORBI_3006G106900,AT1G76270,HORVU.MOREX.r3.5HG0511330,,Zm00001eb102030,SORBI_3006G028400,AT4G10390,,,Zm00001eb293700,
AT2G05920,HORVU.MOREX.r3.5HG0510470,,Zm00001eb089560,SORBI_3003G317200,AT2G28550,HORVU.MOREX.r3.5HG0419880,,Zm00001eb108290,SORBI_3003G359800,AT2G17680,HORVU.MOREX.r3.4HG0401950,,Zm00001eb093140,,AT2G20310,HORVU.MOREX.r3.4HG0333990,,Zm00001eb097010,SORBI_3003G426700,AT2G06255,HORVU.MOREX.r3.4HG0332540,,Zm00001eb070480,SORBI_3005G033900,AT1G62880,HORVU.MOREX.r3.5HG0496630,,Zm00001eb103730,SORBI_3006G107200,AT1G76490,HORVU.MOREX.r3.5HG0512210,,Zm00001eb102360,SORBI_3006G114800,AT4G10925,,,Zm00001eb302560,
AT2G14520,HORVU.MOREX.r3.5HG0511090,,Zm00001eb096340,SORBI_3003G317600,AT2G28930,HORVU.MOREX.r3.5HG0420230,,Zm00001eb108330,SORBI_3003G360200,AT2G17710,HORVU.MOREX.r3.4HG0403130,,Zm00001eb093410,,AT2G20360,HORVU.MOREX.r3.4HG0334850,,Zm00001eb097020,SORBI_3003G426800,AT2G06530,HORVU.MOREX.r3.4HG0333180,,Zm00001eb071010,SORBI_3005G034000,AT1G63180,HORVU.MOREX.r3.5HG0498270,,Zm00001eb104040,SORBI_3006G114700,AT1G76570,HORVU.MOREX.r3.5HG0513910,,Zm00001eb102470,SORBI_3006G115100,AT4G11220,,,Zm00001eb308690,
AT2G15760,HORVU.MOREX.r3.5HG0511110,,Zm00001eb096820,SORBI_3003G317700,AT2G30010,HORVU.MOREX.r3.5HG0422600,,Zm00001eb108340,SORBI_3003G360300,AT2G17720,HORVU.MOREX.r3.4HG0403430,,Zm00001eb095000,,AT2G20370,HORVU.MOREX.r3.4HG0334860,,Zm00001eb097940,SORBI_3004G007500,AT2G13360,HORVU.MOREX.r3.4HG0333190,,Zm00001eb071040,SORBI_3005G034100,AT1G63280,HORVU.MOREX.r3.5HG0507470,,Zm00001eb104050,SORBI_3006G114800,AT1G76750,HORVU.MOREX.r3.5HG0514340,,Zm00001eb102530,SORBI_3006G115200,AT4G11280,,,Zm00001eb309480,
AT2G17190,HORVU.MOREX.r3.5HG0511150,,Zm00001eb099390,SORBI_3003G319500,AT2G30020,HORVU.MOREX.r3.5HG0425710,,Zm00001eb108350,SORBI_3003G360500,AT2G18160,HORVU.MOREX.r3.4HG0404980,,Zm00001eb096850,,AT2G20560,HORVU.MOREX.r3.4HG0334870,,Zm00001eb099620,SORBI_3004G007800,AT2G13560,HORVU.MOREX.r3.4HG0333450,,Zm00001eb071290,SORBI_3005G034200,AT1G63500,HORVU.MOREX.r3.5HG0507520,,Zm00001eb104060,SORBI_3006G117100,AT1G76760,HORVU.MOREX.r3.5HG0514350,,Zm00001eb102650,SORBI_3006G165400,AT4G11290,,,Zm00001eb311740,
AT2G17530,HORVU.MOREX.r3.5HG0511420,,Zm00001eb099980,SORBI_3003G319600,AT2G30580,HORVU.MOREX.r3.5HG0427160,,Zm00001eb108360,SORBI_3004G003401,AT2G18465,HORVU.MOREX.r3.4HG0409180,,Zm00001eb096860,,AT2G20920,HORVU.MOREX.r3.4HG0336120,,Zm00001eb100420,SORBI_3004G007900,AT2G16430,HORVU.MOREX.r3.4HG0333970,,Zm00001eb071300,SORBI_3005G034400,AT1G63650,HORVU.MOREX.r3.5HG0509170,,Zm00001eb104730,SORBI_3006G117800,AT1G76950,HORVU.MOREX.r3.5HG0514410,,Zm00001eb102840,SORBI_3006G165800,AT4G12860,,,Zm00001eb313960,
AT2G17680,HORVU.MOREX.r3.5HG0511460,,Zm00001eb103410,SORBI_3003G320500,AT2G31560,HORVU.MOREX.r3.5HG0427210,,Zm00001eb108640,SORBI_3004G007800,AT2G18510,HORVU.MOREX.r3.4HG0409190,,Zm00001eb098070,,AT2G21180,HORVU.MOREX.r3.4HG0336140,,Zm00001eb100680,SORBI_3004G017800,AT2G17530,HORVU.MOREX.r3.4HG0334450,,Zm00001eb073030,SORBI_3005G079100,AT1G64060,HORVU.MOREX.r3.5HG0509200,,Zm00001eb105850,SORBI_3006G163000,AT1G78060,HORVU.MOREX.r3.5HG0514460,,Zm00001eb102850,SORBI_3006G170900,AT4G13250,,,Zm00001eb315040,
AT2G17710,HORVU.MOREX.r3.5HG0512730,,Zm00001eb103470,SORBI_3003G320700,AT2G31960,HORVU.MOREX.r3.5HG0441100,,Zm00001eb109300,SORBI_3004G007900,AT2G18570,HORVU.MOREX.r3.4HG0411040,,Zm00001eb098630,,AT2G21250,HORVU.MOREX.r3.4HG0336150,,Zm00001eb100780,SORBI_3004G017900,AT2G18160,HORVU.MOREX.r3.4HG0334460,,Zm00001eb073810,SORBI_3005G080200,AT1G64390,HORVU.MOREX.r3.5HG0510230,,Zm00001eb106130,SORBI_3006G163100,AT1G78070,HORVU.MOREX.r3.5HG0514950,,Zm00001eb103720,SORBI_3006G171050,AT4G13770,,,Zm00001eb316130,
AT2G17720,HORVU.MOREX.r3.5HG0513800,,Zm00001eb104630,SORBI_3003G320800,AT2G32060,HORVU.MOREX.r3.5HG0464440,,Zm00001eb109330,SORBI_3004G009000,AT2G18840,HORVU.MOREX.r3.4HG0411620,,Zm00001eb099280,,AT2G21260,HORVU.MOREX.r3.4HG0336890,,Zm00001eb101560,SORBI_3004G106900,AT2G18330,HORVU.MOREX.r3.4HG0334480,,Zm00001eb074590,SORBI_3005G080400,AT1G64440,HORVU.MOREX.r3.5HG0510240,,Zm00001eb106770,SORBI_3006G163300,AT1G78240,HORVU.MOREX.r3.5HG0518510,,Zm00001eb105040,SORBI_3006G171100,AT4G13930,,,Zm00001eb319050,
