PC1_Arabidopsis,PC1_Barley,PC1_Rice,PC1_Maize,PC1_Sorghum,PC2_Arabidopsis,PC2_Barley,PC2_Rice,PC2_Maize,PC2_Sorghum,PC3_Arabidopsis,PC3_Barley,PC3_Rice,PC3_Maize,PC3_Sorghum,pH_Arabidopsis,pH_Barley,pH_Rice,pH_Maize,pH_Sorghum,soilN_Arabidopsis,soilN_Barley,soilN_Rice,soilN_Maize,soilN_Sorghum,AM_rel_Arabidopsis,AM_rel_Barley,AM_rel_Rice,AM_rel_Maize,AM_rel_Sorghum,AM_roots_Arabidopsis,AM_roots_Barley,AM_roots_Rice,AM_roots_Maize,AM_roots_Sorghum,aridity_Arabidopsis,aridity_Barley,aridity_Rice,aridity_Maize,aridity_Sorghum
AT1G49730,HORVU.MOREX.r3.5HG0485990,LOC_Os01g59360,Zm00001eb080670,SORBI_3004G202400,AT1G48280,HORVU.MOREX.r3.4HG0388220,LOC_Os02g13910,Zm00001eb090880,SORBI_3004G348500,AT1G35780,HORVU.MOREX.r3.4HG0395840,LOC_Os01g61330,Zm00001eb080530,,AT1G47310,HORVU.MOREX.r3.4HG0405950,LOC_Os01g58140,Zm00001eb093260,SORBI_3004G322700,AT1G45688,HORVU.MOREX.r3.4HG0332220,LOC_Os02g24640,Zm00001eb070480,SORBI_3007G090457,AT1G26880,HORVU.MOREX.r3.5HG0501240,LOC_Os02g19720,Zm00001eb080670,SORBI_3006G213601,AT1G44120,HORVU.MOREX.r3.5HG0528340,LOC_Os02g25330,Zm00001eb083220,SORBI_3009G044700,AT1G44224,HORVU.MOREX.r3.7HG0745500,LOC_Os01g50200,Zm00001eb186640,
AT1G49750,HORVU.MOREX.r3.5HG0486320,LOC_Os01g59390,Zm00001eb080680,SORBI_3004G205700,AT1G48325,HORVU.MOREX.r3.4HG0388240,LOC_Os02g14240,Zm00001eb090890,SORBI_3004G348600,AT1G35860,HORVU.MOREX.r3.4HG0396170,LOC_Os01g61340,Zm00001eb080560,,AT1G47317,HORVU.MOREX.r3.4HG0405960,LOC_Os01g58170,Zm00001eb093270,SORBI_3004G322800,AT1G46554,HORVU.MOREX.r3.4HG0332230,LOC_Os02g24642,Zm00001eb070720,SORBI_3007G090460,AT1G26890,HORVU.MOREX.r3.5HG0502020,LOC_Os02g19760,Zm00001eb080680,SORBI_3006G235000,AT1G44125,HORVU.MOREX.r3.5HG0528350,LOC_Os02g25360,Zm00001eb083230,SORBI_3009G044800,AT1G44542,HORVU.MOREX.r3.7HG0746930,LOC_Os01g50220,Zm00001eb186910,
AT1G49760,HORVU.MOREX.r3.5HG0486740,LOC_Os01g59410,Zm00001eb080690,SORBI_3004G205800,AT1G48330,HORVU.MOREX.r3.4HG0388250,LOC_Os02g14600,Zm00001eb091470,SORBI_3004G348700,AT1G35880,HORVU.MOREX.r3.4HG0396180,LOC_Os01g61350,Zm00001eb080570,,AT1G47330,HORVU.MOREX.r3.4HG0408400,LOC_Os01g58194,Zm00001eb093280,SORBI_3004G322901,AT1G46912,HORVU.MOREX.r3.4HG0332240,LOC_Os02g24690,Zm00001eb070730,SORBI_3007G090600,AT1G26900,HORVU.MOREX.r3.5HG0502430,LOC_Os02g19840,Zm00001eb080690,SORBI_3006G235100,AT1G44130,HORVU.MOREX.r3.5HG0528470,LOC_Os02g25390,Zm00001eb083560,SORBI_3009G044900,AT1G44575,HORVU.MOREX.r3.7HG0748570,LOC_Os01g50230,Zm00001eb187160,
AT1G49832,HORVU.MOREX.r3.5HG0486750,LOC_Os01g59570,Zm00001eb081380,SORBI_3004G205900,AT1G48598,HORVU.MOREX.r3.4HG0388270,LOC_Os02g14700,Zm00001eb091930,SORBI_3004G348800,AT1G35910,HORVU.MOREX.r3.4HG0396190,LOC_Os01g61360,Zm00001eb080600,,AT1G47350,HORVU.MOREX.r3.4HG0408420,LOC_Os01g58230,Zm00001eb093380,SORBI_3004G323000,AT1G46984,HORVU.MOREX.r3.4HG0332260,LOC_Os02g24700,Zm00001eb070890,SORBI_3007G091100,AT1G26910,HORVU.MOREX.r3.5HG0502440,LOC_Os02g19880,Zm00001eb081330,SORBI_3006G235200,AT1G44160,HORVU.MOREX.r3.5HG0533680,LOC_Os02g25440,Zm00001eb083570,SORBI_3009G045000,AT1G44760,HORVU.MOREX.r3.7HG0748730,LOC_Os01g50240,Zm00001eb187650,
AT1G49840,HORVU.MOREX.r3.5HG0488450,LOC_Os01g59620,Zm00001eb081390,SORBI_3004G206000,AT1G48720,HORVU.MOREX.r3.4HG0388390,LOC_Os02g14720,Zm00001eb092510,SORBI_3004G348900,AT1G36000,HORVU.MOREX.r3.4HG0396230,LOC_Os01g61370,Zm00001eb080610,,AT1G47370,HORVU.MOREX.r3.4HG0408510,LOC_Os01g58240,Zm00001eb093400,SORBI_3004G323100,AT1G47056,HORVU.MOREX.r3.4HG0332270,LOC_Os02g24710,Zm00001eb070900,SORBI_3007G091400,AT1G26916,HORVU.MOREX.r3.5HG0502460,LOC_Os02g19890,Zm00001eb081350,SORBI_3006G235300,AT1G44170,HORVU.MOREX.r3.5HG0533700,LOC_Os02g25490,Zm00001eb083580,SORBI_3009G045100,AT1G44820,HORVU.MOREX.r3.7HG0748880,LOC_Os01g50290,Zm00001eb188800,
AT1G49850,HORVU.MOREX.r3.5HG0488940,LOC_Os01g59660,Zm00001eb081400,SORBI_3004G206050,AT1G48940,HORVU.MOREX.r3.4HG0388400,LOC_Os02g14770,Zm00001eb092520,SORBI_3004G349000,AT1G36030,HORVU.MOREX.r3.4HG0396250,LOC_Os01g61440,Zm00001eb080620,,AT1G47380,HORVU.MOREX.r3.4HG0408520,LOC_Os01g58270,Zm00001eb093410,SORBI_3004G341000,AT1G47128,HORVU.MOREX.r3.4HG0332290,LOC_Os02g24720,Zm00001eb070910,SORBI_3007G091500,AT1G26920,HORVU.MOREX.r3.5HG0502470,LOC_Os02g19900,Zm00001eb081360,SORBI_3006G235350,AT1G44224,HORVU.MOREX.r3.5HG0533710,LOC_Os02g25540,Zm00001eb083970,SORBI_3009G045200,AT1G44830,HORVU.MOREX.r3.7HG0748900,LOC_Os01g50310,Zm00001eb189290,
AT1G49860,HORVU.MOREX.r3.5HG0488950,LOC_Os01g59670,Zm00001eb081410,SORBI_3004G206100,AT1G48950,HORVU.MOREX.r3.4HG0388470,LOC_Os02g14840,Zm00001eb092850,SORBI_3004G349100,AT1G36050,HORVU.MOREX.r3.4HG0397180,LOC_Os01g61450,Zm00001eb080640,,AT1G47389,HORVU.MOREX.r3.4HG0411530,LOC_Os01g58290,Zm00001eb093420,SORBI_3004G341100,AT1G47200,HORVU.MOREX.r3.4HG0332480,LOC_Os02g24730,Zm00001eb070920,SORBI_3007G091800,AT1G26921,HORVU.MOREX.r3.5HG0502490,LOC_Os02g19924,Zm00001eb081410,SORBI_3006G235400,AT1G44318,HORVU.MOREX.r3.5HG0533720,LOC_Os02g25560,Zm00001eb084300,SORBI_3009G045300,AT1G44835,HORVU.MOREX.r3.7HG0749410,LOC_Os01g50340,Zm00001eb189360,
AT1G49870,HORVU.MOREX.r3.5HG0488970,LOC_Os01g59730,Zm00001eb081500,SORBI_3004G206200,AT1G49032,HORVU.MOREX.r3.4HG0388480,LOC_Os02g14870,Zm00001eb092870,SORBI_3005G055501,AT1G36060,HORVU.MOREX.r3.4HG0397230,LOC_Os01g61470,Zm00001eb080930,,AT1G47390,HORVU.MOREX.r3.4HG0412180,LOC_Os01g58370,Zm00001eb093490,SORBI_3004G341200,AT1G47210,HORVU.MOREX.r3.4HG0332490,LOC_Os02g24740,Zm00001eb070930,SORBI_3007G092400,AT1G26930,HORVU.MOREX.r3.5HG0502500,LOC_Os02g19950,Zm00001eb081420,SORBI_3006G235500,AT1G44350,HORVU.MOREX.r3.5HG0533730,LOC_Os02g25580,Zm00001eb084550,SORBI_3009G045400,AT1G45190,HORVU.MOREX.r3.7HG0749600,LOC_Os01g50410,Zm00001eb189390,
AT1G49890,HORVU.MOREX.r3.5HG0489000,LOC_Os01g59800,Zm00001eb081510,SORBI_3004G206300,AT1G49040,HORVU.MOREX.r3.4HG0391820,LOC_Os02g15130,Zm00001eb092880,SORBI_3005G055600,AT1G36070,HORVU.MOREX.r3.4HG0397250,LOC_Os01g61930,Zm00001eb080940,,AT1G47395,HORVU.MOREX.r3.4HG0412200,LOC_Os01g58380,Zm00001eb093500,SORBI_3004G341300,AT1G47240,HORVU.MOREX.r3.4HG0332500,LOC_Os02g24750,Zm00001eb070980,SORBI_3007G092450,AT1G26940,HORVU.MOREX.r3.5HG0502510,LOC_Os02g19960,Zm00001eb081430,SORBI_3006G241000,AT1G44414,HORVU.MOREX.r3.5HG0533740,LOC_Os02g25590,Zm00001eb084810,SORBI_3009G045500,AT1G45201,HORVU.MOREX.r3.7HG0749630,LOC_Os01g50430,Zm00001eb190750,
AT1G49930,HORVU.MOREX.r3.5HG0491470,LOC_Os01g59819,Zm00001eb081540,SORBI_3004G206401,AT1G49050,HORVU.MOREX.r3.4HG0396800,LOC_Os02g15140,Zm00001eb093130,SORBI_3005G055700,AT1G36230,HORVU.MOREX.r3.4HG0397450,LOC_Os01g62090,Zm00001eb080950,,AT1G47400,HORVU.MOREX.r3.4HG0412330,LOC_Os01g58390,Zm00001eb093510,SORBI_3004G341500,AT1G47280,HORVU.MOREX.r3.4HG0332510,LOC_Os02g24770,Zm00001eb071010,SORBI_3007G092500,AT1G26945,HORVU.MOREX.r3.5HG0502520,LOC_Os02g19980,Zm00001eb081530,SORBI_3006G241100,AT1G44446,HORVU.MOREX.r3.5HG0533750,LOC_Os02g25624,Zm00001eb084820,SORBI_3009G045600,AT1G45688,HORVU.MOREX.r3.7HG0750090,LOC_Os01g50490,Zm00001eb190850,
AT1G49950,HORVU.MOREX.r3.5HG0491480,LOC_Os01g59840,Zm00001eb081550,SORBI_3004G206500,AT1G49100,HORVU.MOREX.r3.4HG0402390,LOC_Os02g15260,Zm00001eb093140,SORBI_3005G059300,AT1G36240,HORVU.MOREX.r3.4HG0397460,LOC_Os01g62640,Zm00001eb080960,,AT1G47410,HORVU.MOREX.r3.4HG0412870,LOC_Os01g58400,Zm00001eb093520,SORBI_3004G341600,AT1G47290,HORVU.MOREX.r3.4HG0332520,LOC_Os02g24780,Zm00001eb071020,SORBI_3007G092600,AT1G26960,HORVU.MOREX.r3.5HG0502530,LOC_Os02g19990,Zm00001eb081760,SORBI_3006G241200,AT1G44478,HORVU.MOREX.r3.5HG0536830,LOC_Os02g25680,Zm00001eb084830,SORBI_3009G061000,AT1G46264,HORVU.MOREX.r3.7HG0750280,LOC_Os01g50520,Zm00001eb191130,
AT1G50030,HORVU.MOREX.r3.5HG0491490,LOC_Os01g59850,Zm00001eb081980,SORBI_3004G206600,AT1G49110,HORVU.MOREX.r3.4HG0402400,LOC_Os02g15300,Zm00001eb094200,SORBI_3005G059400,AT1G36272,HORVU.MOREX.r3.4HG0397770,LOC_Os01g62650,Zm00001eb080970,,AT1G47420,HORVU.MOREX.r3.4HG0412930,LOC_Os01g58410,Zm00001eb093570,SORBI_3004G341700,AT1G47330,HORVU.MOREX.r3.4HG0332530,LOC_Os02g24790,Zm00001eb071030,SORBI_3007G094600,AT1G26970,HORVU.MOREX.r3.5HG0502540,LOC_Os02g20000,Zm00001eb081770,SORBI_3006G241300,AT1G44542,HORVU.MOREX.r3.5HG0536850,LOC_Os02g25730,Zm00001eb085180,SORBI_3009G061100,AT1G46554,HORVU.MOREX.r3.7HG0750410,LOC_Os01g50610,Zm00001eb191310,
AT1G50050,HORVU.MOREX.r3.5HG0492150,LOC_Os01g59860,Zm00001eb081990,SORBI_3004G206700,AT1G49130,HORVU.MOREX.r3.4HG0403290,LOC_Os02g15320,Zm00001eb094210,SORBI_3005G059500,AT1G36280,HORVU.MOREX.r3.4HG0397780,LOC_Os01g62920,Zm00001eb081210,,AT1G47450,HORVU.MOREX.r3.4HG0412980,LOC_Os01g58420,Zm00001eb093580,SORBI_3004G344800,AT1G47350,HORVU.MOREX.r3.4HG0332540,LOC_Os02g24800,Zm00001eb071040,SORBI_3007G094700,AT1G27000,HORVU.MOREX.r3.5HG0502550,LOC_Os02g20010,Zm00001eb081780,SORBI_3006G241350,AT1G44575,HORVU.MOREX.r3.5HG0537290,LOC_Os02g25750,Zm00001eb086000,SORBI_3009G061200,AT1G46696,HORVU.MOREX.r3.7HG0750590,LOC_Os01g50616,Zm00001eb191430,
AT1G50055,HORVU.MOREX.r3.5HG0492160,LOC_Os01g59870,Zm00001eb082110,SORBI_3004G206800,AT1G49140,HORVU.MOREX.r3.4HG0403310,LOC_Os02g15580,Zm00001eb094630,SORBI_3005G059550,AT1G36310,HORVU.MOREX.r3.4HG0397790,LOC_Os01g63050,Zm00001eb081740,,AT1G47470,HORVU.MOREX.r3.4HG0412990,LOC_Os01g58430,Zm00001eb093590,SORBI_3004G344901,AT1G47370,HORVU.MOREX.r3.4HG0333180,LOC_Os02g24810,Zm00001eb071050,SORBI_3007G112500,AT1G27020,HORVU.MOREX.r3.5HG0505900,LOC_Os02g20020,Zm00001eb081790,SORBI_3006G241400,AT1G44608,HORVU.MOREX.r3.5HG0537630,LOC_Os02g25760,Zm00001eb086180,SORBI_3009G061300,AT1G46768,HORVU.MOREX.r3.7HG0750600,LOC_Os01g50622,Zm00001eb191480,
AT1G50060,HORVU.MOREX.r3.5HG0492170,LOC_Os01g59880,Zm00001eb082120,SORBI_3004G246000,AT1G49160,HORVU.MOREX.r3.4HG0403320,LOC_Os02g15630,Zm00001eb095740,SORBI_3005G059600,AT1G36510,HORVU.MOREX.r3.4HG0398060,LOC_Os01g63444,Zm00001eb081750,,AT1G47480,HORVU.MOREX.r3.4HG0413000,LOC_Os01g58440,Zm00001eb093710,SORBI_3004G345001,AT1G47380,HORVU.MOREX.r3.4HG0333190,LOC_Os02g24820,Zm00001eb071280,SORBI_3007G112600,AT1G27030,HORVU.MOREX.r3.5HG0507470,LOC_Os02g20050,Zm00001eb082220,SORBI_3006G241500,AT1G44674,HORVU.MOREX.r3.5HG0537700,LOC_Os02g25770,Zm00001eb086190,SORBI_3009G061400,AT1G47200,HORVU.MOREX.r3.7HG0750650,LOC_Os01g50630,Zm00001eb191930,
AT1G50090,HORVU.MOREX.r3.5HG0492370,LOC_Os01g59900,Zm00001eb082220,SORBI_3004G246100,AT1G49170,HORVU.MOREX.r3.4HG0404340,LOC_Os02g15704,Zm00001eb095750,SORBI_3005G059800,AT1G36622,HORVU.MOREX.r3.4HG0399080,LOC_Os01g63480,Zm00001eb081760,,AT1G47485,HORVU.MOREX.r3.4HG0413180,LOC_Os01g58444,Zm00001eb094310,SORBI_3004G345100,AT1G47450,HORVU.MOREX.r3.4HG0333210,LOC_Os02g24830,Zm00001eb071290,SORBI_3007G132100,AT1G27040,HORVU.MOREX.r3.5HG0507500,LOC_Os02g20110,Zm00001eb082230,SORBI_3006G241600,AT1G44740,HORVU.MOREX.r3.5HG0537740,LOC_Os02g25820,Zm00001eb086500,SORBI_3009G061500,AT1G47210,HORVU.MOREX.r3.7HG0750680,LOC_Os01g50640,Zm00001eb191940,
AT1G50120,HORVU.MOREX.r3.5HG0492390,LOC_Os01g59910,Zm00001eb082230,SORBI_3004G246200,AT1G49190,HORVU.MOREX.r3.4HG0405580,LOC_Os02g15920,Zm00001eb095960,SORBI_3005G071000,AT1G36640,HORVU.MOREX.r3.4HG0399090,LOC_Os01g63580,Zm00001eb081770,,AT1G47497,HORVU.MOREX.r3.4HG0413190,LOC_Os01g58459,Zm00001eb096060,SORBI_3004G345200,AT1G47530,HORVU.MOREX.r3.4HG0333220,LOC_Os02g24840,Zm00001eb071300,SORBI_3007G134600,AT1G27045,HORVU.MOREX.r3.5HG0507510,LOC_Os02g20140,Zm00001eb082240,SORBI_3006G241700,AT1G44750,HORVU.MOREX.r3.5HG0537750,LOC_Os02g25840,Zm00001eb089370,SORBI_3009G061601,AT1G47220,HORVU.MOREX.r3.7HG0750970,LOC_Os01g50650,Zm00001eb192210,
AT1G50140,HORVU.MOREX.r3.5HG0492400,LOC_Os01g59920,Zm00001eb082240,SORBI_3004G246300,AT1G49230,HORVU.MOREX.r3.4HG0405620,LOC_Os02g16130,Zm00001eb096790,SORBI_3005G071100,AT1G36675,HORVU.MOREX.r3.4HG0401620,LOC_Os01g63690,Zm00001eb081780,,AT1G47500,HORVU.MOREX.r3.4HG0413220,LOC_Os01g58470,Zm00001eb096070,SORBI_3005G007500,AT1G47560,HORVU.MOREX.r3.4HG0333450,LOC_Os02g24850,Zm00001eb071610,SORBI_3007G134650,AT1G27080,HORVU.MOREX.r3.5HG0507520,LOC_Os02g20150,Zm00001eb082250,SORBI_3007G012800,AT1G44760,HORVU.MOREX.r3.5HG0537780,LOC_Os02g25870,Zm00001eb089380,SORBI_3009G061700,AT1G47230,HORVU.MOREX.r3.7HG0750980,LOC_Os01g50670,Zm00001eb192800,
AT1G50170,HORVU.MOREX.r3.5HG0492430,LOC_Os01g59930,Zm00001eb082250,SORBI_3004G246400,AT1G49410,HORVU.MOREX.r3.4HG0405640,LOC_Os02g16180,Zm00001eb097040,SORBI_3005G071200,AT1G36745,HORVU.MOREX.r3.4HG0401630,LOC_Os01g63820,Zm00001eb081790,,AT1G47510,HORVU.MOREX.r3.4HG0413470,LOC_Os01g58480,Zm00001eb096100,SORBI_3005G007600,AT1G47580,HORVU.MOREX.r3.4HG0333870,LOC_Os02g24860,Zm00001eb071620,SORBI_3007G134700,AT1G27110,HORVU.MOREX.r3.5HG0507540,LOC_Os02g20160,Zm00001eb082270,SORBI_3007G012900,AT1G44770,HORVU.MOREX.r3.5HG0537790,LOC_Os02g25890,Zm00001eb089390,SORBI_3009G063301,AT1G47240,HORVU.MOREX.r3.7HG0750990,LOC_Os01g50710,Zm00001eb193180,
AT1G50180,HORVU.MOREX.r3.5HG0493980,LOC_Os01g59940,Zm00001eb082270,SORBI_3004G246500,AT1G49475,HORVU.MOREX.r3.4HG0405780,LOC_Os02g16190,Zm00001eb097120,SORBI_3005G076650,AT1G37020,HORVU.MOREX.r3.4HG0401640,LOC_Os01g64330,Zm00001eb081810,,AT1G47530,HORVU.MOREX.r3.4HG0413890,LOC_Os01g58490,Zm00001eb096110,SORBI_3005G007700,AT1G47600,HORVU.MOREX.r3.4HG0333910,LOC_Os02g24870,Zm00001eb071630,SORBI_3007G134800,AT1G27120,HORVU.MOREX.r3.5HG0509170,LOC_Os02g20180,Zm00001eb082370,SORBI_3007G013000,AT1G44800,HORVU.MOREX.r3.5HG0537840,LOC_Os02g25900,Zm00001eb089980,SORBI_3009G063400,AT1G47265,HORVU.MOREX.r3.7HG0751150,LOC_Os01g50720,Zm00001eb193230,
AT1G50200,HORVU.MOREX.r3.5HG0493990,LOC_Os01g59950,Zm00001eb082790,SORBI_3004G254000,AT1G49510,HORVU.MOREX.r3.4HG0405790,LOC_Os02g16470,Zm00001eb097130,SORBI_3005G076700,AT1G37140,HORVU.MOREX.r3.4HG0401690,LOC_Os01g64380,Zm00001eb082130,,AT1G47550,HORVU.MOREX.r3.4HG0414970,LOC_Os01g58500,Zm00001eb096120,SORBI_3005G007800,AT1G47610,HORVU.MOREX.r3.4HG0333940,LOC_Os02g24880,Zm00001eb071640,SORBI_3007G134900,AT1G27150,HORVU.MOREX.r3.5HG0509180,LOC_Os02g20190,Zm00001eb082380,SORBI_3007G013100,AT1G44810,HORVU.MOREX.r3.5HG0537850,LOC_Os02g25970,Zm00001eb090690,SORBI_3009G063450,AT1G47410,PFK,LOC_Os01g50730,Zm00001eb194030,
AT1G50220,HORVU.MOREX.r3.5HG0494000,LOC_Os01g59970,Zm00001eb082800,SORBI_3004G254100,AT1G49520,HORVU.MOREX.r3.4HG0406070,LOC_Os02g16820,Zm00001eb097140,SORBI_3005G076800,AT1G37150,HORVU.MOREX.r3.4HG0401710,LOC_Os01g64630,Zm00001eb082170,,AT1G47600,HORVU.MOREX.r3.4HG0415030,LOC_Os01g58510,Zm00001eb096890,SORBI_3005G007900,AT1G47640,HORVU.MOREX.r3.4HG0333950,LOC_Os02g24890,Zm00001eb071650,SORBI_3007G135000,AT1G27170,HORVU.MOREX.r3.5HG0509200,LOC_Os02g20200,Zm00001eb082520,SORBI_3007G013200,AT1G44820,HORVU.MOREX.r3.5HG0537860,LOC_Os02g26070,Zm00001eb091080,SORBI_3009G063500,AT1G47450,PFP-ALPHA,LOC_Os01g50740,Zm00001eb194070,
AT1G50240,HORVU.MOREX.r3.5HG0494010,LOC_Os01g59980,Zm00001eb082810,SORBI_3004G254200,AT1G49530,HORVU.MOREX.r3.4HG0406090,LOC_Os02g16940,Zm00001eb097150,SORBI_3005G080025,AT1G37162,HORVU.MOREX.r3.4HG0401720,LOC_Os01g64800,Zm00001eb082390,,AT1G47603,HORVU.MOREX.r3.4HG0415040,LOC_Os01g58520,Zm00001eb096900,SORBI_3005G008001,AT1G47655,HORVU.MOREX.r3.4HG0333960,LOC_Os02g24910,Zm00001eb071940,SORBI_3008G007700,AT1G27190,HORVU.MOREX.r3.5HG0510230,LOC_Os02g20210,Zm00001eb082700,SORBI_3007G013300,AT1G44830,HORVU.MOREX.r3.5HG0537940,LOC_Os02g26080,Zm00001eb091420,SORBI_3009G063700,AT1G47570,dof12,LOC_Os01g50750,Zm00001eb194080,
AT1G50310,HORVU.MOREX.r3.5HG0494020,LOC_Os01g59990,Zm00001eb082820,SORBI_3004G289200,AT1G49540,HORVU.MOREX.r3.4HG0406100,LOC_Os02g16950,Zm00001eb097160,SORBI_3005G080050,AT1G38630,HORVU.MOREX.r3.4HG0401730,LOC_Os01g64820,Zm00001eb082560,,AT1G47610,HORVU.MOREX.r3.4HG0415110,LOC_Os01g58540,Zm00001eb097010,SORBI_3005G008101,AT1G47680,HORVU.MOREX.r3.4HG0333970,LOC_Os02g24920,Zm00001eb071950,SORBI_3008G007800,AT1G27200,HORVU.MOREX.r3.5HG0510240,LOC_Os02g20220,Zm00001eb083670,SORBI_3007G013400,AT1G44835,HORVU.MOREX.r3.5HG0537960,LOC_Os02g26110,Zm00001eb091740,SORBI_3009G063800,AT1G47580,pht1:10,LOC_Os01g50770,Zm00001eb194170,
AT1G50320,HORVU.MOREX.r3.5HG0494460,LOC_Os01g60000,Zm00001eb082900,SORBI_3004G289300,AT1G49560,HORVU.MOREX.r3.4HG0406110,LOC_Os02g16960,Zm00001eb097180,SORBI_3005G093200,AT1G40087,HORVU.MOREX.r3.4HG0401910,LOC_Os01g64830,Zm00001eb082570,,AT1G47620,HORVU.MOREX.r3.4HG0415120,LOC_Os01g58550,Zm00001eb097020,SORBI_3005G008201,AT1G47690,HORVU.MOREX.r3.4HG0334080,LOC_Os02g24930,Zm00001eb071970,SORBI_3008G007900,AT1G27210,HORVU.MOREX.r3.5HG0510250,LOC_Os02g20240,Zm00001eb084810,SORBI_3007G013500,AT1G44890,HORVU.MOREX.r3.5HG0537970,LOC_Os02g26150,Zm00001eb091750,SORBI_3009G063900,AT1G47600,putative acyl-CoA synthetase,LOC_Os01g50780,Zm00001eb194380,
AT1G50325,HORVU.MOREX.r3.5HG0494470,LOC_Os01g60010,Zm00001eb082910,SORBI_3004G289400,AT1G49600,HORVU.MOREX.r3.4HG0406120,LOC_Os02g16970,Zm00001eb097190,SORBI_3005G098900,AT1G40104,HORVU.MOREX.r3.4HG0401920,LOC_Os01g65220,Zm00001eb082840,,AT1G47670,HORVU.MOREX.r3.4HG0415130,LOC_Os01g58580,Zm00001eb097030,SORBI_3005G008301,AT1G47710,HORVU.MOREX.r3.4HG0334220,LOC_Os02g24940,Zm00001eb071980,SORBI_3008G008000,AT1G27213,HORVU.MOREX.r3.5HG0510260,LOC_Os02g20260,Zm00001eb084820,SORBI_3007G042200,AT1G44910,HORVU.MOREX.r3.5HG0537980,LOC_Os02g26180,Zm00001eb091760,SORBI_3009G064000,AT1G47620,tub8,LOC_Os01g50790,Zm00001eb194930,
AT1G50340,HORVU.MOREX.r3.5HG0494490,LOC_Os01g60020,Zm00001eb082920,SORBI_3004G289500,AT1G49660,HORVU.MOREX.r3.4HG0406870,LOC_Os02g16980,Zm00001eb097800,SORBI_3005G099000,AT1G40390,HORVU.MOREX.r3.4HG0401950,LOC_Os01g65240,Zm00001eb083020,,AT1G47760,HORVU.MOREX.r3.4HG0415290,LOC_Os01g58600,Zm00001eb097340,SORBI_3005G008400,AT1G47760,HORVU.MOREX.r3.4HG0334230,LOC_Os02g24950,Zm00001eb071990,SORBI_3008G008100,AT1G27220,HORVU.MOREX.r3.5HG0511720,LOC_Os02g20290,Zm00001eb084830,SORBI_3007G042300,AT1G44920,HORVU.MOREX.r3.5HG0538040,LOC_Os02g26190,Zm00001eb092130,SORBI_3009G064100,AT1G47640,,LOC_Os01g50800,Zm00001eb195450,
AT1G50350,HORVU.MOREX.r3.5HG0494510,LOC_Os01g60040,Zm00001eb083060,SORBI_3004G289600,AT1G49670,HORVU.MOREX.r3.4HG0406920,LOC_Os02g16990,Zm00001eb097910,SORBI_3005G103000,AT1G41820,HORVU.MOREX.r3.4HG0403100,LOC_Os01g65260,Zm00001eb083050,,AT1G47765,HORVU.MOREX.r3.4HG0415300,LOC_Os01g58670,Zm00001eb097360,SORBI_3005G008500,AT1G47765,HORVU.MOREX.r3.4HG0334440,LOC_Os02g24960,Zm00001eb072000,SORBI_3008G008200,AT1G27260,HORVU.MOREX.r3.5HG0513690,LOC_Os02g20300,Zm00001eb085220,SORBI_3007G042400,AT1G44941,HORVU.MOREX.r3.5HG0538050,LOC_Os02g26250,Zm00001eb092140,SORBI_3009G074500,AT1G47655,,LOC_Os01g50810,Zm00001eb197020,
AT1G50360,HORVU.MOREX.r3.5HG0494520,LOC_Os01g60050,Zm00001eb083070,SORBI_3004G289700,AT1G49700,HORVU.MOREX.r3.4HG0406930,LOC_Os02g16995,Zm00001eb098030,SORBI_3005G126701,AT1G41830,HORVU.MOREX.r3.4HG0403110,LOC_Os01g65270,Zm00001eb083130,,AT1G47960,HORVU.MOREX.r3.4HG0415340,LOC_Os01g58680,Zm00001eb097740,SORBI_3005G008600,AT1G47770,HORVU.MOREX.r3.4HG0334450,LOC_Os02g24970,Zm00001eb072170,SORBI_3008G008300,AT1G27290,HORVU.MOREX.r3.5HG0513780,LOC_Os02g20310,Zm00001eb085330,SORBI_3007G042500,AT1G44960,HORVU.MOREX.r3.5HG0538060,LOC_Os02g26270,Zm00001eb092150,SORBI_3009G081400,AT1G47660,,LOC_Os01g50820,Zm00001eb197280,
AT1G50370,HORVU.MOREX.r3.5HG0494530,LOC_Os01g60060,Zm00001eb083560,SORBI_3004G289800,AT1G49715,HORVU.MOREX.r3.4HG0407890,LOC_Os02g17000,Zm00001eb098050,SORBI_3005G126800,AT1G41875,HORVU.MOREX.r3.4HG0403120,LOC_Os01g65290,Zm00001eb083140,,AT1G48000,HORVU.MOREX.r3.4HG0415680,LOC_Os01g58740,Zm00001eb097750,SORBI_3005G017500,AT1G47780,HORVU.MOREX.r3.4HG0334460,LOC_Os02g24980,Zm00001eb072370,SORBI_3008G014500,AT1G27320,HORVU.MOREX.r3.5HG0513800,LOC_Os02g20330,Zm00001eb086020,SORBI_3007G042600,AT1G44990,HORVU.MOREX.r3.5HG0538070,LOC_Os02g26290,Zm00001eb092160,SORBI_3009G081500,AT1G47680,,LOC_Os01g50830,Zm00001eb197370,
