"Lines","Long","Lat","n_value","elevation_m"
"SEEDGWAS2893:MRG:4:250068888",-97.445161,19.350685,199,2374
"SEEDGWAS2895:MRG:4:250068890",-101.143579,20.381461,183,1741
"SEEDGWAS2896:MRG:4:250063982",-102.7333333,20.81666667,189,1843
"SEEDGWAS2897:MRG:4:250068891",-99.88333333,20.51666667,195,1965
"SEEDGWAS2898:MRG:4:250063983",-98.11666667,19.43333333,255,2495
"SEEDGWAS2899:MRG:4:250063984",-97.76666667,19.3,232,2394
"SEEDGWAS2901:MRG:4:250063985",-104.186409,19.757512,231,1011
"SEEDGWAS2903:MRG:4:250068894",-93.751723,16.454601,172,717
"SEEDGWAS2904:MRG:4:250063986",-92.5,16.83333333,373,2109
"SEEDGWAS2905:MRG:4:250068895",-103.3,25.74,168,1131
"SEEDGWAS2906:MRG:4:250063987",-97.18,18.98,451,2739
"SEEDGWAS2907:MRG:4:250063988",-97.21666667,17.45,213,2145
"SEEDGWAS2909:MRG:4:250068896",-97.381224,19.812923,417,2524
"SEEDGWAS2910:MRG:4:250063989",-98.1,19.35,280,2495
"SEEDGWAS2911:MRG:4:250068897",-98.11666667,19.43333333,255,2495
"SEEDGWAS2912:MRG:4:250068898",-98.16666667,19.35,229,2491
"SEEDGWAS2914:MRG:4:250068900",-100.07212,21.135163,205,1984
"SEEDGWAS2915:MRG:4:250068901",-100.07212,21.135163,205,1984
"SEEDGWAS2916:MRG:4:250063990",-97.23333333,19.78333333,403,1998
"SEEDGWAS2918:MRG:4:250068903",-101.9166667,21.36666667,208,1937
"SEEDGWAS2919:MRG:4:250068904",-101.9166667,21.36666667,208,1937
"SEEDGWAS2920:MRG:4:250063991",-96.58333333,16.28333333,181,1934
"SEEDGWAS2921:MRG:4:250068905",-98.27,17.85,157,1329
"SEEDGWAS2923:MRG:4:250068907",-97.407682,18.627026,287,2077
"SEEDGWAS2925:MRG:4:250063992",-97.21666667,19.65,331,2507
"SEEDGWAS2926:MRG:4:250068909",-97.231739,19.761657,387,1998
"SEEDGWAS2927:MRG:4:250063993",-92.708848,16.757656,316,2065
"SEEDGWAS2930:MRG:4:250063995",-92.46666667,16.55,315,2219
"SEEDGWAS2931:MRG:4:250068910",-100.325052,21.151459,146,2115
"SEEDGWAS2937:MRG:4:250068912",-99.217527,19.835255,199,2265
"SEEDGWAS2938:MRG:4:250068913",-99.23333333,19.73333333,245,2359
"SEEDGWAS2939:MRG:4:250068914",-99.21872,19.73749,220,2359
"SEEDGWAS2941:MRG:4:250068915",-98.73333333,19.73333333,230,2448
"SEEDGWAS2943:MRG:4:250063999",-98.914614,19.622791,233,2281
"SEEDGWAS2945:MRG:4:250064000",-99.23333333,19.73333333,245,2359
"SEEDGWAS2948:MRG:4:250068917",-96.934364,17.476579,291,1949
"SEEDGWAS2949:MRG:4:250068919",-101.1166667,23.13333333,154,1965
"SEEDGWAS2951:MRG:4:250068920",-98.73333333,19.73333333,230,2448
"SEEDGWAS2952:MRG:4:250068921",-98.991083,19.760847,192,2351
"SEEDGWAS2953:MRG:4:250068922",-98.88333333,19.81666667,219,2351
"SEEDGWAS2954:MRG:4:250068923",-99.1,19.76666667,186,2255
"SEEDGWAS2955:MRG:4:250064035",-98.857468,19.521431,231,2281
"SEEDGWAS2956:MRG:4:250068924",-99.93333333,19.71666667,256,2599
"SEEDGWAS296:MRG:4:250059058",-92.168411,15.840101,265,623
"SEEDGWAS2960:MRG:4:250068925",-97.36666667,18.86666667,257,2571
"SEEDGWAS2961:MRG:4:250064036",-99.927547,20.474247,195,2076
"SEEDGWAS2962:MRG:4:250064037",-98.23333333,19.21666667,232,2263
"SEEDGWAS2963:MRG:4:250068926",-98.21666667,19.16666667,242,2263
"SEEDGWAS2964:MRG:4:250068927",-98.3,19.25,269,2263
"SEEDGWAS2967:MRG:4:250068928",-97.31666667,18.9,282,2739
"SEEDGWAS2968:MRG:4:250064039",-97.25,19.76666667,418,1998
"SEEDGWAS297:MRG:4:250059059",-49.005651,-28.515684,469,86
"SEEDGWAS2970:MRG:4:250068929",-97.48333333,17.66666667,261,2214
"SEEDGWAS2971:MRG:4:250064040",-97.28333333,17.45,237,2145
"SEEDGWAS2972:MRG:4:250064041",-97.575639,17.467088,232,2257
"SEEDGWAS2973:MRG:4:250064043",-97.56666667,17.46666667,242,2257
"SEEDGWAS2974:MRG:4:250068930",-98.805501,19.046412,270,2733
"SEEDGWAS2975:MRG:4:250064044",-99.52,19.97,230,2644
"SEEDGWAS2976:MRG:4:250064045",-98.914614,19.622791,233,2281
"SEEDGWAS2977:MRG:4:250068931",-98.75,19.12,313,2733
"SEEDGWAS2979:MRG:4:250064047",-101.284292,20.926311,190,1977
"SEEDGWAS2983:MRG:4:250064049",-97.091068,18.691454,457,1758
"SEEDGWAS2984:MRG:4:250064050",-97.08,19.63,458,2545
"SEEDGWAS2985:MRG:4:250064051",-97.63333333,19.15,274,2473
"SEEDGWAS2987:MRG:4:250064052",-97.35,17.53333333,255,2389
"SEEDGWAS2989:MRG:4:250068933",-97.500186,19.479844,225,2387
"SEEDGWAS299:MRG:4:250059060",-42.71666667,-20.7,269,741
"SEEDGWAS2990:MRG:4:250068934",-98.513073,19.567345,271,2666
"SEEDGWAS2991:MRG:4:250064053",-97.28333333,17.45,237,2145
"SEEDGWAS2993:MRG:4:250068935",-92.63333333,16.75,274,2369
"SEEDGWAS2995:MRG:4:250064054",-99.95,19.05,330,2715
"SEEDGWAS2996:MRG:4:250064055",-100.121334,19.199446,398,2331
"SEEDGWAS2998:MRG:4:250068936",-98.23333333,19.25,293,2263
"SEEDGWAS2999:MRG:4:250068937",-97.9,19.2,325,2633
"SEEDGWAS30:MRG:4:250054469",-92.81747,16.567982,210,715
"SEEDGWAS300:MRG:4:250059061",-98.712616,21.399889,469,163
"SEEDGWAS3000:MRG:4:250068938",-98.2,20.15,348,2372
"SEEDGWAS3001:MRG:4:250068939",-98.2,20.15,348,2372
"SEEDGWAS3002:MRG:4:250064056",-101.5,21.65,213,2250
"SEEDGWAS3003:MRG:4:250064057",-97.597842,19.967035,455,1596
"SEEDGWAS3006:MRG:4:250064058",-92.437992,16.532045,373,2219
"SEEDGWAS3012:MRG:4:250064064",-96.26666667,16.9,334,1753
"SEEDGWAS3013:MRG:4:250068941",-96.261935,16.8965,424,1753
"SEEDGWAS3014:MRG:4:250064065",-92.11666667,15.43333333,445,1700
"SEEDGWAS3015:MRG:4:250064066",-92.11666667,15.43333333,445,1700
"SEEDGWAS3017:MRG:4:250064067",-98.2,20.15,348,2372
"SEEDGWAS3018:MRG:4:250068942",-98.3,19.25,269,2263
"SEEDGWAS3019:MRG:4:250068943",-101.908382,21.342764,196,1937
"SEEDGWAS302:MRG:4:250059063",-49.005651,-28.515684,469,86
"SEEDGWAS3020:MRG:4:250068944",-98.2,20.15,348,2372
"SEEDGWAS3021:MRG:4:250064068",-98.2,19.13333333,231,2174
"SEEDGWAS3023:MRG:4:250064069",-98.805501,19.046412,270,2733
"SEEDGWAS3025:MRG:4:250064070",-101.877563,21.340408,194,1937
"SEEDGWAS3026:MRG:4:250068945",-92.457989,16.714786,352,2109
"SEEDGWAS3027:MRG:4:250064071",-92.457989,16.714786,352,2109
"SEEDGWAS3028:MRG:4:250068946",-92.68,16.78,276,2065
"SEEDGWAS3036:MRG:4:250064072",-92.11666667,15.43333333,445,1700
"SEEDGWAS3037:MRG:4:250068947",-102.6666667,22.95,176,2216
"SEEDGWAS3038:MRG:4:250068948",-98.734909,20.784944,434,1730
"SEEDGWAS3040:MRG:4:250068949",-102.622283,22.875871,155,2260
"SEEDGWAS3044:MRG:4:250068951",-98.734909,20.784944,434,1730
"SEEDGWAS3048:MRG:4:250064075",-98.85,19.22,265,2307
"SEEDGWAS3049:MRG:4:250064076",-100.9333333,21.16666667,177,1975
"SEEDGWAS3052:MRG:4:250064079",-102.7333333,20.81666667,189,1843
"SEEDGWAS3053:MRG:4:250068954",-97.25,19.76666667,418,1998
"SEEDGWAS3055:MRG:4:250068987",-100.9333333,21.16666667,177,1975
"SEEDGWAS3056:MRG:4:250064080",-98.81666667,19.88333333,225,2407
"SEEDGWAS306:MRG:4:250059065",-49.31666667,-20.48333333,154,480
"SEEDGWAS3060:MRG:4:250068988",-98.513073,19.567345,271,2666
"SEEDGWAS3063:MRG:4:250064082",-97.25,19.76666667,418,1998
"SEEDGWAS3065:MRG:4:250064084",-97.25,19.76666667,418,1998
"SEEDGWAS3068:MRG:4:250068992",-91.811051,17.284759,484,432
"SEEDGWAS3069:MRG:4:250064086",-101,20.16666667,180,1811
"SEEDGWAS307:MRG:4:250059066",-46.852271,-22.437301,263,656
"SEEDGWAS3070:MRG:4:250068994",-98.461609,19.092571,263,2302
"SEEDGWAS3072:MRG:4:250068995",-98.734909,20.784944,434,1730
"SEEDGWAS3074:MRG:4:250068996",-98.734909,20.784944,434,1730
"SEEDGWAS3075:MRG:4:250068998",-98.96666667,19.71666667,168,2351
"SEEDGWAS3077:MRG:4:250064087",-97.381224,19.812923,417,2524
"SEEDGWAS3078:MRG:4:250069000",-98.583348,19.578317,290,2666
"SEEDGWAS3079:MRG:4:250069001",-98.96666667,19.71666667,168,2351
"SEEDGWAS3081:MRG:4:250069003",-103,20.61666667,144,1792
"SEEDGWAS3082:MRG:4:250069004",-98.43333333,20.15,253,2301
"SEEDGWAS3084:MRG:4:250064088",-100.376967,20.184461,229,2330
"SEEDGWAS3087:MRG:4:250064090",-97.25,19.76666667,418,1998
"SEEDGWAS3088:MRG:4:250069006",-98.96666667,19.71666667,168,2351
"SEEDGWAS3089:MRG:4:250069007",-98.734909,20.784944,434,1730
"SEEDGWAS3090:MRG:4:250069008",-99.32,19.41,325,2428
"SEEDGWAS3092:MRG:4:250064091",-103,20.61666667,144,1792
"SEEDGWAS3093:MRG:4:250064092",-101,19.75,331,2212
"SEEDGWAS3096:MRG:4:250069009",-98.2,19.13333333,231,2174
"SEEDGWAS3097:MRG:4:250064095",-100.548248,20.0075,183,1953
"SEEDGWAS3098:MRG:4:250069010",-100.548248,20.0075,183,1953
"SEEDGWAS31:MRG:4:250054470",-93.38333333,16.76666667,203,856
"SEEDGWAS310:MRG:4:250059069",-49.68333333,-28.93333333,360,70
"SEEDGWAS3100:MRG:4:250069012",-100.906572,19.809646,218,2212
"SEEDGWAS3102:MRG:4:250064096",-97.381224,19.812923,417,2524
"SEEDGWAS3104:MRG:4:250069014",-97.505022,19.84452,343,1596
"SEEDGWAS3106:MRG:4:250064097",-92.708848,16.757656,316,2065
"SEEDGWAS3107:MRG:4:250064098",-97.342947,17.517894,235,2389
"SEEDGWAS3108:MRG:4:250069015",-102.212362,22.233853,135,1963
"SEEDGWAS311:MRG:4:250059070",-80.90474,22.584937,422,37
"SEEDGWAS3111:MRG:4:250069016",-103.7,19.93,275,2175
"SEEDGWAS3112:MRG:4:250069017",-103.506517,20.030919,166,1864
"SEEDGWAS3113:MRG:4:250069018",-101.168021,22.411961,180,2058
"SEEDGWAS3114:MRG:4:250064099",-103.515374,19.988464,180,1515
"SEEDGWAS3115:MRG:4:250069020",-101.168021,22.411961,180,2058
"SEEDGWAS3116:MRG:4:250069021",-101.7,22.58,150,2132
"SEEDGWAS3117:MRG:4:250069022",-103.458675,19.909534,228,1946
"SEEDGWAS3118:MRG:4:250069023",-103.515374,19.988464,180,1515
"SEEDGWAS3119:MRG:4:250069024",-103.478064,19.800829,209,1701
"SEEDGWAS312:MRG:4:250059071",-75.831855,20.67424,473,16
"SEEDGWAS3120:MRG:4:250064100",-103.506517,20.030919,166,1864
"SEEDGWAS3121:MRG:4:250064102",-103.2,19.97,235,2045
"SEEDGWAS3122:MRG:4:250064103",-103.2,19.97,235,2045
"SEEDGWAS3123:MRG:4:250064104",-102.212362,22.233853,135,1963
"SEEDGWAS3124:MRG:4:250069025",-102.229694,22.287284,179,1963
"SEEDGWAS3125:MRG:4:250064105",-98.846801,19.155854,283,2624
"SEEDGWAS3126:MRG:4:250069026",-99.166836,19.677872,211,2359
"SEEDGWAS3127:MRG:4:250069027",-101.055509,20.100817,283,1928
"SEEDGWAS3128:MRG:4:250069028",-101.031084,20.130549,241,1928
"SEEDGWAS3129:MRG:4:250069029",-103.6,20.03,283,1864
"SEEDGWAS3130:MRG:4:250064106",-92.37428,16.838495,427,1383
"SEEDGWAS3131:MRG:4:250064107",-92.5,16.83,373,2109
"SEEDGWAS3132:MRG:4:250064108",-92.5,16.83,373,2109
"SEEDGWAS3133:MRG:4:250064109",-92.5,16.83,373,2109
"SEEDGWAS3135:MRG:4:250069031",-92.575401,16.795065,410,2369
"SEEDGWAS3136:MRG:4:250064110",-92.68,16.78,276,2065
"SEEDGWAS3137:MRG:4:250064111",-92.63,16.75,274,2369
"SEEDGWAS3138:MRG:4:250064112",-92.63,16.75,274,2369
"SEEDGWAS3139:MRG:4:250064113",-92.47,16.77,421,2109
"SEEDGWAS3140:MRG:4:250064114",-92.710791,16.756442,316,2065
"SEEDGWAS3141:MRG:4:250064115",-92.710791,16.756442,316,2065
"SEEDGWAS3143:MRG:4:250064116",-92.710791,16.756442,316,2065
"SEEDGWAS3144:MRG:4:250064117",-92.710791,16.756442,316,2065
"SEEDGWAS3145:MRG:4:250064118",-92.68,16.78,276,2065
"SEEDGWAS3147:MRG:4:250064119",-98.77,19.03,328,2733
"SEEDGWAS3148:MRG:4:250069032",-98.75,19.12,313,2733
"SEEDGWAS3149:MRG:4:250069033",-98.91666667,18.98333333,268,1623
"SEEDGWAS3152:MRG:4:250069034",-98.42,19.72,320,2614
"SEEDGWAS3160:MRG:4:250064126",-102.5,18.84,234,341
"SEEDGWAS3165:MRG:4:250064127",-101.267595,17.580798,219,283
"SEEDGWAS3166:MRG:4:250064128",-97.01666667,17.96666667,219,1185
"SEEDGWAS3167:MRG:4:250064160",-97.081927,18.12723,186,1071
"SEEDGWAS3168:MRG:4:250064161",-102.9836111,19.27416667,182,605
"SEEDGWAS3170:MRG:4:250064162",-100.927528,28.550497,225,345
"SEEDGWAS3172:MRG:4:250064164",-99.68333333,25.25,288,350
"SEEDGWAS3174:MRG:4:250064165",-99.278792,22.770949,222,337
"SEEDGWAS3176:MRG:4:250064167",-103.586763,19.325351,231,657
"SEEDGWAS3177:MRG:4:250069042",-100.2333333,26.05,144,501
"SEEDGWAS3178:MRG:4:250069043",-99.3,18.68,200,1107
"SEEDGWAS3179:MRG:4:250064168",-99.35,18.61666667,228,1178
"SEEDGWAS318:MRG:4:250059077",-90.740704,18.572773,361,92
"SEEDGWAS3180:MRG:4:250064169",-98.625201,21.472981,434,131
"SEEDGWAS3182:MRG:4:250064170",-39.21666667,-12.43333333,281,188
"SEEDGWAS3183:MRG:4:250064171",-38.23333333,-6.8,115,242
"SEEDGWAS3185:MRG:4:250064174",-39.2,-4.216666667,107,150
"SEEDGWAS3186:MRG:4:250064175",-39.36666667,-5.583333333,103,225
"SEEDGWAS3187:MRG:4:250064176",-40.66666667,-5.166666667,101,316
"SEEDGWAS3189:MRG:4:250064178",-82.785875,8.503456,414,402
"SEEDGWAS319:MRG:4:250059078",-92.38333333,16.28333333,221,754
"SEEDGWAS3190:MRG:4:250064179",-82.815169,8.469841,403,40
"SEEDGWAS3191:MRG:4:250064180",-82.625074,8.491289,338,61
"SEEDGWAS3192:MRG:4:250064181",-82.625074,8.491289,338,61
"SEEDGWAS3193:MRG:4:250064182",-57.15,-25.916667,320,158
"SEEDGWAS3194:MRG:4:250064183",-55.933333,-26.1,253,164
"SEEDGWAS3195:MRG:4:250064184",-57.024295,-26.864407,264,120
"SEEDGWAS3198:MRG:4:250069044",-57.465967,-33.931798,328,137
"SEEDGWAS3200:MRG:4:250064185",-54.009359,-28.263266,384,295
"SEEDGWAS3202:MRG:4:250064187",-54.283493,-28.365057,405,267
"SEEDGWAS3203:MRG:4:250064188",-54.16666667,-29.33333333,399,384
"SEEDGWAS3204:MRG:4:250064189",-54.33333333,-28.03333333,445,380
"SEEDGWAS3205:MRG:4:250064190",-50.855959,-29.846457,467,51
"SEEDGWAS3207:MRG:4:250064192",-54.409057,-28.290932,399,252
"SEEDGWAS3208:MRG:4:250064193",-54.009359,-28.263266,384,295
"SEEDGWAS3209:MRG:4:250064194",-54.009359,-28.263266,384,295
"SEEDGWAS3210:MRG:4:250064195",-54.16666667,-29.33333333,399,384
"SEEDGWAS3212:MRG:4:250064197",-54.283493,-28.365057,405,267
"SEEDGWAS3213:MRG:4:250064198",-54.283493,-28.365057,405,267
"SEEDGWAS3216:MRG:4:250064201",-48.766667,-21.583333,164,510
"SEEDGWAS3217:MRG:4:250064203",-48.302538,-22.084753,274,608
"SEEDGWAS3218:MRG:4:250064204",-44.45,-18.35,150,646
"SEEDGWAS3219:MRG:4:250064205",-100.65,18.35,230,360
"SEEDGWAS322:MRG:4:250059080",-52.42327,4.936821,502,18
"SEEDGWAS3220:MRG:4:250064206",-50.5,-29.8,422,288
"SEEDGWAS3221:MRG:4:250064207",-53.96135,-27.9431,445,424
"SEEDGWAS3222:MRG:4:250064208",-49.75,-25.8,366,904
"SEEDGWAS3223:MRG:4:250064209",-96.46666667,15.75,187,176
"SEEDGWAS3224:MRG:4:250069046",-96.46666667,15.75,187,176
"SEEDGWAS3225:MRG:4:250064210",-98.136052,16.539657,298,394
"SEEDGWAS3226:MRG:4:250064211",-96.831814,17.528084,185,1905
"SEEDGWAS3227:MRG:4:250069047",-96.831814,17.528084,185,1905
"SEEDGWAS3228:MRG:4:250064212",-97.95,17.03333333,493,1192
"SEEDGWAS3232:MRG:4:250064215",-105.3333333,20.31666667,372,778
"SEEDGWAS3233:MRG:4:250069049",-106.394078,24.617159,203,904
"SEEDGWAS3234:MRG:4:250069050",-109.3,28.11666667,176,683
"SEEDGWAS3235:MRG:4:250064216",-54.3,-27.616667,384,234
"SEEDGWAS3236:MRG:4:250064217",-50.622391,-29.099481,438,917
"SEEDGWAS3237:MRG:4:250064218",-54.16666667,-29.33333333,399,384
"SEEDGWAS3238:MRG:4:250064219",-54.766927,-27.658331,391,186
"SEEDGWAS3239:MRG:4:250064220",-54.283493,-28.365057,405,267
"SEEDGWAS3240:MRG:4:250064221",-39.21666667,-12.43333333,281,188
"SEEDGWAS3241:MRG:4:250064222",-108.211516,26.425469,214,624
"SEEDGWAS3244:MRG:4:250064223",-49.75,-25.8,366,904
"SEEDGWAS3247:MRG:4:250064224",-54.333333,-28.033333,445,380
"SEEDGWAS3248:MRG:4:250064225",-53.88333333,-28.36666667,418,325
"SEEDGWAS325:MRG:4:250059082",-88.137823,21.15474,845,23
"SEEDGWAS3255:MRG:4:250064229",-101.551202,27.084066,135,509
"SEEDGWAS3256:MRG:4:250069053",-90.254673,15.105167,499,1332
"SEEDGWAS3258:MRG:4:250069054",-99.36666667,18.71666667,241,1161
"SEEDGWAS3259:MRG:4:250069055",-99.31666667,22.83333333,247,337
"SEEDGWAS326:MRG:4:250059083",-53.21666667,5.483333333,573,35
"SEEDGWAS3261:MRG:4:250064230",-42.71666667,-13.76666667,150,832
"SEEDGWAS3262:MRG:4:250064231",-37.01666667,-9.966666667,227,91
"SEEDGWAS3263:MRG:4:250064232",-64.375627,-30.574717,161,955
"SEEDGWAS3264:MRG:4:250064233",-68.15,-33.26666667,94,600
"SEEDGWAS3265:MRG:4:250069056",-68.88333333,-33.21666667,90,960
"SEEDGWAS3267:MRG:4:250069057",-69.05,-33.78333333,136,987
"SEEDGWAS3268:MRG:4:250064234",-67.65,-34.96666667,114,469
"SEEDGWAS3269:MRG:4:250069058",-66.28333333,-32.55,113,764
"SEEDGWAS327:MRG:4:250059084",-47.300751,-21.294105,213,863
"SEEDGWAS3270:MRG:4:250069059",-64.56666667,-35.56666667,158,208
"SEEDGWAS3272:MRG:4:250064235",-53.5,-1.75,197,18
"SEEDGWAS3273:MRG:4:250064236",-49.73333333,-3.7,350,120
"SEEDGWAS3274:MRG:4:250064238",-57.966463,-25.185831,189,70
"SEEDGWAS3275:MRG:4:250064239",-59.96666667,-25.15,241,113
"SEEDGWAS3276:MRG:4:250069060",-67.65,-34.96666667,114,469
"SEEDGWAS3277:MRG:4:250069061",-63.644619,-35.713855,182,121
"SEEDGWAS3278:MRG:4:250064240",-99.458144,18.272733,204,988
"SEEDGWAS328:MRG:4:250059085",-49.68333333,-28.93333333,360,70
"SEEDGWAS3280:MRG:4:250064241",-98.75,16.8,275,318
"SEEDGWAS3284:MRG:4:250069063",-107.561724,25.411515,234,373
"SEEDGWAS3285:MRG:4:250069064",-109.887614,28.401756,130,341
"SEEDGWAS3286:MRG:4:250069065",-70.68333333,-33.2,257,548
"SEEDGWAS3290:MRG:4:250064244",-54.83333333,-25,301,276
"SEEDGWAS3292:MRG:4:250064246",-54.863553,-24.698011,282,324
"SEEDGWAS3293:MRG:4:250064247",-54.610738,-24.110432,288,318
"SEEDGWAS3294:MRG:4:250064248",-55.890666,-24.232884,306,245
"SEEDGWAS3295:MRG:4:250064249",-62.23333333,-38.1,303,287
"SEEDGWAS3296:MRG:4:250064250",-96.921297,19.678131,454,1677
"SEEDGWAS33:MRG:4:250054472",-92.7,15.28333333,503,18
"SEEDGWAS330:MRG:4:250059087",-49.68333333,-28.93333333,360,70
"SEEDGWAS3303:MRG:4:250069067",-103.847703,18.933399,221,47
"SEEDGWAS3305:MRG:4:250064253",-57.26666667,-23.21666667,224,135
"SEEDGWAS3306:MRG:4:250064254",-56.271583,-26.749205,295,111
"SEEDGWAS3307:MRG:4:250069069",-56.215775,-26.826938,280,111
"SEEDGWAS3310:MRG:4:250064255",-55.253825,-26.525322,322,255
"SEEDGWAS3311:MRG:4:250064287",-55.28333333,-26.73333333,329,202
"SEEDGWAS3312:MRG:4:250064288",-56.928119,-26.796219,269,128
"SEEDGWAS3313:MRG:4:250064289",-56.812369,-25.754605,272,141
"SEEDGWAS3315:MRG:4:250064290",-54.71,-25.9,375,229
"SEEDGWAS3316:MRG:4:250064291",-54.71,-25.9,375,229
"SEEDGWAS3317:MRG:4:250064292",-54.727812,-25.98001,340,229
"SEEDGWAS3318:MRG:4:250064294",-54.751445,-25.360623,286,223
"SEEDGWAS3319:MRG:4:250064295",-54.751445,-25.360623,286,223
"SEEDGWAS332:MRG:4:250059088",-47.18593,-24.278472,342,214
"SEEDGWAS3320:MRG:4:250064297",-54.824574,-24.523124,308,318
"SEEDGWAS3321:MRG:4:250064298",-54.941988,-24.065822,238,364
"SEEDGWAS3323:MRG:4:250064299",-55.7,-24.51,304,204
"SEEDGWAS3324:MRG:4:250064300",-42.91666667,-13.58333333,127,756
"SEEDGWAS3325:MRG:4:250064301",-44.15,-13.43333333,185,535
"SEEDGWAS3327:MRG:4:250064302",-56.56666667,-24.21666667,279,190
"SEEDGWAS333:MRG:4:250059089",-51.483333,-21.533333,206,377
"SEEDGWAS3330:MRG:4:250064304",-56.431091,-24.05468,228,157
"SEEDGWAS3331:MRG:4:250064305",-56.467604,-23.886305,224,152
"SEEDGWAS3332:MRG:4:250069070",-99.36666667,18.71666667,241,1161
"SEEDGWAS3334:MRG:4:250069072",-99.36666667,18.71666667,241,1161
"SEEDGWAS3337:MRG:4:250069074",-62.23333333,-38.1,303,287
"SEEDGWAS3338:MRG:4:250069075",-60.45,-24.8,211,130
"SEEDGWAS3339:MRG:4:250069076",-66.710938,-31.497368,73,540
"SEEDGWAS3340:MRG:4:250064306",-64.137668,-30.397774,194,640
"SEEDGWAS3341:MRG:4:250064307",-66.36666667,-33.25,125,640
"SEEDGWAS3342:MRG:4:250069077",-66.36666667,-33.1,119,669
"SEEDGWAS3343:MRG:4:250069078",-99.090407,16.977888,277,472
"SEEDGWAS3344:MRG:4:250064308",-104.880645,21.250533,205,878
"SEEDGWAS3347:MRG:4:250069080",-60.62,-25.95,162,113
"SEEDGWAS3348:MRG:4:250064310",-65.193647,-27.263074,188,318
"SEEDGWAS3349:MRG:4:250069081",-66.712883,-30.847071,98,832
"SEEDGWAS335:MRG:4:250059091",-51.48333333,-20.86666667,179,360
"SEEDGWAS3350:MRG:4:250069621",-64.67,-31.98,291,1333
"SEEDGWAS3351:MRG:4:250069622",-66.166014,-33.245429,156,999
"SEEDGWAS3353:MRG:4:250064312",-57.825722,-21.681173,175,89
"SEEDGWAS3355:MRG:4:250064314",-53.5,-1.75,197,18
"SEEDGWAS3357:MRG:4:250064315",-44.47,-13.75,143,663
"SEEDGWAS3361:MRG:4:250064318",-49.45,-3.7,329,75
"SEEDGWAS3362:MRG:4:250064319",-54.53,-21.8,228,338
"SEEDGWAS3364:MRG:4:250064320",-55.36666667,-23.13333333,243,463
"SEEDGWAS3365:MRG:4:250064321",-61.13,1.83,203,66
"SEEDGWAS3366:MRG:4:250064322",-53.5,-1.75,197,18
"SEEDGWAS3374:MRG:4:250069624",-98.3,18.33333333,156,1238
"SEEDGWAS3379:MRG:4:250064326",-97.427292,18.483431,164,1680
"SEEDGWAS3380:MRG:4:250064327",-97.427292,18.483431,164,1680
"SEEDGWAS3384:MRG:4:250064328",-104.6,21.43333333,178,824
"SEEDGWAS3388:MRG:4:250064331",-104.2,19.8,189,1011
"SEEDGWAS3391:MRG:4:250064332",-100.537596,20.568914,179,1866
"SEEDGWAS3393:MRG:4:250069631",-98.86666667,18.88333333,188,1623
"SEEDGWAS3394:MRG:4:250069632",-98.97,18.95,238,1623
"SEEDGWAS3395:MRG:4:250064334",-99,19.01666667,321,2624
"SEEDGWAS3396:MRG:4:250064336",-98.97,18.95,238,1623
"SEEDGWAS3397:MRG:4:250069633",-99.083132,18.878577,304,1457
"SEEDGWAS3399:MRG:4:250069635",-99.15,18.88333333,288,1457
"SEEDGWAS340:MRG:4:250059092",-105.3333333,20.31666667,372,778
"SEEDGWAS3400:MRG:4:250064337",-99.23333333,18.76666667,193,1107
"SEEDGWAS3401:MRG:4:250064338",-99.26666667,18.73333333,206,1107
"SEEDGWAS3402:MRG:4:250064339",-99.26666667,18.73333333,206,1107
"SEEDGWAS3403:MRG:4:250069636",-99.3,18.78333333,216,1107
"SEEDGWAS3404:MRG:4:250069637",-99.31666667,18.78333333,195,1107
"SEEDGWAS3405:MRG:4:250069638",-99.353592,18.7861,210,1161
"SEEDGWAS3406:MRG:4:250069639",-99.36666667,18.71666667,241,1161
"SEEDGWAS3407:MRG:4:250064340",-99.36666667,18.71666667,241,1161
"SEEDGWAS3408:MRG:4:250064341",-99.386889,18.724361,197,1161
"SEEDGWAS341:MRG:4:250059093",-105.3333333,20.31666667,372,778
"SEEDGWAS3410:MRG:4:250069640",-99.66666667,18.75,183,1851
"SEEDGWAS3411:MRG:4:250069641",-103.371121,19.560285,237,1304
"SEEDGWAS3426:MRG:4:250064354",-39.26666667,-11.55,217,362
"SEEDGWAS3427:MRG:4:250064355",-39.26666667,-11.55,217,362
"SEEDGWAS3428:MRG:4:250064356",-37.06666667,-8.416666667,158,730
"SEEDGWAS343:MRG:4:250059094",-105.1666667,21.2,311,22
"SEEDGWAS3435:MRG:4:250064361",-81.980232,8.258527,574,42
"SEEDGWAS3436:MRG:4:250064362",-82.000377,8.31586,471,26
"SEEDGWAS3447:MRG:4:250064369",-99.816363,22.05427,180,1170
"SEEDGWAS345:MRG:4:250059095",-53.960459,-27.580314,356,416
"SEEDGWAS3451:MRG:4:250064372",-97.28339,16.233634,301,1644
"SEEDGWAS3452:MRG:4:250064373",-96.172744,17.186388,358,1624
"SEEDGWAS3453:MRG:4:250064374",-96.172744,17.186388,358,1624
"SEEDGWAS3462:MRG:4:250064379",-54.048978,-32.087201,333,143
"SEEDGWAS348:MRG:4:250059096",-47.28333333,-20.63333333,177,897
"SEEDGWAS349:MRG:4:250059097",-47.06666667,-21.76666667,187,675
"SEEDGWAS3494:MRG:4:250064423",-106.35,26.96666667,190,1783
