"Lines","Long","Lat","crop","n_value","log_n","elevation_m"
"SEEDGWAS4606:MRG:4:250096635",-100.325052,21.151459,"maize",146,2.16435285578444,2115
"SEEDGWAS4607:MRG:4:250096636",-98.41666667,19.71666667,"maize",313,2.49554433754645,2614
"SEEDGWAS4608:MRG:4:250096637",-101.5833333,21.88333333,"maize",170,2.23044892137827,2217
"SEEDGWAS461:MRG:4:250059227",-102.297839,18.370701,"maize",227,2.35602585719312,943
"SEEDGWAS4610:MRG:4:250096640",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS4611:MRG:4:250096642",-97.6,19.583333,"maize",261,2.41664050733828,2467
"SEEDGWAS4613:MRG:4:250096645",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS4615:MRG:4:250096648",-98.16666667,18.61666667,"maize",174,2.2405492482826,1311
"SEEDGWAS4616:MRG:4:250096649",-103.55,20.23333333,"maize",156,2.19312459835446,1515
"SEEDGWAS4617:MRG:4:250096651",-99.217527,19.835255,"maize",199,2.29885307640971,2265
"SEEDGWAS4618:MRG:4:250096653",-99.21872,19.73749,"maize",220,2.34242268082221,2359
"SEEDGWAS4619:MRG:4:250096656",-97.76666667,19.25,"maize",259,2.41329976408125,2394
"SEEDGWAS4620:MRG:4:250096657",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS4622:MRG:4:250096661",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS4624:MRG:4:250096666",-96.934364,17.476579,"maize",291,2.46389298898591,1949
"SEEDGWAS4625:MRG:4:250096667",-102.35,20.71666667,"maize",187,2.2718416065365,2038
"SEEDGWAS4628:MRG:4:250096674",-100.21527,22.031961,"maize",175,2.24303804868629,1318
"SEEDGWAS4629:MRG:4:250096676",-108.1166667,29.2,"maize",203,2.30749603791321,2224
"SEEDGWAS4630:MRG:4:250096677",-105.537833,26.447593,"maize",182,2.26007138798507,1846
"SEEDGWAS4631:MRG:4:250096679",-100.913794,21.253292,"maize",156,2.19312459835446,1975
"SEEDGWAS4632:MRG:4:250096681",-98.81666667,19.88333333,"maize",225,2.35218251811136,2407
"SEEDGWAS4633:MRG:4:250096683",-102.370596,20.691381,"maize",188,2.27415784926368,2038
"SEEDGWAS4634:MRG:4:250096684",-102.3333333,20.53333333,"maize",170,2.23044892137827,1958
"SEEDGWAS4635:MRG:4:250096686",-98.991083,19.760847,"maize",192,2.28330122870355,2351
"SEEDGWAS4636:MRG:4:250096687",-98.88333333,19.81666667,"maize",219,2.34044411484012,2351
"SEEDGWAS4636:MRG:4:250096688",-98.88333333,19.81666667,"maize",219,2.34044411484012,2351
"SEEDGWAS4638:MRG:4:250096689",-99.1,19.76666667,"maize",186,2.26951294421792,2255
"SEEDGWAS4639:MRG:4:250096691",-99.93333333,19.71666667,"maize",256,2.40823996531185,2599
"SEEDGWAS4641:MRG:4:250096694",-97.35,17.53333333,"maize",255,2.40654018043396,2389
"SEEDGWAS4642:MRG:4:250096695",-97.36666667,18.86666667,"maize",257,2.40993312333129,2571
"SEEDGWAS4643:MRG:4:250096699",-98.23333333,19.21666667,"maize",232,2.3654879848909,2263
"SEEDGWAS4645:MRG:4:250096734",-98.513073,19.567345,"maize",271,2.43296929087441,2666
"SEEDGWAS4647:MRG:4:250096737",-97.63333333,19.15,"maize",274,2.43775056282039,2473
"SEEDGWAS4648:MRG:4:250096738",-97.31666667,18.9,"maize",282,2.45024910831936,2739
"SEEDGWAS4649:MRG:4:250096739",-97.08333333,19.61666667,"maize",460,2.66275783168157,2545
"SEEDGWAS4650:MRG:4:250096740",-97.21666667,19.65,"maize",331,2.51982799377572,2507
"SEEDGWAS4651:MRG:4:250096742",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS4652:MRG:4:250096743",-97.3,19.8,"maize",377,2.57634135020579,1998
"SEEDGWAS4653:MRG:4:250096744",-103.049823,23.822117,"maize",180,2.25527250510331,1959
"SEEDGWAS4654:MRG:4:250096745",-102.4,19.95,"maize",176,2.24551266781415,1911
"SEEDGWAS4655:MRG:4:250096746",-98.290118,25.412966,"maize",179,2.25285303097989,75
"SEEDGWAS4656:MRG:4:250096747",-96.58333333,16.28333333,"maize",181,2.25767857486918,1934
"SEEDGWAS4657:MRG:4:250096748",-97.48333333,17.66666667,"maize",261,2.41664050733828,2214
"SEEDGWAS4658:MRG:4:250096750",-97.575639,17.467088,"maize",232,2.3654879848909,2257
"SEEDGWAS4659:MRG:4:250096751",-97.56666667,17.46666667,"maize",242,2.38381536598043,2257
"SEEDGWAS4660:MRG:4:250096752",-102.764636,21.851035,"maize",182,2.26007138798507,1915
"SEEDGWAS4661:MRG:4:250096753",-108.1166667,29.2,"maize",203,2.30749603791321,2224
"SEEDGWAS4662:MRG:4:250096754",-107.74083,29.375447,"maize",154,2.18752072083646,2179
"SEEDGWAS4663:MRG:4:250096756",-101.991028,21.836255,"maize",164,2.2148438480477,2159
"SEEDGWAS4664:MRG:4:250096757",-98.805501,19.046412,"maize",270,2.43136376415899,2733
"SEEDGWAS4665:MRG:4:250096758",-99.266942,19.678005,"maize",233,2.36735592102602,2359
"SEEDGWAS4666:MRG:4:250096760",-99.52,19.97,"maize",230,2.36172783601759,2644
"SEEDGWAS4667:MRG:4:250096761",-99.55,19.4,"maize",261,2.41664050733828,2637
"SEEDGWAS4667:MRG:4:250096762",-99.55,19.4,"maize",261,2.41664050733828,2637
"SEEDGWAS4668:MRG:4:250096764",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS4669:MRG:4:250096765",-98.75,19.12,"maize",313,2.49554433754645,2733
"SEEDGWAS4669:MRG:4:250096766",-98.75,19.12,"maize",313,2.49554433754645,2733
"SEEDGWAS4669:MRG:4:250096768",-98.75,19.12,"maize",313,2.49554433754645,2733
"SEEDGWAS4672:MRG:4:250096770",-97.3,19.8,"maize",377,2.57634135020579,1998
"SEEDGWAS4674:MRG:4:250096772",-103.7,24.88333333,"maize",147,2.16731733474818,1595
"SEEDGWAS4676:MRG:4:250096774",-101.284292,20.926311,"maize",190,2.27875360095283,1977
"SEEDGWAS4677:MRG:4:250096775",-97.55,18.56666667,"maize",178,2.25042000230889,1980
"SEEDGWAS4678:MRG:4:250096776",-97.427292,18.483431,"maize",164,2.2148438480477,1680
"SEEDGWAS4680:MRG:4:250096779",-97.091068,18.691454,"maize",457,2.65991620006985,1758
"SEEDGWAS4681:MRG:4:250096780",-103.7,24.88333333,"maize",147,2.16731733474818,1595
"SEEDGWAS4682:MRG:4:250096781",-103.869057,24.446054,"maize",152,2.18184358794477,2091
"SEEDGWAS4684:MRG:4:250096785",-97.63333333,19.15,"maize",274,2.43775056282039,2473
"SEEDGWAS4685:MRG:4:250096787",-97.21666667,17.45,"maize",213,2.32837960343874,2145
"SEEDGWAS4689:MRG:4:250096797",-104.099147,24.465353,"maize",161,2.20682587603185,1998
"SEEDGWAS469:MRG:4:250059233",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4690:MRG:4:250096798",-99.61666667,19.15,"maize",314,2.49692964807321,2696
"SEEDGWAS4692:MRG:4:250096801",-103.556214,22.772752,"maize",158,2.19865708695442,2001
"SEEDGWAS4693:MRG:4:250096802",-97.28333333,17.45,"maize",237,2.3747483460101,2145
"SEEDGWAS4695:MRG:4:250096804",-99.945421,20.725107,"maize",233,2.36735592102602,2037
"SEEDGWAS4696:MRG:4:250096805",-98.33333333,19.46666667,"maize",260,2.41497334797082,2491
"SEEDGWAS4697:MRG:4:250096806",-92.63333333,16.75,"maize",274,2.43775056282039,2369
"SEEDGWAS4698:MRG:4:250096807",-99.52,19.97,"maize",230,2.36172783601759,2644
"SEEDGWAS4699:MRG:4:250096808",-99.95,19.05,"maize",330,2.51851393987789,2715
"SEEDGWAS4700:MRG:4:250096809",-100.121334,19.199446,"maize",398,2.59988307207369,2331
"SEEDGWAS4702:MRG:4:250096814",-97.9,19.2,"maize",325,2.51188336097887,2633
"SEEDGWAS4703:MRG:4:250096815",-97.08333333,19.11666667,"maize",442,2.64542226934909,1888
"SEEDGWAS4704:MRG:4:250096816",-98.2,20.15,"maize",348,2.54157924394658,2372
"SEEDGWAS4705:MRG:4:250096817",-98.2,20.15,"maize",348,2.54157924394658,2372
"SEEDGWAS4706:MRG:4:250096818",-97.6,19.583333,"maize",261,2.41664050733828,2467
"SEEDGWAS4707:MRG:4:250096819",-101.5,21.65,"maize",213,2.32837960343874,2250
"SEEDGWAS4709:MRG:4:250096822",-98.2,20.15,"maize",348,2.54157924394658,2372
"SEEDGWAS471:MRG:4:250059235",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4710:MRG:4:250096823",-102.45,21.16666667,"maize",180,2.25527250510331,1781
"SEEDGWAS4711:MRG:4:250096824",-102.45,21.16666667,"maize",180,2.25527250510331,1781
"SEEDGWAS4713:MRG:4:250096827",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4714:MRG:4:250096859",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4716:MRG:4:250096861",-97.45,19.88333333,"maize",411,2.61384182187607,1351
"SEEDGWAS4717:MRG:4:250096864",-98.8,18.68333333,"maize",187,2.2718416065365,1575
"SEEDGWAS4718:MRG:4:250096865",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4719:MRG:4:250096866",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4720:MRG:4:250096867",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4722:MRG:4:250096872",-96.872107,17.25085,"maize",187,2.2718416065365,1898
"SEEDGWAS4723:MRG:4:250096875",-96.261935,16.8965,"maize",424,2.62736585659273,1753
"SEEDGWAS4724:MRG:4:250096877",-97.01666667,16.58333333,"maize",221,2.34439227368511,1887
"SEEDGWAS4725:MRG:4:250096879",-96.78333333,16.5,"maize",198,2.29666519026153,1626
"SEEDGWAS4727:MRG:4:250096883",-104.6666667,24.51666667,"maize",181,2.25767857486918,2011
"SEEDGWAS4728:MRG:4:250096884",-104.6666667,24.51666667,"maize",181,2.25767857486918,2011
"SEEDGWAS4729:MRG:4:250096885",-101.96193,21.327069,"maize",187,2.2718416065365,1898
"SEEDGWAS4730:MRG:4:250096886",-103.411157,22.830203,"maize",206,2.31386722036915,2153
"SEEDGWAS4731:MRG:4:250096887",-102.912279,22.368152,"maize",159,2.20139712432045,2038
"SEEDGWAS4732:MRG:4:250096888",-98.43333333,20.15,"maize",253,2.40312052117582,2301
"SEEDGWAS4733:MRG:4:250096889",-98.679121,19.930776,"maize",247,2.39269695325967,2407
"SEEDGWAS4734:MRG:4:250096890",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS4735:MRG:4:250096891",-98.2,20.15,"maize",348,2.54157924394658,2372
"SEEDGWAS4737:MRG:4:250096897",-103.6666667,24.88333333,"maize",156,2.19312459835446,1595
"SEEDGWAS4738:MRG:4:250096899",-104.611327,24.209641,"maize",194,2.28780172993023,1900
"SEEDGWAS4739:MRG:4:250096900",-101.908382,21.342764,"maize",196,2.29225607135648,1937
"SEEDGWAS4740:MRG:4:250096901",-98.227026,19.295124,"maize",229,2.35983548233989,2263
"SEEDGWAS4741:MRG:4:250096903",-102.912279,22.368152,"maize",159,2.20139712432045,2038
"SEEDGWAS4742:MRG:4:250096904",-103,22.46666667,"maize",189,2.27646180417324,2038
"SEEDGWAS4743:MRG:4:250096906",-98.2,20.15,"maize",348,2.54157924394658,2372
"SEEDGWAS4744:MRG:4:250096907",-98.2,19.13333333,"maize",231,2.36361197989214,2174
"SEEDGWAS4746:MRG:4:250096910",-103.6666667,24.88333333,"maize",156,2.19312459835446,1595
"SEEDGWAS4748:MRG:4:250096914",-98.82,19.02,"maize",255,2.40654018043396,2733
"SEEDGWAS4749:MRG:4:250096915",-101.1666667,21.48333333,"maize",187,2.2718416065365,2195
"SEEDGWAS4750:MRG:4:250096916",-101.877563,21.340408,"maize",194,2.28780172993023,1937
"SEEDGWAS4751:MRG:4:250096920",-97.68333333,17.26666667,"maize",240,2.38021124171161,2168
"SEEDGWAS4751:MRG:4:250096921",-97.68333333,17.26666667,"maize",240,2.38021124171161,2168
"SEEDGWAS4752:MRG:4:250096923",-101.988203,21.005478,"maize",199,2.29885307640971,1852
"SEEDGWAS4753:MRG:4:250096925",-102.690624,20.673771,"maize",174,2.2405492482826,1843
"SEEDGWAS4754:MRG:4:250096926",-102.6666667,20.81666667,"maize",167,2.22271647114758,1843
"SEEDGWAS4755:MRG:4:250096927",-92.46666667,16.55,"maize",315,2.4983105537896,2219
"SEEDGWAS4756:MRG:4:250096929",-102.375272,21.004059,"maize",189,2.27646180417324,1865
"SEEDGWAS4757:MRG:4:250096930",-102,21.11666667,"maize",222,2.34635297445064,1852
"SEEDGWAS4758:MRG:4:250096931",-101.924964,21.213333,"maize",195,2.29003461136252,1898
"SEEDGWAS4759:MRG:4:250096932",-102.1666667,21.01666667,"maize",161,2.20682587603185,1941
"SEEDGWAS476:MRG:4:250059237",-99.634229,21.83299,"maize",175,2.24303804868629,975
"SEEDGWAS4760:MRG:4:250096933",-102.6666667,20.81666667,"maize",167,2.22271647114758,1843
"SEEDGWAS4761:MRG:4:250096934",-102,21.11666667,"maize",222,2.34635297445064,1852
"SEEDGWAS4762:MRG:4:250096935",-102.748227,20.797435,"maize",191,2.28103336724773,1843
"SEEDGWAS4764:MRG:4:250096937",-99.43333333,18.73333333,"maize",236,2.37291200297011,1161
"SEEDGWAS4765:MRG:4:250096938",-103.562492,25.624139,"maize",164,2.2148438480477,1214
"SEEDGWAS4766:MRG:4:250096939",-102.869048,22.340737,"maize",173,2.2380461031288,2038
"SEEDGWAS4767:MRG:4:250096940",-102.6666667,22.95,"maize",176,2.24551266781415,2216
"SEEDGWAS4768:MRG:4:250096941",-102.6666667,22.95,"maize",176,2.24551266781415,2216
"SEEDGWAS477:MRG:4:250059238",-98.712616,21.399889,"maize",469,2.67117284271508,163
"SEEDGWAS4770:MRG:4:250096947",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4772:MRG:4:250096952",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS4773:MRG:4:250096953",-98.18333333,19.41666667,"maize",241,2.38201704257487,2491
"SEEDGWAS4774:MRG:4:250104987",-100.9333333,21.16666667,"maize",177,2.24797326636181,1975
"SEEDGWAS4775:MRG:4:250104991",-102.7333333,20.81666667,"maize",189,2.27646180417324,1843
"SEEDGWAS4776:MRG:4:250104992",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS4777:MRG:4:250104993",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS4778:MRG:4:250104995",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4779:MRG:4:250104998",-100.9333333,21.16666667,"maize",177,2.24797326636181,1975
"SEEDGWAS478:MRG:4:250059239",-101.799996,17.971798,"maize",220,2.34242268082221,219
"SEEDGWAS4780:MRG:4:250104999",-98.81666667,19.88333333,"maize",225,2.35218251811136,2407
"SEEDGWAS4782:MRG:4:250105001",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4783:MRG:4:250105003",-97.55,19.75,"maize",286,2.45636603312904,2394
"SEEDGWAS4784:MRG:4:250105004",-102.808801,23.160482,"maize",193,2.28555730900777,2128
"SEEDGWAS4785:MRG:4:250105005",-98.513073,19.567345,"maize",271,2.43296929087441,2666
"SEEDGWAS4787:MRG:4:250105008",-102.35,22.45,"maize",157,2.19589965240923,2261
"SEEDGWAS4788:MRG:4:250105009",-99.631435,21.141034,"maize",496,2.6954816764902,1752
"SEEDGWAS4789:MRG:4:250105010",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS479:MRG:4:250059271",-89.249339,20.883144,"maize",595,2.77451696572855,15
"SEEDGWAS4791:MRG:4:250105014",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4793:MRG:4:250105021",-103.6666667,24.88333333,"maize",156,2.19312459835446,1595
"SEEDGWAS4794:MRG:4:250105022",-102.4166667,22.13333333,"maize",133,2.12385164096709,2127
"SEEDGWAS4795:MRG:4:250105023",-101.89888,21.410256,"maize",181,2.25767857486918,1937
"SEEDGWAS4797:MRG:4:250105025",-103.497012,19.716303,"maize",215,2.33243845991561,1701
"SEEDGWAS4798:MRG:4:250105027",-102.701138,21.858917,"maize",152,2.18184358794477,1915
"SEEDGWAS4799:MRG:4:250105029",-91.811051,17.284759,"maize",484,2.68484536164441,432
"SEEDGWAS48:MRG:4:250054478",-92.659404,15.332888,"maize",428,2.63144376901317,203
"SEEDGWAS480:MRG:4:250059272",-88.05,19.58333333,"maize",448,2.65127801399814,20
"SEEDGWAS4800:MRG:4:250105031",-98.42,19.72,"maize",320,2.50514997831991,2614
"SEEDGWAS4801:MRG:4:250105032",-98.53333333,19.66666667,"maize",265,2.42324587393681,2561
"SEEDGWAS4802:MRG:4:250105033",-102.549726,21.435587,"maize",195,2.29003461136252,1767
"SEEDGWAS4803:MRG:4:250105034",-98.461609,19.092571,"maize",263,2.41995574848976,2302
"SEEDGWAS4804:MRG:4:250105037",-99.078377,21.337298,"maize",416,2.61909333062674,1589
"SEEDGWAS4807:MRG:4:250105043",-102.193385,21.888053,"maize",162,2.20951501454263,1939
"SEEDGWAS4808:MRG:4:250105044",-101.9166667,22.51666667,"maize",148,2.17026171539496,2150
"SEEDGWAS4809:MRG:4:250105045",-101.5666667,22.3,"maize",246,2.39093510710338,2341
"SEEDGWAS481:MRG:4:250059273",-88.429931,19.032697,"maize",556,2.74507479158206,31
"SEEDGWAS4810:MRG:4:250105047",-101.604121,22.273004,"maize",171,2.23299611039215,2341
"SEEDGWAS4811:MRG:4:250105051",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS4812:MRG:4:250105052",-98.96666667,19.71666667,"maize",168,2.22530928172586,2351
"SEEDGWAS4814:MRG:4:250105054",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4815:MRG:4:250105055",-98.583348,19.578317,"maize",290,2.46239799789896,2666
"SEEDGWAS4819:MRG:4:250105068",-102.622283,22.875871,"maize",155,2.19033169817029,2260
"SEEDGWAS482:MRG:4:250059274",-97.45,20.033333,"maize",514,2.71096311899528,357
"SEEDGWAS4820:MRG:4:250105070",-104.6666667,24.51666667,"maize",181,2.25767857486918,2011
"SEEDGWAS4821:MRG:4:250105071",-97.431546,19.535565,"maize",229,2.35983548233989,2596
"SEEDGWAS4822:MRG:4:250105072",-98.43333333,20.15,"maize",253,2.40312052117582,2301
"SEEDGWAS4823:MRG:4:250105073",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS4824:MRG:4:250105074",-98.734909,20.784944,"maize",434,2.63748972951251,1730
"SEEDGWAS4826:MRG:4:250105078",-103,20.61666667,"maize",144,2.15836249209525,1792
"SEEDGWAS4827:MRG:4:250105079",-97.367724,17.523058,"maize",310,2.49136169383427,2389
"SEEDGWAS4829:MRG:4:250105113",-101.564868,17.665097,"maize",256,2.40823996531185,94
"SEEDGWAS483:MRG:4:250059275",-88.05,19.58333333,"maize",448,2.65127801399814,20
"SEEDGWAS4830:MRG:4:250105116",-108.51344,26.419644,"maize",138,2.13987908640124,126
"SEEDGWAS4831:MRG:4:250105118",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4832:MRG:4:250105119",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4833:MRG:4:250105120",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4834:MRG:4:250105121",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4835:MRG:4:250105122",-98.2,19.13333333,"maize",231,2.36361197989214,2174
"SEEDGWAS4836:MRG:4:250105123",-98.583348,19.578317,"maize",290,2.46239799789896,2666
"SEEDGWAS484:MRG:4:250059276",-88.710054,19.733291,"maize",428,2.63144376901317,41
"SEEDGWAS4840:MRG:4:250105127",-97.381224,19.812923,"maize",417,2.62013605497376,2524
"SEEDGWAS4847:MRG:4:250105135",-97.505022,19.84452,"maize",343,2.53529412004277,1596
"SEEDGWAS4848:MRG:4:250105136",-92.708848,16.757656,"maize",316,2.4996870826184,2065
"SEEDGWAS4849:MRG:4:250105137",-92.708848,16.757656,"maize",316,2.4996870826184,2065
"SEEDGWAS4851:MRG:4:250105140",-107.74083,29.375447,"maize",154,2.18752072083646,2179
"SEEDGWAS4852:MRG:4:250105141",-104.120767,24.470342,"maize",165,2.21748394421391,1998
"SEEDGWAS4853:MRG:4:250105145",-103.7,19.93,"maize",275,2.43933269383026,2175
"SEEDGWAS4854:MRG:4:250105146",-103.7,19.93,"maize",275,2.43933269383026,2175
"SEEDGWAS4855:MRG:4:250105147",-103.7,19.93,"maize",275,2.43933269383026,2175
"SEEDGWAS4856:MRG:4:250105148",-103.7333333,19.93333333,"maize",304,2.48287358360875,2175
"SEEDGWAS4857:MRG:4:250105150",-103.478064,19.800829,"maize",209,2.32014628611105,1701
"SEEDGWAS4858:MRG:4:250105151",-101.168021,22.411961,"maize",180,2.25527250510331,2058
"SEEDGWAS4859:MRG:4:250105152",-103.515374,19.988464,"maize",180,2.25527250510331,1515
"SEEDGWAS4860:MRG:4:250105153",-101.168021,22.411961,"maize",180,2.25527250510331,2058
"SEEDGWAS4861:MRG:4:250105155",-103.458675,19.909534,"maize",228,2.35793484700045,1946
"SEEDGWAS4862:MRG:4:250105157",-103.478064,19.800829,"maize",209,2.32014628611105,1701
"SEEDGWAS4863:MRG:4:250105158",-103.506517,20.030919,"maize",166,2.22010808804005,1864
"SEEDGWAS4864:MRG:4:250105159",-103.2,19.97,"maize",235,2.37106786227174,2045
"SEEDGWAS4865:MRG:4:250105160",-103.2,19.97,"maize",235,2.37106786227174,2045
"SEEDGWAS4866:MRG:4:250105162",-103.484225,19.811139,"maize",208,2.31806333496276,1701
"SEEDGWAS4867:MRG:4:250105163",-102.212362,22.233853,"maize",135,2.13033376849501,1963
"SEEDGWAS4868:MRG:4:250105166",-98.3,20.03333333,"maize",282,2.45024910831936,2372
"SEEDGWAS4869:MRG:4:250105169",-101.031084,20.130549,"maize",241,2.38201704257487,1928
"SEEDGWAS4870:MRG:4:250105171",-92.37428,16.838495,"maize",427,2.63042787502502,1383
"SEEDGWAS4870:MRG:4:250105172",-92.37428,16.838495,"maize",427,2.63042787502502,1383
"SEEDGWAS4871:MRG:4:250105175",-92.5,16.83,"maize",373,2.57170883180869,2109
"SEEDGWAS4872:MRG:4:250105176",-92.5,16.83,"maize",373,2.57170883180869,2109
"SEEDGWAS4874:MRG:4:250105181",-92.63,16.75,"maize",274,2.43775056282039,2369
"SEEDGWAS4875:MRG:4:250105186",-92.710791,16.756442,"maize",316,2.4996870826184,2065
"SEEDGWAS4876:MRG:4:250105187",-92.710791,16.756442,"maize",316,2.4996870826184,2065
"SEEDGWAS4877:MRG:4:250105191",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS4879:MRG:4:250105194",-98.42,19.72,"maize",320,2.50514997831991,2614
"SEEDGWAS4880:MRG:4:250105195",-96.78333333,16.5,"maize",198,2.29666519026153,1626
"SEEDGWAS4883:MRG:4:250096166",-97.762003,20.910099,"maize",329,2.51719589794997,68
"SEEDGWAS4884:MRG:4:250096167",-97.71666667,21.35,"maize",417,2.62013605497376,74
"SEEDGWAS4885:MRG:4:250096311",-108.3333333,26.71666667,"maize",170,2.23044892137827,543
"SEEDGWAS4886:MRG:4:250095971",-103.142683,18.797803,"maize",386,2.58658730467176,1581
"SEEDGWAS4887:MRG:4:250095984",-102.373599,19.08164,"maize",163,2.21218760440396,337
"SEEDGWAS4889:MRG:4:250096015",-105.460404,22.431118,"maize",507,2.70500795933334,17
"SEEDGWAS4890:MRG:4:250096021",-98.76666667,22.01666667,"maize",232,2.3654879848909,39
"SEEDGWAS4891:MRG:4:250096153",-103.847703,18.933399,"maize",221,2.34439227368511,47
"SEEDGWAS4893:MRG:4:250096763",-99.75,19.87,"maize",282,2.45024910831936,2721
"SEEDGWAS49:MRG:4:250054479",-92.61416667,15.2757778,"maize",247,2.39269695325967,203
"SEEDGWAS4900:MRG:4:250095989",-100.777428,20.59568,"maize",172,2.23552844690755,1813
"SEEDGWAS4901:MRG:4:250095997",-104.060951,20.507845,"maize",172,2.23552844690755,1482
"SEEDGWAS4903:MRG:4:250096002",-105.259161,27.008378,"maize",136,2.13353890837022,1533
"SEEDGWAS4905:MRG:4:250096010",-102.733333,20.816667,"maize",189,2.27646180417324,1843
"SEEDGWAS4906:MRG:4:250096017",-103.567399,20.509937,"maize",163,2.21218760440396,1687
"SEEDGWAS4907:MRG:4:250096050",-102.733333,20.066667,"maize",186,2.26951294421792,1650
"SEEDGWAS4909:MRG:4:250096099",-98.76666667,20.6,"maize",236,2.37291200297011,1666
"SEEDGWAS4911:MRG:4:250096126",-103.5,23.62,"maize",199,2.29885307640971,2280
"SEEDGWAS4912:MRG:4:250096130",-98.2,20.15,"maize",348,2.54157924394658,2372
"SEEDGWAS4914:MRG:4:250096136",-99.083132,18.878577,"maize",304,2.48287358360875,1457
"SEEDGWAS4918:MRG:4:250096143",-99.55,18.66666667,"maize",262,2.41830129131975,1580
"SEEDGWAS4919:MRG:4:250096150",-99.58333333,19.73333333,"maize",391,2.59217675739587,2784
"SEEDGWAS492:MRG:4:250059284",-96.85,19.73333333,"maize",458,2.66086547800387,1677
"SEEDGWAS4921:MRG:4:250096159",-99.65111,24.618879,"maize",309,2.48995847942483,491
"SEEDGWAS4923:MRG:4:250096169",-102.319883,20.290769,"maize",181,2.25767857486918,1615
"SEEDGWAS4924:MRG:4:250096236",-97.816908,17.312798,"maize",308,2.48855071650044,2168
"SEEDGWAS4925:MRG:4:250096241",-97.957508,17.19135,"maize",414,2.6170003411209,2294
"SEEDGWAS4926:MRG:4:250096256",-107.9333333,30.38333333,"maize",118,2.07188200730613,1467
"SEEDGWAS4927:MRG:4:250096280",-104.393881,23.480832,"maize",168,2.22530928172586,1878
"SEEDGWAS4928:MRG:4:250096281",-104.393881,23.480832,"maize",168,2.22530928172586,1878
"SEEDGWAS4929:MRG:4:250096292",-104.129825,21.381182,"maize",222,2.34635297445064,1791
"SEEDGWAS493:MRG:4:250059285",-99.078377,21.337298,"maize",416,2.61909333062674,1589
"SEEDGWAS4930:MRG:4:250096304",-102.9666667,21.78333333,"maize",151,2.17897694729317,1582
"SEEDGWAS4932:MRG:4:250096313",-97.816908,17.312798,"maize",308,2.48855071650044,2168
"SEEDGWAS4933:MRG:4:250096524",-103.814756,19.55706,"maize",189,2.27646180417324,1527
"SEEDGWAS4935:MRG:4:250096546",-102.194513,21.942148,"maize",177,2.24797326636181,1939
"SEEDGWAS4936:MRG:4:250096550",-103.25,19.96666667,"maize",231,2.36361197989214,2045
"SEEDGWAS4937:MRG:4:250096552",-102.3,20.33333333,"maize",180,2.25527250510331,1615
"SEEDGWAS4938:MRG:4:250096630",-102.6166667,20.3,"maize",178,2.25042000230889,1530
"SEEDGWAS4939:MRG:4:250096631",-101.395424,20.966316,"maize",188,2.27415784926368,1799
"SEEDGWAS4940:MRG:4:250096643",-97.81666667,18.4,"maize",186,2.26951294421792,1971
"SEEDGWAS4941:MRG:4:250096650",-102.35,20.71666667,"maize",187,2.2718416065365,2038
"SEEDGWAS4942:MRG:4:250096682",-102.471716,20.686914,"maize",178,2.25042000230889,2038
"SEEDGWAS4943:MRG:4:250096698",-100.6833333,22.45,"maize",221,2.34439227368511,1849
