,ZM_PC1,ZMPC2,ZM_PC3
SEEDGWAS2876:MRG:4:250068876,2.956975611,-0.289419041,1.107169343
SEEDGWAS2877:MRG:4:250068877,3.296910295,-2.061820885,1.896013475
SEEDGWAS2880:MRG:4:250063979,2.956975611,-0.289419041,1.107169343
SEEDGWAS2881:MRG:4:250068878,2.956975611,-0.289419041,1.107169343
SEEDGWAS2882:MRG:4:250068879,3.774351828,-1.518102318,1.577749994
SEEDGWAS2883:MRG:4:250068881,3.774351828,-1.518102318,1.577749994
SEEDGWAS2884:MRG:4:250068882,3.774351828,-1.518102318,1.577749994
SEEDGWAS2889:MRG:4:250068885,2.683332346,-0.978147035,1.279601577
SEEDGWAS2890:MRG:4:250068886,2.256253717,-0.126932395,1.104464569
SEEDGWAS2892:MRG:4:250068887,2.953555965,-0.862649715,1.118969086
SEEDGWAS2893:MRG:4:250068888,4.327368679,-1.113875898,0.913145092
SEEDGWAS2894:MRG:4:250068889,0.501608397,-2.73739589,2.578188902
SEEDGWAS2895:MRG:4:250068890,1.976994178,1.044687921,0.107718519
SEEDGWAS2896:MRG:4:250063982,1.738215372,1.292581704,0.482422548
SEEDGWAS2897:MRG:4:250068891,3.079819863,0.522639726,-0.116882476
SEEDGWAS2898:MRG:4:250063983,3.870537668,-1.411844794,1.495560073
SEEDGWAS2899:MRG:4:250063984,4.381761897,-1.149346525,1.085881867
SEEDGWAS2900:MRG:4:250068892,3.802753399,-0.452237985,0.961884305
SEEDGWAS2901:MRG:4:250063985,-0.149228124,2.218389227,0.432096393
SEEDGWAS2902:MRG:4:250068893,3.361987731,0.487245159,0.015121068
SEEDGWAS2903:MRG:4:250068894,-1.434425555,2.244353835,1.052555076
SEEDGWAS2904:MRG:4:250063986,1.268365019,-1.977330119,1.753830856
SEEDGWAS2905:MRG:4:250068895,3.035229964,2.889036095,-3.35887456
SEEDGWAS2906:MRG:4:250063987,3.606235537,-3.957270154,2.34917808
SEEDGWAS2907:MRG:4:250063988,2.370745449,-0.292191482,1.431346597
SEEDGWAS2909:MRG:4:250068896,3.455422718,-3.109928853,1.342581949
SEEDGWAS2910:MRG:4:250063989,3.870537668,-1.411844794,1.495560073
SEEDGWAS2911:MRG:4:250068897,3.870537668,-1.411844794,1.495560073
SEEDGWAS2912:MRG:4:250068898,3.681246937,-1.471367789,1.61591157
SEEDGWAS2913:MRG:4:250068899,3.361987731,0.487245159,0.015121068
SEEDGWAS2914:MRG:4:250068900,2.57003292,0.267015189,-0.116046684
SEEDGWAS2915:MRG:4:250068901,2.57003292,0.267015189,-0.116046684
SEEDGWAS2916:MRG:4:250063990,1.965554962,-2.845206201,0.508994847
SEEDGWAS2918:MRG:4:250068903,2.788207594,0.984761358,-0.116803678
SEEDGWAS2919:MRG:4:250068904,2.788207594,0.984761358,-0.116803678
SEEDGWAS2920:MRG:4:250063991,0.43210689,-0.164309913,1.848826022
SEEDGWAS2921:MRG:4:250068905,-0.45755231,2.670620111,0.559686932
SEEDGWAS2922:MRG:4:250068906,0.78835747,1.256113803,0.911988703
SEEDGWAS2923:MRG:4:250068907,2.953555965,-0.862649715,1.118969086
SEEDGWAS2924:MRG:4:250068908,2.166341765,-1.207940616,2.110496151
SEEDGWAS2925:MRG:4:250063992,3.670037974,-2.401901643,1.280370996
SEEDGWAS2926:MRG:4:250068909,1.965554962,-2.845206201,0.508994847
SEEDGWAS2927:MRG:4:250063993,1.380894227,-1.492285499,2.022647132
SEEDGWAS2928:MRG:4:250063994,0.351697827,-2.578905224,0.403572635
SEEDGWAS2930:MRG:4:250063995,1.539370598,-1.791012537,2.031358229
SEEDGWAS2931:MRG:4:250068910,2.884393543,0.04108347,0.052155609
SEEDGWAS2932:MRG:4:250063996,3.035657773,-2.132129996,2.150940625
SEEDGWAS2935:MRG:4:250063997,2.166341765,-1.207940616,2.110496151
SEEDGWAS2936:MRG:4:250068911,2.166341765,-1.207940616,2.110496151
SEEDGWAS2937:MRG:4:250068912,3.522546659,-0.528522595,0.978006718
SEEDGWAS2938:MRG:4:250068913,3.398428415,-0.89060574,1.30466885
SEEDGWAS2939:MRG:4:250068914,3.398428415,-0.89060574,1.30466885
SEEDGWAS2940:MRG:4:250063998,3.464430426,-0.180501423,0.960991976
SEEDGWAS2941:MRG:4:250068915,3.990313139,-0.819992831,1.181270411
SEEDGWAS2943:MRG:4:250063999,3.464430426,-0.180501423,0.960991976
SEEDGWAS2944:MRG:4:250068916,3.398428415,-0.89060574,1.30466885
SEEDGWAS2945:MRG:4:250064000,3.398428415,-0.89060574,1.30466885
SEEDGWAS2946:MRG:4:250064001,0.351697827,-2.578905224,0.403572635
SEEDGWAS2947:MRG:4:250064033,0.351697827,-2.578905224,0.403572635
SEEDGWAS2948:MRG:4:250068917,1.438467072,-0.115599725,0.96840935
SEEDGWAS2949:MRG:4:250068919,3.417485398,-0.142352828,-0.403788996
SEEDGWAS2950:MRG:4:250064034,3.802753399,-0.452237985,0.961884305
SEEDGWAS2951:MRG:4:250068920,3.990313139,-0.819992831,1.181270411
SEEDGWAS2952:MRG:4:250068921,3.802753399,-0.452237985,0.961884305
SEEDGWAS2953:MRG:4:250068922,3.802753399,-0.452237985,0.961884305
SEEDGWAS2954:MRG:4:250068923,3.612912467,-0.430628008,0.945178544
SEEDGWAS2955:MRG:4:250064035,3.464430426,-0.180501423,0.960991976
SEEDGWAS2956:MRG:4:250068924,3.929457814,-1.829107803,1.644399273
SEEDGWAS296:MRG:4:250059058,-2.25894757,2.137341473,1.006934857
SEEDGWAS2960:MRG:4:250068925,4.513069875,-2.230005127,2.065068182
SEEDGWAS2961:MRG:4:250064036,2.97293794,0.165340314,0.340099818
SEEDGWAS2962:MRG:4:250064037,3.240516477,-0.599997655,1.399858308
SEEDGWAS2963:MRG:4:250068926,3.240516477,-0.599997655,1.399858308
SEEDGWAS2964:MRG:4:250068927,3.240516477,-0.599997655,1.399858308
SEEDGWAS2966:MRG:4:250064038,4.118992443,-2.113975437,1.713004877
SEEDGWAS2967:MRG:4:250068928,3.606235537,-3.957270154,2.34917808
SEEDGWAS2968:MRG:4:250064039,1.965554962,-2.845206201,0.508994847
SEEDGWAS297:MRG:4:250059059,-1.402730973,-2.849620076,-3.07952823
SEEDGWAS2970:MRG:4:250068929,2.871305892,-0.403510764,1.130736121
SEEDGWAS2971:MRG:4:250064040,2.370745449,-0.292191482,1.431346597
SEEDGWAS2972:MRG:4:250064041,2.367494207,-0.731378889,1.847227755
SEEDGWAS2973:MRG:4:250064043,2.367494207,-0.731378889,1.847227755
SEEDGWAS2974:MRG:4:250068930,3.035657773,-2.132129996,2.150940625
SEEDGWAS2975:MRG:4:250064044,3.605190049,-1.975220022,1.861594998
SEEDGWAS2976:MRG:4:250064045,3.464430426,-0.180501423,0.960991976
SEEDGWAS2977:MRG:4:250068931,3.035657773,-2.132129996,2.150940625
SEEDGWAS2978:MRG:4:250064046,3.334237019,-0.294633395,0.984830019
SEEDGWAS2979:MRG:4:250064047,2.11558705,1.040995898,0.144503882
SEEDGWAS2980:MRG:4:250064048,0.351697827,-2.578905224,0.403572635
SEEDGWAS2983:MRG:4:250064049,0.669245919,-2.204523786,1.051995939
SEEDGWAS2984:MRG:4:250064050,2.379965852,-4.253953331,1.648653738
SEEDGWAS2985:MRG:4:250064051,4.560690516,-1.703788142,1.589250338
SEEDGWAS2987:MRG:4:250064052,3.066125818,-1.169755949,1.786299886
SEEDGWAS2989:MRG:4:250068933,4.440470927,-1.301975233,0.977678466
SEEDGWAS299:MRG:4:250059060,-0.13544953,-0.741016686,0.296701184
SEEDGWAS2990:MRG:4:250068934,3.969622347,-1.702550469,1.553232069
SEEDGWAS2991:MRG:4:250064053,2.370745449,-0.292191482,1.431346597
SEEDGWAS2993:MRG:4:250068935,1.948753577,-2.42385687,2.190784083
SEEDGWAS2995:MRG:4:250064054,2.52314891,-3.215191641,2.693410885
SEEDGWAS2996:MRG:4:250064055,2.465350272,-1.833576603,2.046182171
SEEDGWAS2998:MRG:4:250068936,3.240516477,-0.599997655,1.399858308
SEEDGWAS2999:MRG:4:250068937,4.118992443,-2.113975437,1.713004877
SEEDGWAS30:MRG:4:250054469,-1.779285505,1.953104121,0.396706812
SEEDGWAS300:MRG:4:250059061,-3.056453138,0.545074187,-2.044320931
SEEDGWAS3000:MRG:4:250068938,3.361539553,-1.90061278,1.170622503
SEEDGWAS3001:MRG:4:250068939,3.361539553,-1.90061278,1.170622503
SEEDGWAS3002:MRG:4:250064056,3.315999495,0.123353263,0.023697215
SEEDGWAS3003:MRG:4:250064057,0.351697827,-2.578905224,0.403572635
SEEDGWAS3005:MRG:4:250068940,0.351697827,-2.578905224,0.403572635
SEEDGWAS3006:MRG:4:250064058,1.539370598,-1.791012537,2.031358229
SEEDGWAS3007:MRG:4:250064059,0.351697827,-2.578905224,0.403572635
SEEDGWAS3008:MRG:4:250064061,0.351697827,-2.578905224,0.403572635
SEEDGWAS301:MRG:4:250059062,-2.93373937,0.122776612,-1.671748074
SEEDGWAS3010:MRG:4:250064062,0.351697827,-2.578905224,0.403572635
SEEDGWAS3011:MRG:4:250064063,0.351697827,-2.578905224,0.403572635
SEEDGWAS3012:MRG:4:250064064,0.504332374,0.115154462,1.41838929
SEEDGWAS3013:MRG:4:250068941,0.504332374,0.115154462,1.41838929
SEEDGWAS3014:MRG:4:250064065,-1.354253643,-1.147563928,2.529274919
SEEDGWAS3015:MRG:4:250064066,-1.354253643,-1.147563928,2.529274919
SEEDGWAS3017:MRG:4:250064067,3.361539553,-1.90061278,1.170622503
SEEDGWAS3018:MRG:4:250068942,3.240516477,-0.599997655,1.399858308
SEEDGWAS3019:MRG:4:250068943,2.788207594,0.984761358,-0.116803678
SEEDGWAS302:MRG:4:250059063,-1.402730973,-2.849620076,-3.07952823
SEEDGWAS3020:MRG:4:250068944,3.361539553,-1.90061278,1.170622503
SEEDGWAS3021:MRG:4:250064068,2.583901661,-0.130184394,1.432728662
SEEDGWAS3023:MRG:4:250064069,3.035657773,-2.132129996,2.150940625
SEEDGWAS3025:MRG:4:250064070,2.788207594,0.984761358,-0.116803678
SEEDGWAS3026:MRG:4:250068945,1.268365019,-1.977330119,1.753830856
SEEDGWAS3027:MRG:4:250064071,1.268365019,-1.977330119,1.753830856
SEEDGWAS3028:MRG:4:250068946,1.380894227,-1.492285499,2.022647132
SEEDGWAS3036:MRG:4:250064072,-1.354253643,-1.147563928,2.529274919
SEEDGWAS3037:MRG:4:250068947,3.786758393,0.373042619,-0.150920708
SEEDGWAS3038:MRG:4:250068948,0.89225469,-0.807103686,0.275132668
SEEDGWAS3039:MRG:4:250064073,4.118992443,-2.113975437,1.713004877
SEEDGWAS3040:MRG:4:250068949,3.623265576,0.252086044,-0.041941698
SEEDGWAS3042:MRG:4:250068950,0.351697827,-2.578905224,0.403572635
SEEDGWAS3043:MRG:4:250064074,3.240516477,-0.599997655,1.399858308
SEEDGWAS3044:MRG:4:250068951,0.89225469,-0.807103686,0.275132668
SEEDGWAS3047:MRG:4:250068953,3.958477331,-2.519617004,1.886153703
SEEDGWAS3048:MRG:4:250064075,2.956975611,-0.289419041,1.107169343
SEEDGWAS3049:MRG:4:250064076,3.187189861,0.592494955,-0.202497597
SEEDGWAS305:MRG:4:250059064,-1.744648053,0.285544211,0.44158634
SEEDGWAS3050:MRG:4:250064077,0.351697827,-2.578905224,0.403572635
SEEDGWAS3051:MRG:4:250064078,2.955117847,0.383572471,0.206577306
SEEDGWAS3052:MRG:4:250064079,1.738215372,1.292581704,0.482422548
SEEDGWAS3053:MRG:4:250068954,1.965554962,-2.845206201,0.508994847
SEEDGWAS3054:MRG:4:250068986,-0.774354916,-2.821429831,-0.096485883
SEEDGWAS3055:MRG:4:250068987,3.187189861,0.592494955,-0.202497597
SEEDGWAS3056:MRG:4:250064080,4.048040438,-0.808250665,1.008990911
SEEDGWAS3057:MRG:4:250064081,0.351697827,-2.578905224,0.403572635
SEEDGWAS306:MRG:4:250059065,-1.972741248,0.655426087,0.530162118
SEEDGWAS3060:MRG:4:250068988,3.969622347,-1.702550469,1.553232069
SEEDGWAS3061:MRG:4:250068989,2.956975611,-0.289419041,1.107169343
SEEDGWAS3062:MRG:4:250068990,3.240516477,-0.599997655,1.399858308
SEEDGWAS3063:MRG:4:250064082,1.965554962,-2.845206201,0.508994847
SEEDGWAS3064:MRG:4:250064083,0.351697827,-2.578905224,0.403572635
SEEDGWAS3065:MRG:4:250064084,1.965554962,-2.845206201,0.508994847
SEEDGWAS3066:MRG:4:250064085,0.351697827,-2.578905224,0.403572635
SEEDGWAS3067:MRG:4:250068991,1.15483117,2.143516519,0.236332888
SEEDGWAS3068:MRG:4:250068992,-5.051430561,-1.20648966,-0.75326023
SEEDGWAS3069:MRG:4:250064086,2.202395551,1.046864678,0.563618095
SEEDGWAS307:MRG:4:250059066,-0.923126602,-0.903487477,0.263217421
SEEDGWAS3070:MRG:4:250068994,2.790363394,-0.451755703,1.535298042
SEEDGWAS3072:MRG:4:250068995,0.89225469,-0.807103686,0.275132668
SEEDGWAS3074:MRG:4:250068996,0.89225469,-0.807103686,0.275132668
SEEDGWAS3075:MRG:4:250068998,3.802753399,-0.452237985,0.961884305
SEEDGWAS3076:MRG:4:250068999,0.351697827,-2.578905224,0.403572635
SEEDGWAS3077:MRG:4:250064087,3.455422718,-3.109928853,1.342581949
SEEDGWAS3078:MRG:4:250069000,3.969622347,-1.702550469,1.553232069
SEEDGWAS3079:MRG:4:250069001,3.802753399,-0.452237985,0.961884305
SEEDGWAS308:MRG:4:250059067,-0.935857618,-1.226221238,0.318242953
SEEDGWAS3080:MRG:4:250069002,3.148680218,-0.498214207,1.417995097
SEEDGWAS3081:MRG:4:250069003,1.637791295,1.582726229,0.522354123
SEEDGWAS3082:MRG:4:250069004,3.479965621,-1.474157423,1.073135735
SEEDGWAS3084:MRG:4:250064088,2.834092011,-0.289777364,1.327369547
SEEDGWAS3085:MRG:4:250069005,0.351697827,-2.578905224,0.403572635
SEEDGWAS3086:MRG:4:250064089,3.455422718,-3.109928853,1.342581949
SEEDGWAS3087:MRG:4:250064090,1.965554962,-2.845206201,0.508994847
SEEDGWAS3088:MRG:4:250069006,3.802753399,-0.452237985,0.961884305
SEEDGWAS3089:MRG:4:250069007,0.89225469,-0.807103686,0.275132668
SEEDGWAS309:MRG:4:250059068,-3.887531115,0.121706667,-0.522433291
SEEDGWAS3090:MRG:4:250069008,2.611596835,-1.220817384,1.860313364
SEEDGWAS3092:MRG:4:250064091,1.637791295,1.582726229,0.522354123
SEEDGWAS3093:MRG:4:250064092,2.057552919,-0.744660484,1.544634687
SEEDGWAS3094:MRG:4:250064093,-0.774354916,-2.821429831,-0.096485883
SEEDGWAS3096:MRG:4:250069009,2.583901661,-0.130184394,1.432728662
SEEDGWAS3097:MRG:4:250064095,2.287265396,0.642213493,0.689821924
SEEDGWAS3098:MRG:4:250069010,2.287265396,0.642213493,0.689821924
SEEDGWAS3099:MRG:4:250069011,3.406445058,-2.742011302,2.372431302
SEEDGWAS31:MRG:4:250054470,-1.442220546,1.801884197,0.278259867
SEEDGWAS310:MRG:4:250059069,-0.971791468,-3.118302744,-3.315606263
SEEDGWAS3100:MRG:4:250069012,2.057552919,-0.744660484,1.544634687
SEEDGWAS3102:MRG:4:250064096,3.455422718,-3.109928853,1.342581949
SEEDGWAS3104:MRG:4:250069014,0.351697827,-2.578905224,0.403572635
SEEDGWAS3106:MRG:4:250064097,1.380894227,-1.492285499,2.022647132
SEEDGWAS3107:MRG:4:250064098,3.066125818,-1.169755949,1.786299886
SEEDGWAS3108:MRG:4:250069015,3.32632784,0.835879652,-0.175072737
SEEDGWAS311:MRG:4:250059070,-3.154628832,0.950318658,-0.313621627
SEEDGWAS3111:MRG:4:250069016,2.297935832,-0.963905924,1.045875305
SEEDGWAS3112:MRG:4:250069017,1.711849949,0.194307364,0.662968312
SEEDGWAS3113:MRG:4:250069018,3.143661869,0.19121605,-0.491509582
SEEDGWAS3114:MRG:4:250064099,1.126191825,1.324133956,0.206244107
SEEDGWAS3115:MRG:4:250069020,3.143661869,0.19121605,-0.491509582
SEEDGWAS3116:MRG:4:250069021,3.62959336,0.394618487,-0.430921641
SEEDGWAS3117:MRG:4:250069022,1.559633753,0.008072308,0.647567297
SEEDGWAS3118:MRG:4:250069023,1.126191825,1.324133956,0.206244107
SEEDGWAS3119:MRG:4:250069024,0.993771774,0.634188169,0.657249687
SEEDGWAS312:MRG:4:250059071,-3.688502815,0.575871961,-1.481724668
SEEDGWAS3120:MRG:4:250064100,1.711849949,0.194307364,0.662968312
SEEDGWAS3121:MRG:4:250064102,1.66268976,-0.353693778,0.842015247
SEEDGWAS3122:MRG:4:250064103,1.66268976,-0.353693778,0.842015247
SEEDGWAS3123:MRG:4:250064104,3.32632784,0.835879652,-0.175072737
SEEDGWAS3124:MRG:4:250069025,3.32632784,0.835879652,-0.175072737
SEEDGWAS3125:MRG:4:250064105,2.687219211,-1.562734763,1.933431172
SEEDGWAS3126:MRG:4:250069026,3.398428415,-0.89060574,1.30466885
SEEDGWAS3127:MRG:4:250069027,2.352579158,0.703051059,0.585700715
SEEDGWAS3128:MRG:4:250069028,2.352579158,0.703051059,0.585700715
SEEDGWAS3129:MRG:4:250069029,1.711849949,0.194307364,0.662968312
SEEDGWAS3130:MRG:4:250064106,-1.438846269,-1.454167696,0.741272996
SEEDGWAS3131:MRG:4:250064107,1.268365019,-1.977330119,1.753830856
SEEDGWAS3132:MRG:4:250064108,1.268365019,-1.977330119,1.753830856
SEEDGWAS3133:MRG:4:250064109,1.268365019,-1.977330119,1.753830856
SEEDGWAS3134:MRG:4:250069030,1.380894227,-1.492285499,2.022647132
SEEDGWAS3135:MRG:4:250069031,1.948753577,-2.42385687,2.190784083
SEEDGWAS3136:MRG:4:250064110,1.380894227,-1.492285499,2.022647132
SEEDGWAS3137:MRG:4:250064111,1.948753577,-2.42385687,2.190784083
SEEDGWAS3138:MRG:4:250064112,1.948753577,-2.42385687,2.190784083
SEEDGWAS3139:MRG:4:250064113,1.268365019,-1.977330119,1.753830856
SEEDGWAS3140:MRG:4:250064114,1.380894227,-1.492285499,2.022647132
SEEDGWAS3141:MRG:4:250064115,1.380894227,-1.492285499,2.022647132
SEEDGWAS3143:MRG:4:250064116,1.380894227,-1.492285499,2.022647132
SEEDGWAS3144:MRG:4:250064117,1.380894227,-1.492285499,2.022647132
SEEDGWAS3145:MRG:4:250064118,1.380894227,-1.492285499,2.022647132
SEEDGWAS3147:MRG:4:250064119,3.035657773,-2.132129996,2.150940625
SEEDGWAS3148:MRG:4:250069032,3.035657773,-2.132129996,2.150940625
SEEDGWAS3149:MRG:4:250069033,0.455419225,1.426444963,0.915971027
SEEDGWAS3151:MRG:4:250064120,2.956975611,-0.289419041,1.107169343
SEEDGWAS3152:MRG:4:250069034,4.11705057,-1.861224401,1.52180708
SEEDGWAS3160:MRG:4:250064126,-1.756760502,3.685565014,0.496029858
SEEDGWAS3161:MRG:4:250069037,-1.713490168,4.423087217,-0.10235043
SEEDGWAS3163:MRG:4:250069038,-1.20187993,2.836711312,0.75475845
SEEDGWAS3164:MRG:4:250069039,-1.604488208,3.681689223,0.107166221
SEEDGWAS3165:MRG:4:250064127,-3.910785035,2.163723819,2.734839463
SEEDGWAS3166:MRG:4:250064128,-0.123678715,2.482801271,-0.416807049
SEEDGWAS3167:MRG:4:250064160,-0.458942615,2.633757637,-0.337450526
SEEDGWAS3168:MRG:4:250064161,-1.501837875,3.868401431,0.211888946
SEEDGWAS3170:MRG:4:250064162,2.799172035,2.376252098,-4.603449339
SEEDGWAS3172:MRG:4:250064164,0.886145808,1.863274002,-3.594370702
SEEDGWAS3174:MRG:4:250064165,-1.806756731,1.579099795,-1.517787359
SEEDGWAS3176:MRG:4:250064167,-1.385478359,3.291239862,0.727970571
SEEDGWAS3177:MRG:4:250069042,1.568693608,2.287072191,-3.76673802
SEEDGWAS3178:MRG:4:250069043,-0.761898502,3.029215443,0.209932775
SEEDGWAS3179:MRG:4:250064168,-0.873357669,2.401011538,0.559033499
SEEDGWAS318:MRG:4:250059077,-3.12698911,2.182899437,-0.563770675
SEEDGWAS3180:MRG:4:250064169,-2.454592983,1.0118268,-2.266847061
SEEDGWAS3182:MRG:4:250064170,-1.95613888,-0.646413495,-1.124699566
SEEDGWAS3183:MRG:4:250064171,-3.203783597,2.649669034,1.509791481
SEEDGWAS3184:MRG:4:250064172,-1.107729654,1.061378465,0.904910841
SEEDGWAS3185:MRG:4:250064174,-2.799689425,2.549952498,1.87754161
SEEDGWAS3186:MRG:4:250064175,-3.429691136,2.441089432,1.333094532
SEEDGWAS3187:MRG:4:250064176,-2.683206889,2.486924618,1.850905302
SEEDGWAS3189:MRG:4:250064178,-7.612491801,-2.757377672,1.734374333
SEEDGWAS319:MRG:4:250059078,-1.820370863,1.842829714,0.924311384
SEEDGWAS3190:MRG:4:250064179,-8.403419832,-2.070251237,1.460976204
SEEDGWAS3191:MRG:4:250064180,-8.428646481,-1.853126375,1.616741306
SEEDGWAS3192:MRG:4:250064181,-8.428646481,-1.853126375,1.616741306
SEEDGWAS3193:MRG:4:250064182,-1.454488021,-1.512472404,-3.344323384
SEEDGWAS3194:MRG:4:250064183,-1.684237164,-1.699219976,-3.52459798
SEEDGWAS3195:MRG:4:250064184,-1.449999604,-1.532188168,-3.678078464
SEEDGWAS3198:MRG:4:250069044,1.077670251,-2.618629112,-4.501021173
SEEDGWAS32:MRG:4:250054471,-2.186556475,2.050008119,0.870042866
SEEDGWAS3200:MRG:4:250064185,-2.177957788,-3.929547596,-4.559453444
SEEDGWAS3202:MRG:4:250064187,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS3203:MRG:4:250064188,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS3204:MRG:4:250064189,-1.985045986,-4.332661174,-4.408603199
SEEDGWAS3205:MRG:4:250064190,-1.49043939,-3.879438437,-3.857035765
SEEDGWAS3207:MRG:4:250064192,-2.245179706,-4.139742777,-4.631156038
SEEDGWAS3208:MRG:4:250064193,-2.177957788,-3.929547596,-4.559453444
SEEDGWAS3209:MRG:4:250064194,-2.177957788,-3.929547596,-4.559453444
SEEDGWAS3210:MRG:4:250064195,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS3212:MRG:4:250064197,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS3213:MRG:4:250064198,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS3214:MRG:4:250064199,-2.084037329,-0.349834931,1.115305454
SEEDGWAS3215:MRG:4:250064200,-1.681600595,-1.397446527,0.838067074
SEEDGWAS3216:MRG:4:250064201,-1.466137458,0.007417499,0.273130919
SEEDGWAS3217:MRG:4:250064203,-1.084940499,-0.66621958,0.174791315
SEEDGWAS3218:MRG:4:250064204,-0.69983263,0.877629471,0.961013254
SEEDGWAS3219:MRG:4:250064205,-2.699223712,4.712055241,-0.170683815
SEEDGWAS322:MRG:4:250059080,-7.63812229,-2.365831627,0.859929759
SEEDGWAS3220:MRG:4:250064206,-1.385320693,-4.956575612,-3.535644986
SEEDGWAS3221:MRG:4:250064207,-1.494141868,-4.50629554,-4.36318994
SEEDGWAS3222:MRG:4:250064208,0.278044507,-3.585846501,-2.067388991
SEEDGWAS3223:MRG:4:250064209,-3.034948858,2.467402934,1.562111913
SEEDGWAS3224:MRG:4:250069046,-3.034948858,2.467402934,1.562111913
SEEDGWAS3225:MRG:4:250064210,-3.331354737,2.353229267,1.886844096
SEEDGWAS3226:MRG:4:250064211,0.352072359,-1.042058493,1.101591383
SEEDGWAS3227:MRG:4:250069047,0.352072359,-1.042058493,1.101591383
SEEDGWAS3228:MRG:4:250064212,-1.566151192,0.985405397,1.866235295
SEEDGWAS3232:MRG:4:250064215,-1.949424108,0.938987224,1.838705721
SEEDGWAS3233:MRG:4:250069049,-0.808149254,2.019001358,-0.252706986
SEEDGWAS3234:MRG:4:250069050,1.03592543,3.421076048,-2.573415474
SEEDGWAS3235:MRG:4:250064216,-1.544947409,-4.022842284,-4.477478098
SEEDGWAS3236:MRG:4:250064217,-1.036090718,-6.478211735,-3.245066343
SEEDGWAS3237:MRG:4:250064218,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS3238:MRG:4:250064219,-1.703448058,-3.803669068,-4.491983791
SEEDGWAS3239:MRG:4:250064220,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS324:MRG:4:250059081,-2.459637081,2.010920751,-0.860599062
SEEDGWAS3240:MRG:4:250064221,-1.95613888,-0.646413495,-1.124699566
SEEDGWAS3241:MRG:4:250064222,-0.381874023,3.336714881,-1.771463252
SEEDGWAS3244:MRG:4:250064223,0.278044507,-3.585846501,-2.067388991
SEEDGWAS3247:MRG:4:250064224,-1.985045986,-4.332661174,-4.408603199
SEEDGWAS3248:MRG:4:250064225,-1.951774591,-4.11145946,-4.420962893
SEEDGWAS3249:MRG:4:250069051,-1.604488208,3.681689223,0.107166221
SEEDGWAS325:MRG:4:250059082,-2.880461199,1.283582012,-0.733454874
SEEDGWAS3255:MRG:4:250064229,2.561413239,2.656855688,-4.427736743
SEEDGWAS3256:MRG:4:250069053,-2.776479144,-2.279688841,1.426154683
SEEDGWAS3258:MRG:4:250069054,-0.709876574,2.399318026,0.518014764
SEEDGWAS3259:MRG:4:250069055,-1.806756731,1.579099795,-1.517787359
SEEDGWAS326:MRG:4:250059083,-7.491218029,-2.385497606,0.418051027
SEEDGWAS3261:MRG:4:250064230,-0.71121184,1.076184687,1.471244669
SEEDGWAS3262:MRG:4:250064231,-2.192011174,1.210592633,-0.555461481
SEEDGWAS3263:MRG:4:250064232,3.72669188,-0.703736765,-1.754736549
SEEDGWAS3264:MRG:4:250064233,4.820588044,1.434820727,-4.057030133
SEEDGWAS3265:MRG:4:250069056,5.275893357,0.097453931,-3.645317365
SEEDGWAS3267:MRG:4:250069057,5.413206593,-0.381573394,-3.514349352
