rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
Chr1_1641919.0	1	1641919	2.461431e-05	7	AT1G05550;AT1G05540;AT1G05560;AT1G05562;AT1G05530;AT1G05570;AT1G05520	AT1G05550	AT1G05550	0
Chr1_1643292.0	1	1643292	2.461431e-05	7	AT1G05550;AT1G05560;AT1G05540;AT1G05562;AT1G05570;AT1G05530;AT1G05520	AT1G05550	AT1G05550	0
Chr1_1646220.0	1	1646220	2.461431e-05	6	AT1G05560;AT1G05562;AT1G05570;AT1G05550;AT1G05540;AT1G05530	AT1G05560	AT1G05560	0
Chr1_1646429.0	1	1646429	2.461431e-05	6	AT1G05560;AT1G05562;AT1G05570;AT1G05550;AT1G05540;AT1G05530	AT1G05560	AT1G05560	0
Chr1_1647045.0	1	1647045	2.461431e-05	6	AT1G05560;AT1G05562;AT1G05570;AT1G05550;AT1G05540;AT1G05530	AT1G05560	AT1G05560	0
Chr1_1647331.0	1	1647331	2.461431e-05	6	AT1G05562;AT1G05560;AT1G05570;AT1G05550;AT1G05540;AT1G05530	AT1G05562	AT1G05562	169
Chr1_1650164.0	1	1650164	2.461431e-05	5	AT1G05570;AT1G05562;AT1G05560;AT1G05550;AT1G05540	AT1G05570	AT1G05570	0
Chr1_1650914.0	1	1650914	2.461431e-05	4	AT1G05570;AT1G05562;AT1G05560;AT1G05550	AT1G05570	AT1G05570	0
Chr1_1652201.0	1	1652201	2.461431e-05	5	AT1G05570;AT1G05562;AT1G05560;AT1G05550;AT1G05575	AT1G05570	AT1G05570	0
Chr1_1654243.0	1	1654243	2.461431e-05	5	AT1G05570;AT1G05562;AT1G05560;AT1G05575;AT1G05577	AT1G05570	AT1G05570	0
Chr1_1654378.0	1	1654378	2.461431e-05	5	AT1G05570;AT1G05562;AT1G05560;AT1G05575;AT1G05577	AT1G05570	AT1G05570	0
Chr1_1659755.0	1	1659755	2.461431e-05	5	AT1G05570;AT1G05575;AT1G05577;AT1G05580;AT1G05590	AT1G05570	AT1G05570	318
Chr1_1660275.0	1	1660275	2.461431e-05	5	AT1G05570;AT1G05575;AT1G05577;AT1G05580;AT1G05590	AT1G05570	AT1G05570	838
Chr1_16689741.0	1	16689741	2.462973e-05	2	AT1G43980;AT1G43970	AT1G43980	AT1G43980	239
Chr5_11667303.0	5	11667303	2.464259e-05	0	NA	NA	NA	NA
Chr4_2664895.0	4	2664895	2.468323e-05	4	AT4G05160;AT4G05150;AT4G05170;AT4G05180	AT4G05160	AT4G05160	0
Chr4_2665957.0	4	2665957	2.468323e-05	5	AT4G05160;AT4G05170;AT4G05150;AT4G05180;AT4G05190	AT4G05160	AT4G05160	0
Chr4_2666695.0	4	2666695	2.468323e-05	5	AT4G05160;AT4G05170;AT4G05150;AT4G05180;AT4G05190	AT4G05160	AT4G05160	0
Chr4_2666792.0	4	2666792	2.468323e-05	5	AT4G05160;AT4G05170;AT4G05150;AT4G05180;AT4G05190	AT4G05160	AT4G05160	85
Chr4_2669518.0	4	2669518	2.468323e-05	5	AT4G05170;AT4G05180;AT4G05160;AT4G05190;AT4G05150	AT4G05170	AT4G05170	154
Chr4_2673093.0	4	2673093	2.468323e-05	6	AT4G05180;AT4G05190;AT4G05170;AT4G05160;AT4G05200;AT4G05210	AT4G05180	AT4G05180	0
Chr4_2689748.0	4	2689748	2.468323e-05	10	AT4G05240;AT4G05250;AT4G05230;AT4G05260;AT4G05220;AT4G05210;AT4G05265;AT4G05270;AT4G05200;AT4G05190	AT4G05240	AT4G05240	730
Chr4_2690105.0	4	2690105	2.468323e-05	10	AT4G05240;AT4G05250;AT4G05230;AT4G05260;AT4G05220;AT4G05265;AT4G05270;AT4G05210;AT4G05200;AT4G05190	AT4G05240	AT4G05240	1087
Chr4_2691131.0	4	2691131	2.468323e-05	9	AT4G05250;AT4G05240;AT4G05260;AT4G05230;AT4G05265;AT4G05270;AT4G05220;AT4G05210;AT4G05200	AT4G05250	AT4G05250	329
Chr4_2715777.0	4	2715777	2.468323e-05	4	AT4G05310;AT4G05320;AT4G05330;AT4G05340	AT4G05310	AT4G05310	0
Chr2_9654872.0	2	9654872	2.470533e-05	5	AT2G22720;AT2G22690;AT2G22730;AT2G22680;AT2G22740	AT2G22720	AT2G22720	2472
Chr1_8994408.0	1	8994408	2.476724e-05	3	AT1G25570;AT1G25580;AT1G25682	AT1G25570	AT1G25570	0
Chr2_6193509.0	2	6193509	2.477604e-05	3	AT2G14530;AT2G14540;AT2G14520	AT2G14530	AT2G14530	3129
Chr1_8953465.0	1	8953465	2.480493e-05	8	AT1G25490;AT1G25500;AT1G25480;AT1G25510;AT1G25470;AT1G25472;AT1G25520;AT1G25460	AT1G25490	AT1G25490	0
Chr1_8957409.0	1	8957409	2.480493e-05	6	AT1G25500;AT1G25510;AT1G25490;AT1G25520;AT1G25480;AT1G25530	AT1G25500	AT1G25500	0
Chr5_11443853.0	5	11443853	2.492007e-05	0	NA	NA	NA	NA
Chr5_11512093.0	5	11512093	2.492007e-05	0	NA	NA	NA	NA
Chr5_12947750.0	5	12947750	2.492007e-05	0	NA	NA	NA	NA
Chr2_14638375.0	2	14638375	2.498321e-05	4	AT2G34710;AT2G34700;AT2G34690;AT2G34680	AT2G34710	AT2G34710	948
Chr5_11054239.0	5	11054239	2.500817e-05	0	NA	NA	NA	NA
Chr3_10946403.0	3	10946403	2.502064e-05	1	AT3G28920	AT3G28920	AT3G28920	4570
Chr3_23046613.0	3	23046613	2.503872e-05	9	AT3G62270;AT3G62280;AT3G62285;AT3G62290;AT3G62260;AT3G62300;AT3G62250;AT3G62245;AT3G62240	AT3G62270	AT3G62270	565
Chr5_19895196.0	5	19895196	2.509836e-05	4	AT5G49100;AT5G49110;AT5G49070;AT5G49060	AT5G49100	AT5G49100	2174
Chr1_17229964.0	1	17229964	2.514442e-05	4	AT1G46336;AT1G46408;AT1G46264;AT1G46480	AT1G46336	AT1G46336	447
Chr1_8988690.0	1	8988690	2.516471e-05	3	AT1G25570;AT1G25560;AT1G25580	AT1G25570	AT1G25570	3136
Chr3_5968617.0	3	5968617	2.516794e-05	7	AT3G17430;AT3G17440;AT3G17450;AT3G17420;AT3G17460;AT3G17465;AT3G17410	AT3G17430	AT3G17430	0
Chr3_5969667.0	3	5969667	2.516794e-05	6	AT3G17440;AT3G17430;AT3G17450;AT3G17460;AT3G17420;AT3G17465	AT3G17440	AT3G17440	0
Chr3_5970360.0	3	5970360	2.516794e-05	7	AT3G17440;AT3G17430;AT3G17450;AT3G17460;AT3G17465;AT3G17420;AT3G17470	AT3G17440	AT3G17440	0
Chr3_5971162.0	3	5971162	2.516794e-05	7	AT3G17440;AT3G17450;AT3G17430;AT3G17460;AT3G17465;AT3G17470;AT3G17420	AT3G17440	AT3G17440	0
Chr3_5975713.0	3	5975713	2.516794e-05	8	AT3G17450;AT3G17460;AT3G17465;AT3G17440;AT3G17470;AT3G17430;AT3G17480;AT3G17490	AT3G17450	AT3G17450	0
Chr4_12727195.0	4	12727195	2.520562e-05	6	AT4G24670;AT4G24660;AT4G24680;AT4G24650;AT4G24644;AT4G24640	AT4G24670	AT4G24670	639
Chr4_12740132.0	4	12740132	2.520562e-05	6	AT4G24680;AT4G24690;AT4G24700;AT4G24710;AT4G24670;AT4G24730	AT4G24680	AT4G24680	81
Chr4_12762050.0	4	12762050	2.520562e-05	6	AT4G24760;AT4G24750;AT4G24770;AT4G24740;AT4G24730;AT4G24780	AT4G24760	AT4G24760	0
Chr4_12765672.0	4	12765672	2.520562e-05	5	AT4G24770;AT4G24760;AT4G24780;AT4G24750;AT4G24740	AT4G24770	AT4G24770	358
Chr1_16674720.0	1	16674720	2.524691e-05	2	AT1G43950;AT1G43970	AT1G43950	AT1G43950	768
Chr1_3246914.0	1	3246914	2.529415e-05	5	AT1G09960;AT1G09950;AT1G09970;AT1G09940;AT1G09980	AT1G09960	AT1G09960	0
Chr4_14122205.0	4	14122205	2.530702e-05	8	AT4G28570;AT4G28580;AT4G28590;AT4G28564;AT4G28560;AT4G28556;AT4G28600;AT4G28550	AT4G28570	AT4G28570	0
Chr1_16896947.0	1	16896947	2.532588e-05	3	AT1G44760;AT1G44750;AT1G44740	AT1G44760	AT1G44760	0
Chr2_15056012.0	2	15056012	2.532991e-05	9	AT2G35840;AT2G35850;AT2G35830;AT2G35859;AT2G35860;AT2G35820;AT2G35810;AT2G35880;AT2G35800	AT2G35840	AT2G35840	0
Chr1_11501961.0	1	11501961	2.541564e-05	2	AT1G32000;AT1G32010	AT1G32000	AT1G32000	6324
Chr5_8919841.0	5	8919841	2.543743e-05	3	AT5G25610;AT5G25600;AT5G25590	AT5G25610	AT5G25610	3041
Chr4_15454786.0	4	15454786	2.543994e-05	6	AT4G31950;AT4G31940;AT4G31930;AT4G31960;AT4G31970;AT4G31920	AT4G31950	AT4G31950	377
Chr5_20798054.0	5	20798054	2.544974e-05	8	AT5G51180;AT5G51174;AT5G51190;AT5G51170;AT5G51160;AT5G51195;AT5G51150;AT5G51200	AT5G51180	AT5G51180	0
Chr5_20799872.0	5	20799872	2.544974e-05	8	AT5G51180;AT5G51190;AT5G51195;AT5G51174;AT5G51170;AT5G51200;AT5G51160;AT5G51150	AT5G51180	AT5G51180	0
Chr3_11350754.0	3	11350754	2.54552e-05	1	AT3G29560	AT3G29560	AT3G29560	8758
Chr3_11350906.0	3	11350906	2.54552e-05	1	AT3G29560	AT3G29560	AT3G29560	8606
Chr5_19913400.0	5	19913400	2.54793e-05	5	AT5G49138;AT5G49130;AT5G49120;AT5G49140;AT5G49110	AT5G49138	AT5G49138	2468
Chr4_8889677.0	4	8889677	2.548446e-05	3	AT4G15563;AT4G15560;AT4G15570	AT4G15563	AT4G15563	1202
Chr5_24434642.0	5	24434642	2.553162e-05	5	AT5G60750;AT5G60760;AT5G60740;AT5G60730;AT5G60770	AT5G60750	AT5G60750	1282
Chr5_26219356.0	5	26219356	2.56314e-05	7	AT5G65610;AT5G65609;AT5G65600;AT5G65615;AT5G65620;AT5G65590;AT5G65630	AT5G65610	AT5G65610	0
Chr3_3012465.0	3	3012465	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09800;AT3G09830;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012470.0	3	3012470	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09800;AT3G09830;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012477.0	3	3012477	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09800;AT3G09830;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012510.0	3	3012510	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09830;AT3G09800;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012537.0	3	3012537	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09830;AT3G09800;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012558.0	3	3012558	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09830;AT3G09800;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012576.0	3	3012576	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09830;AT3G09800;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr3_3012649.0	3	3012649	2.565265e-05	7	AT3G09820;AT3G09810;AT3G09830;AT3G09800;AT3G09790;AT3G09840;AT3G09780	AT3G09820	AT3G09820	0
Chr1_14388168.0	1	14388168	2.570867e-05	0	NA	NA	NA	NA
Chr1_20108857.0	1	20108857	2.571488e-05	6	AT1G53860;AT1G53850;AT1G53870;AT1G53840;AT1G53880;AT1G53830	AT1G53860	AT1G53860	0
Chr1_20108952.0	1	20108952	2.571488e-05	6	AT1G53860;AT1G53850;AT1G53870;AT1G53840;AT1G53880;AT1G53830	AT1G53860	AT1G53860	0
Chr5_21531904.0	5	21531904	2.577618e-05	6	AT5G53110;AT5G53120;AT5G53100;AT5G53130;AT5G53090;AT5G53080	AT5G53110	AT5G53110	0
Chr5_21532006.0	5	21532006	2.577618e-05	6	AT5G53110;AT5G53120;AT5G53100;AT5G53130;AT5G53090;AT5G53080	AT5G53110	AT5G53110	0
Chr5_21532975.0	5	21532975	2.577618e-05	6	AT5G53110;AT5G53120;AT5G53100;AT5G53130;AT5G53090;AT5G53080	AT5G53110	AT5G53110	0
Chr5_11384474.0	5	11384474	2.577982e-05	1	AT5G30495	AT5G30495	AT5G30495	2912
Chr3_16531938.0	3	16531938	2.579101e-05	6	AT3G45150;AT3G45160;AT3G45140;AT3G45170;AT3G45180;AT3G45190	AT3G45150	AT3G45150	262
Chr5_9854682.0	5	9854682	2.579387e-05	5	AT5G27810;AT5G27807;AT5G27820;AT5G27830;AT5G27840	AT5G27810	AT5G27810	1145
Chr3_21791068.0	3	21791068	2.592419e-05	7	AT3G58970;AT3G58960;AT3G58980;AT3G58950;AT3G58990;AT3G58940;AT3G59000	AT3G58970	AT3G58970	0
Chr3_21794181.0	3	21794181	2.592419e-05	7	AT3G58980;AT3G58970;AT3G58990;AT3G59000;AT3G58960;AT3G58950;AT3G59010	AT3G58980	AT3G58980	264
Chr3_21794432.0	3	21794432	2.592419e-05	7	AT3G58980;AT3G58990;AT3G58970;AT3G59000;AT3G58960;AT3G59010;AT3G58950	AT3G58980	AT3G58980	13
Chr3_21796974.0	3	21796974	2.592419e-05	6	AT3G58980;AT3G58990;AT3G59000;AT3G58970;AT3G59010;AT3G58960	AT3G58980	AT3G58980	0
Chr3_21797380.0	3	21797380	2.592419e-05	6	AT3G58990;AT3G58980;AT3G59000;AT3G59010;AT3G58970;AT3G58960	AT3G58990	AT3G58990	0
Chr3_21798823.0	3	21798823	2.592419e-05	5	AT3G59000;AT3G58990;AT3G58980;AT3G59010;AT3G58970	AT3G59000	AT3G59000	453
Chr3_21801553.0	3	21801553	2.592419e-05	5	AT3G59000;AT3G59010;AT3G58990;AT3G58980;AT3G59020	AT3G59000	AT3G59000	0
Chr3_21801731.0	3	21801731	2.592419e-05	5	AT3G59000;AT3G59010;AT3G58990;AT3G58980;AT3G59020	AT3G59000	AT3G59000	0
Chr3_21806499.0	3	21806499	2.592419e-05	5	AT3G59010;AT3G59020;AT3G59000;AT3G58990;AT3G58980	AT3G59010	AT3G59010	1285
Chr3_21810133.0	3	21810133	2.592419e-05	4	AT3G59020;AT3G59010;AT3G59000;AT3G59030	AT3G59020	AT3G59020	127
Chr3_21813049.0	3	21813049	2.592419e-05	4	AT3G59020;AT3G59030;AT3G59010;AT3G59040	AT3G59020	AT3G59020	0
Chr3_21813751.0	3	21813751	2.592419e-05	4	AT3G59020;AT3G59030;AT3G59040;AT3G59010	AT3G59020	AT3G59020	0
Chr3_21814597.0	3	21814597	2.592419e-05	4	AT3G59020;AT3G59030;AT3G59040;AT3G59010	AT3G59020	AT3G59020	0
Chr3_14644391.0	3	14644391	2.602633e-05	0	NA	NA	NA	NA
Chr3_14644486.0	3	14644486	2.602633e-05	0	NA	NA	NA	NA
Chr3_14645058.0	3	14645058	2.602633e-05	0	NA	NA	NA	NA
Chr5_22679515.0	5	22679515	2.608304e-05	7	AT5G56000;AT5G56010;AT5G56020;AT5G55990;AT5G56030;AT5G55980;AT5G55970	AT5G56000	AT5G56000	0
Chr1_16760802.0	1	16760802	2.609694e-05	5	AT1G44090;AT1G44085;AT1G44094;AT1G44100;AT1G44080	AT1G44090	AT1G44090	0
Chr1_16760932.0	1	16760932	2.609694e-05	5	AT1G44090;AT1G44094;AT1G44085;AT1G44100;AT1G44080	AT1G44090	AT1G44090	0
Chr1_10636232.0	1	10636232	2.610667e-05	5	AT1G30220;AT1G30230;AT1G30240;AT1G30210;AT1G30200	AT1G30220	AT1G30220	761
Chr5_14552684.0	5	14552684	2.612072e-05	3	AT5G36900;AT5G36890;AT5G36910	AT5G36900	AT5G36900	4481
Chr5_14555497.0	5	14555497	2.612072e-05	4	AT5G36910;AT5G36900;AT5G36920;AT5G36890	AT5G36910	AT5G36910	6320
Chr5_14557281.0	5	14557281	2.612072e-05	4	AT5G36910;AT5G36920;AT5G36925;AT5G36900	AT5G36910	AT5G36910	4536
Chr5_22678304.0	5	22678304	2.613965e-05	7	AT5G56000;AT5G56010;AT5G55990;AT5G56020;AT5G55980;AT5G56030;AT5G55970	AT5G56000	AT5G56000	0
Chr3_9494177.0	3	9494177	2.618008e-05	9	AT3G25930;AT3G25940;AT3G25920;AT3G25950;AT3G25910;AT3G25960;AT3G25970;AT3G25905;AT3G25980	AT3G25930	AT3G25930	224
Chr2_2950210.0	2	2950210	2.622266e-05	3	AT2G07110;AT2G07120;AT2G07140	AT2G07110	AT2G07110	2400
Chr2_2951699.0	2	2951699	2.622266e-05	3	AT2G07110;AT2G07120;AT2G07140	AT2G07110	AT2G07110	911
Chr5_12264076.0	5	12264076	2.622954e-05	1	AT5G32613	AT5G32613	AT5G32613	0
Chr1_22278379.0	1	22278379	2.627302e-05	5	AT1G60460;AT1G60470;AT1G60450;AT1G60490;AT1G60440	AT1G60460	AT1G60460	0
Chr1_22283508.0	1	22283508	2.629335e-05	4	AT1G60490;AT1G60470;AT1G60460;AT1G60500	AT1G60490	AT1G60490	2064
Chr3_19956860.0	3	19956860	2.647725e-05	10	AT3G53900;AT3G53890;AT3G53880;AT3G53910;AT3G53870;AT3G53920;AT3G53860;AT3G53850;AT3G53840;AT3G53930	AT3G53900	AT3G53900	0
Chr4_6687634.0	4	6687634	2.657077e-05	7	AT4G10890;AT4G10880;AT4G10870;AT4G10895;AT4G10860;AT4G10910;AT4G10920	AT4G10890	AT4G10890	1199
Chr1_16608842.0	1	16608842	2.667964e-05	1	AT1G43850	AT1G43850	AT1G43850	8287
Chr5_10970094.0	5	10970094	2.676418e-05	1	AT5G28931	AT5G28931	AT5G28931	8313
Chr3_21893797.0	3	21893797	2.693008e-05	7	AT3G59220;AT3G59210;AT3G59230;AT3G59200;AT3G59240;AT3G59190;AT3G59250	AT3G59220	AT3G59220	337
Chr3_21894509.0	3	21894509	2.693008e-05	8	AT3G59220;AT3G59230;AT3G59210;AT3G59240;AT3G59200;AT3G59250;AT3G59190;AT3G59260	AT3G59220	AT3G59220	0
Chr3_21896188.0	3	21896188	2.693008e-05	8	AT3G59230;AT3G59220;AT3G59240;AT3G59210;AT3G59250;AT3G59200;AT3G59260;AT3G59190	AT3G59230	AT3G59230	0
Chr3_21896544.0	3	21896544	2.693008e-05	8	AT3G59230;AT3G59220;AT3G59240;AT3G59210;AT3G59250;AT3G59200;AT3G59260;AT3G59190	AT3G59230	AT3G59230	0
Chr5_11374868.0	5	11374868	2.696049e-05	2	AT5G30495;AT5G30341	AT5G30495	AT5G30495	5133
Chr5_14736775.0	5	14736775	2.705685e-05	5	AT5G37240;AT5G37230;AT5G37220;AT5G37210;AT5G37200	AT5G37240	AT5G37240	785
Chr1_1669881.0	1	1669881	2.708611e-05	8	AT1G05590;AT1G05580;AT1G05600;AT1G05610;AT1G05577;AT1G05615;AT1G05575;AT1G05620	AT1G05590	AT1G05590	0
Chr5_1229433.0	5	1229433	2.710086e-05	7	AT5G04360;AT5G04370;AT5G04380;AT5G04350;AT5G04386;AT5G04347;AT5G04390	AT5G04360	AT5G04360	755
Chr1_864689.0	1	864689	2.711353e-05	6	AT1G03457;AT1G03470;AT1G03475;AT1G03445;AT1G03490;AT1G03495	AT1G03457	AT1G03457	564
Chr4_15439513.0	4	15439513	2.712564e-05	4	AT4G31900;AT4G31910;AT4G31920;AT4G31895	AT4G31900	AT4G31900	835
Chr3_15865048.0	3	15865048	2.713368e-05	3	AT3G44100;AT3G44110;AT3G44115	AT3G44100	AT3G44100	991
Chr5_9883118.0	5	9883118	2.717839e-05	4	AT5G27870;AT5G27880;AT5G27860;AT5G27850	AT5G27870	AT5G27870	1312
Chr5_9883128.0	5	9883128	2.717839e-05	4	AT5G27870;AT5G27880;AT5G27860;AT5G27850	AT5G27870	AT5G27870	1322
Chr5_9883130.0	5	9883130	2.717839e-05	4	AT5G27870;AT5G27880;AT5G27860;AT5G27850	AT5G27870	AT5G27870	1324
Chr1_16594428.0	1	16594428	2.717874e-05	1	AT1G43820	AT1G43820	AT1G43820	8652
Chr3_19223305.0	3	19223305	2.724472e-05	6	AT3G51830;AT3G51840;AT3G51820;AT3G51810;AT3G51850;AT3G51800	AT3G51830	AT3G51830	0
Chr3_19229791.0	3	19229791	2.724472e-05	4	AT3G51840;AT3G51850;AT3G51830;AT3G51860	AT3G51840	AT3G51840	628
Chr4_13628239.0	4	13628239	2.736541e-05	4	AT4G27190;AT4G27220;AT4G27230;AT4G27180	AT4G27190	AT4G27190	4305
Chr3_15882877.0	3	15882877	2.737421e-05	6	AT3G44130;AT3G44140;AT3G44120;AT3G44150;AT3G44160;AT3G44115	AT3G44130	AT3G44130	0
Chr3_11595348.0	3	11595348	2.737565e-05	3	AT3G29763;AT3G29765;AT3G29760	AT3G29763	AT3G29763	0
Chr1_7730179.0	1	7730179	2.738662e-05	5	AT1G21970;AT1G21975;AT1G21960;AT1G21980;AT1G21950	AT1G21970	AT1G21970	562
Chr1_8344323.0	1	8344323	2.740608e-05	9	AT1G23520;AT1G23530;AT1G23510;AT1G23540;AT1G23500;AT1G23490;AT1G23550;AT1G23480;AT1G23560	AT1G23520	AT1G23520	0
Chr4_5620301.0	4	5620301	2.744408e-05	3	AT4G08810;AT4G08800;AT4G08790	AT4G08810	AT4G08810	2362
Chr5_10773600.0	5	10773600	2.744423e-05	3	AT5G28720;AT5G28730;AT5G28740	AT5G28720	AT5G28720	2531
Chr4_13625357.0	4	13625357	2.746935e-05	3	AT4G27190;AT4G27180;AT4G27220	AT4G27190	AT4G27190	1423
Chr1_11960208.0	1	11960208	2.747588e-05	10	AT1G33010;AT1G32992;AT1G33020;AT1G32990;AT1G33030;AT1G32980;AT1G33040;AT1G32975;AT1G33050;AT1G32970	AT1G33010	AT1G33010	0
Chr1_11962536.0	1	11962536	2.747588e-05	10	AT1G33020;AT1G33010;AT1G33030;AT1G33040;AT1G32992;AT1G32990;AT1G33050;AT1G32980;AT1G32975;AT1G33055	AT1G33020	AT1G33020	210
Chr1_16434293.0	1	16434293	2.748523e-05	6	AT1G43624;AT1G43630;AT1G43620;AT1G43640;AT1G43610;AT1G43650	AT1G43624	AT1G43624	1347
Chr3_11246381.0	3	11246381	2.749187e-05	7	AT3G29300;AT3G29305;AT3G29310;AT3G29290;AT3G29320;AT3G29280;AT3G29270	AT3G29300	AT3G29300	630
Chr5_23597661.0	5	23597661	2.752968e-05	7	AT5G58380;AT5G58375;AT5G58370;AT5G58390;AT5G58360;AT5G58400;AT5G58350	AT5G58380	AT5G58380	0
Chr5_23597677.0	5	23597677	2.752968e-05	7	AT5G58380;AT5G58375;AT5G58370;AT5G58390;AT5G58360;AT5G58400;AT5G58350	AT5G58380	AT5G58380	0
Chr5_23597935.0	5	23597935	2.752968e-05	6	AT5G58380;AT5G58375;AT5G58390;AT5G58370;AT5G58360;AT5G58400	AT5G58380	AT5G58380	0
Chr5_23597992.0	5	23597992	2.752968e-05	6	AT5G58380;AT5G58375;AT5G58390;AT5G58370;AT5G58360;AT5G58400	AT5G58380	AT5G58380	0
Chr5_10083057.0	5	10083057	2.753165e-05	2	AT5G28070;AT5G28080	AT5G28070	AT5G28070	113
Chr3_21810620.0	3	21810620	2.758767e-05	4	AT3G59020;AT3G59010;AT3G59030;AT3G59000	AT3G59020	AT3G59020	0
Chr5_26134511.0	5	26134511	2.759531e-05	5	AT5G65400;AT5G65410;AT5G65390;AT5G65420;AT5G65380	AT5G65400	AT5G65400	1252
Chr1_16696520.0	1	16696520	2.764985e-05	1	AT1G43980	AT1G43980	AT1G43980	7018
Chr2_8095395.0	2	8095395	2.767523e-05	5	AT2G18670;AT2G18680;AT2G18690;AT2G18660;AT2G18650	AT2G18670	AT2G18670	0
Chr3_19363864.0	3	19363864	2.772597e-05	6	AT3G52200;AT3G52210;AT3G52220;AT3G52190;AT3G52230;AT3G52240	AT3G52200	AT3G52200	0
Chr2_9796597.0	2	9796597	2.773863e-05	5	AT2G23000;AT2G23010;AT2G22990;AT2G23020;AT2G23030	AT2G23000	AT2G23000	734
Chr3_9506713.0	3	9506713	2.78053e-05	8	AT3G25990;AT3G26000;AT3G25980;AT3G25970;AT3G26010;AT3G25960;AT3G26020;AT3G25950	AT3G25990	AT3G25990	0
Chr1_21911876.0	1	21911876	2.783082e-05	4	AT1G59640;AT1G59630;AT1G59620;AT1G59650	AT1G59640	AT1G59640	675
Chr5_11331870.0	5	11331870	2.785485e-05	0	NA	NA	NA	NA
Chr5_11333066.0	5	11333066	2.785485e-05	0	NA	NA	NA	NA
Chr5_11333627.0	5	11333627	2.785485e-05	0	NA	NA	NA	NA
Chr5_10777187.0	5	10777187	2.787923e-05	4	AT5G28720;AT5G28730;AT5G28740;AT5G28750	AT5G28720	AT5G28720	235
Chr1_8287988.0	1	8287988	2.788412e-05	5	AT1G23340;AT1G23350;AT1G23330;AT1G23360;AT1G23380	AT1G23340	AT1G23340	1156
Chr1_8293947.0	1	8293947	2.788412e-05	4	AT1G23350;AT1G23360;AT1G23380;AT1G23340	AT1G23350	AT1G23350	0
Chr2_8627014.0	2	8627014	2.788481e-05	6	AT2G19980;AT2G19970;AT2G19990;AT2G19960;AT2G20000;AT2G19950	AT2G19980	AT2G19980	685
Chr4_12749289.0	4	12749289	2.788764e-05	7	AT4G24730;AT4G24710;AT4G24700;AT4G24690;AT4G24740;AT4G24750;AT4G24680	AT4G24730	AT4G24730	0
Chr4_12749339.0	4	12749339	2.788764e-05	7	AT4G24730;AT4G24710;AT4G24700;AT4G24690;AT4G24740;AT4G24750;AT4G24680	AT4G24730	AT4G24730	0
Chr4_12751006.0	4	12751006	2.788764e-05	6	AT4G24730;AT4G24710;AT4G24740;AT4G24700;AT4G24690;AT4G24750	AT4G24730	AT4G24730	0
Chr4_12757664.0	4	12757664	2.788764e-05	6	AT4G24740;AT4G24750;AT4G24730;AT4G24760;AT4G24770;AT4G24710	AT4G24740	AT4G24740	0
Chr4_12771205.0	4	12771205	2.788764e-05	4	AT4G24780;AT4G24770;AT4G24790;AT4G24760	AT4G24780	AT4G24780	0
Chr1_1669523.0	1	1669523	2.792817e-05	8	AT1G05590;AT1G05580;AT1G05600;AT1G05610;AT1G05577;AT1G05575;AT1G05615;AT1G05620	AT1G05590	AT1G05590	0
Chr1_1669957.0	1	1669957	2.792817e-05	8	AT1G05590;AT1G05580;AT1G05600;AT1G05610;AT1G05577;AT1G05615;AT1G05575;AT1G05620	AT1G05590	AT1G05590	0
Chr1_1671777.0	1	1671777	2.792817e-05	8	AT1G05590;AT1G05600;AT1G05610;AT1G05580;AT1G05615;AT1G05577;AT1G05620;AT1G05575	AT1G05590	AT1G05590	0
Chr1_1671778.0	1	1671778	2.792817e-05	8	AT1G05590;AT1G05600;AT1G05610;AT1G05580;AT1G05615;AT1G05577;AT1G05620;AT1G05575	AT1G05590	AT1G05590	0
Chr1_1671985.0	1	1671985	2.792817e-05	8	AT1G05600;AT1G05590;AT1G05610;AT1G05580;AT1G05615;AT1G05620;AT1G05577;AT1G05575	AT1G05600	AT1G05600	0
Chr1_1672077.0	1	1672077	2.792817e-05	8	AT1G05600;AT1G05590;AT1G05610;AT1G05580;AT1G05615;AT1G05620;AT1G05577;AT1G05575	AT1G05600	AT1G05600	0
Chr1_1674643.0	1	1674643	2.792817e-05	7	AT1G05610;AT1G05600;AT1G05590;AT1G05615;AT1G05620;AT1G05580;AT1G05630	AT1G05610	AT1G05610	0
