rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
S1_269692744	1	269692744	0.001479492	2	Zm00001eb053710;Zm00001eb053720	Zm00001eb053710	Zm00001eb053710	4533
S4_53924717	4	53924717	0.001480055	1	Zm00001eb175970	Zm00001eb175970	Zm00001eb175970	0
S6_143073359	6	143073359	0.001480262	1	Zm00001eb284120	Zm00001eb284120	Zm00001eb284120	0
S8_5954191	8	5954191	0.001482289	3	Zm00001eb333650;Zm00001eb333640;Zm00001eb333660	Zm00001eb333650	Zm00001eb333650	0
S1_4845007	1	4845007	0.001483751	5	Zm00001eb001630;Zm00001eb001640;Zm00001eb001620;Zm00001eb001610;Zm00001eb001650	Zm00001eb001630	Zm00001eb001630	0
S5_103530949	5	103530949	0.00148669	1	SLC38A1_0	SLC38A1_0	Zm00001eb234980	0
S8_56949634	8	56949634	0.001486729	3	Zm00001eb341810;Zm00001eb341800;Zm00001eb341790	Zm00001eb341810	Zm00001eb341810	0
S7_130858530	7	130858530	0.001487299	2	Zm00001eb314810;DDB_G0269284	Zm00001eb314810	Zm00001eb314810	14385
S10_146095680	10	146095680	0.00148923	4	Zm00001eb431560;Zm00001eb431570;Zm00001eb431550;Zm00001eb431540	Zm00001eb431560	Zm00001eb431560	0
S3_189975518	3	189975518	0.001491011	3	Zm00001eb149550;Zm00001eb149540;Zm00001eb149560	Zm00001eb149550	Zm00001eb149550	0
S9_30404257	9	30404257	0.001491207	2	Zm00001eb379480;Med13	Zm00001eb379480	Zm00001eb379480	0
S2_40936213	2	40936213	0.001493031	3	Zm00001eb080050;Zm00001eb080040;Zm00001eb080030	Zm00001eb080050	Zm00001eb080050	0
S6_168627662	6	168627662	0.001495505	3	Zm00001eb292140;Zm00001eb292150;Zm00001eb292130	Zm00001eb292140	Zm00001eb292140	0
S2_66224667	2	66224667	0.001496094	4	Zm00001eb084940;RPL12_5;Zm00001eb084930;Zm00001eb084910	Zm00001eb084940	Zm00001eb084940	0
S1_61267119	1	61267119	0.001497279	3	Zm00001eb017150;Zm00001eb017160;Zm00001eb017140	Zm00001eb017150	Zm00001eb017150	0
S10_74742700	10	74742700	0.001505719	1	Zm00001eb415060	Zm00001eb415060	Zm00001eb415060	0
S3_151752623	3	151752623	0.001508135	0	NA	NA	NA	NA
S5_182602414	5	182602414	0.001517772	2	Zm00001eb245670;Zm00001eb245680	Zm00001eb245670	Zm00001eb245670	749
S9_160076796	9	160076796	0.001518445	4	Zm00001eb403690;Zm00001eb403680;Zm00001eb403670;Zm00001eb403700	Zm00001eb403690	Zm00001eb403690	661
S1_215548739	1	215548739	0.001520816	1	Zm00001eb040950	Zm00001eb040950	Zm00001eb040950	0
S2_215137910	2	215137910	0.001521138	2	Zm00001eb108070;Zm00001eb108080	Zm00001eb108070	Zm00001eb108070	0
S1_21736138	1	21736138	0.001522158	4	Zm00001eb007320;Zm00001eb007330;Zm00001eb007310;Zm00001eb007340	Zm00001eb007320	Zm00001eb007320	907
S1_66302252	1	66302252	0.001525174	1	Zm00001eb018610	Zm00001eb018610	Zm00001eb018610	0
S9_5690466	9	5690466	0.001525603	4	Zm00001eb372350;Zm00001eb372340;Zm00001eb372360;Zm00001eb372370	Zm00001eb372350	Zm00001eb372350	10
S3_161001998	3	161001998	0.001527034	1	Zm00001eb143040	Zm00001eb143040	Zm00001eb143040	6410
S1_177008540	1	177008540	0.001529446	2	Zm00001eb031600;Zm00001eb031610	Zm00001eb031600	Zm00001eb031600	0
S3_222883414	3	222883414	0.001529806	1	HSFC1A_0	HSFC1A_0	Zm00001eb159390	0
S7_126375384	7	126375384	0.001529865	1	Zm00001eb313960	Zm00001eb313960	Zm00001eb313960	0
S3_224727543	3	224727543	0.001536239	3	bHLH25;Zm00001eb159970;Zm00001eb159950	bHLH25	Zm00001eb159960	958
S10_12697819	10	12697819	0.001539404	1	Zm00001eb408620	Zm00001eb408620	Zm00001eb408620	0
S9_14993453	9	14993453	0.001541283	3	Zm00001eb374750;RR22_1;Zm00001eb374770	Zm00001eb374750	Zm00001eb374750	0
S10_136387112	10	136387112	0.001541397	3	Zm00001eb427710;Zm00001eb427700;Zm00001eb427690	Zm00001eb427710	Zm00001eb427710	11601
S6_153782265	6	153782265	0.001542028	4	Zm00001eb286920;Zm00001eb286910;Zm00001eb286930;Zm00001eb286940	Zm00001eb286920	Zm00001eb286920	0
S5_10994854	5	10994854	0.001544768	2	Zm00001eb216150;Zm00001eb216140	Zm00001eb216150	Zm00001eb216150	0
S5_8696759	5	8696759	0.001548428	1	Zm00001eb215300	Zm00001eb215300	Zm00001eb215300	0
S10_117298319	10	117298319	0.001549465	1	Zm00001eb422060	Zm00001eb422060	Zm00001eb422060	574
S10_1552345	10	1552345	0.001550084	5	Zm00001eb405240;Nap1;Zm00001eb405250;Zm00001eb405260;RPP8L2_0	Zm00001eb405240	Zm00001eb405240	950
S2_49167333	2	49167333	0.001550176	2	Zm00001eb082120;Zm00001eb082110	Zm00001eb082120	Zm00001eb082120	8590
S2_44986703	2	44986703	0.001551188	6	Zm00001eb081040;Zm00001eb081050;Zm00001eb081060;Zm00001eb081070;Zm00001eb081080;LIP1	Zm00001eb081040	Zm00001eb081040	1551
S1_281688819	1	281688819	0.001554187	3	Zm00001eb056880;AUX33;Zm00001eb056860	Zm00001eb056880	Zm00001eb056880	3695
S6_12713676	6	12713676	0.00155494	5	Zm00001eb261540;Zm00001eb261530;Zm00001eb261550;Zm00001eb261560;Zm00001eb261520	Zm00001eb261540	Zm00001eb261540	0
S9_105515754	9	105515754	0.001559721	1	Zm00001eb388090	Zm00001eb388090	Zm00001eb388090	0
S3_222987506	3	222987506	0.001564799	2	Zm00001eb159410;SGT1_0	Zm00001eb159410	Zm00001eb159410	0
S1_304418342	1	304418342	0.001565109	4	Zm00001eb064270;Zm00001eb064260;Zm00001eb064280;Zm00001eb064290	Zm00001eb064270	Zm00001eb064270	0
S10_74742514	10	74742514	0.001568832	1	Zm00001eb415060	Zm00001eb415060	Zm00001eb415060	0
S1_233824628	1	233824628	0.001569054	1	Zm00001eb044860	Zm00001eb044860	Zm00001eb044860	0
S8_181578087	8	181578087	0.001569154	2	Zm00001eb371140;Zm00001eb371150	Zm00001eb371140	Zm00001eb371140	0
S8_69281065	8	69281065	0.001570327	4	Zm00001eb343440;Zm00001eb343450;Zm00001eb343430;Zm00001eb343420	Zm00001eb343440	Zm00001eb343440	186
S8_68238559	8	68238559	0.001572651	1	Zm00001eb343240	Zm00001eb343240	Zm00001eb343240	0
S10_1421431	10	1421431	0.001575033	11	Zm00001eb405120;Zm00001eb405130;Zm00001eb405100;Zm00001eb405110;Zm00001eb405090;Zm00001eb405080;Zm00001eb405140;NH5.1_1;LECRK91_9;Zm00001eb405070;ASMT3_0	Zm00001eb405120	Zm00001eb405120	495
S5_4482723	5	4482723	0.001575559	5	AUX32;Zm00001eb212900;Zm00001eb212910;Zm00001eb212920;Zm00001eb212930	AUX32	Zm00001eb212890	4163
S1_4452648	1	4452648	0.001578067	1	Zm00001eb001510	Zm00001eb001510	Zm00001eb001510	121
S7_123467983	7	123467983	0.001578775	4	Zm00001eb313440;Zm00001eb313450;Zm00001eb313430;Zm00001eb313460	Zm00001eb313440	Zm00001eb313440	53
S8_18816592	8	18816592	0.001579014	3	Zm00001eb336880;Zm00001eb336890;Zm00001eb336900	Zm00001eb336880	Zm00001eb336880	0
S1_303703708	1	303703708	0.001580377	3	Zm00001eb063930;Zm00001eb063940;Zm00001eb063950	Zm00001eb063930	Zm00001eb063930	0
S9_93925945	9	93925945	0.001582063	1	Zm00001eb386150	Zm00001eb386150	Zm00001eb386150	4872
S4_161141472	4	161141472	0.001583821	5	FACE1_1;Zm00001eb187250;Zm00001eb187260;Zm00001eb187270;Zm00001eb187230	FACE1_1	Zm00001eb187240	0
S1_265323298	1	265323298	0.00158482	4	Zm00001eb052590;Zm00001eb052600;Zm00001eb052610;Zm00001eb052620	Zm00001eb052590	Zm00001eb052590	0
S5_190173407	5	190173407	0.001590298	1	MYB41	MYB41	Zm00001eb247570	0
S7_5132235	7	5132235	0.001590954	9	Zm00001eb299900;Zm00001eb299910;Zm00001eb299880;Zm00001eb299890;Zm00001eb299920;Zm00001eb299860;Zm00001eb299870;Zm00001eb299850;Zm00001eb299830	Zm00001eb299900	Zm00001eb299900	0
S9_26086429	9	26086429	0.001592956	2	Zm00001eb378370;Zm00001eb378360	Zm00001eb378370	Zm00001eb378370	0
S9_27843633	9	27843633	0.001592986	6	Zm00001eb378910;Zm00001eb378900;Zm00001eb378890;Zm00001eb378880;Zm00001eb378870;Zm00001eb378860	Zm00001eb378910	Zm00001eb378910	0
S9_160806969	9	160806969	0.001597466	3	ALPHAC-AD_0;Zm00001eb404070;Zm00001eb404090	ALPHAC-AD_0	Zm00001eb404080	0
S1_177307539	1	177307539	0.001599822	4	Zm00001eb031670;Zm00001eb031660;Zm00001eb031650;Zm00001eb031640	Zm00001eb031670	Zm00001eb031670	0
S10_10581043	10	10581043	0.001602249	1	Zm00001eb408280	Zm00001eb408280	Zm00001eb408280	12702
S5_12219953	5	12219953	0.001607367	3	Zm00001eb216540;Zm00001eb216550;Zm00001eb216530	Zm00001eb216540	Zm00001eb216540	0
S8_38246591	8	38246591	0.001609022	2	Zm00001eb340350;Zm00001eb340360	Zm00001eb340350	Zm00001eb340350	0
S6_116786377	6	116786377	0.001611348	2	Zm00001eb277940;Zm00001eb277950	Zm00001eb277940	Zm00001eb277940	0
S3_196254652	3	196254652	0.001611383	3	Zm00001eb151530;Zm00001eb151510;Zm00001eb151520	Zm00001eb151530	Zm00001eb151530	407
S6_152581179	6	152581179	0.001612187	1	Zm00001eb286490	Zm00001eb286490	Zm00001eb286490	0
S3_195047148	3	195047148	0.001614017	1	Zm00001eb151230	Zm00001eb151230	Zm00001eb151230	842
S3_222987502	3	222987502	0.001614465	2	Zm00001eb159410;SGT1_0	Zm00001eb159410	Zm00001eb159410	0
S4_231533432	4	231533432	0.0016147	0	NA	NA	NA	NA
S1_5063432	1	5063432	0.001618552	6	Zm00001eb001710;Zm00001eb001700;Zm00001eb001690;Zm00001eb001680;Zm00001eb001720;Zm00001eb001730	Zm00001eb001710	Zm00001eb001710	1101
S6_170593219	6	170593219	0.001619335	2	Zm00001eb292980;Zm00001eb292990	Zm00001eb292980	Zm00001eb292980	0
S4_160536754	4	160536754	0.001622653	2	Zm00001eb187140;Zm00001eb187130	Zm00001eb187140	Zm00001eb187140	0
S3_220438295	3	220438295	0.001622921	2	Zm00001eb158690;Zm00001eb158700	Zm00001eb158690	Zm00001eb158690	0
S3_182435702	3	182435702	0.001626477	2	Zm00001eb147390;Zm00001eb147380	Zm00001eb147390	Zm00001eb147390	0
S8_83344795	8	83344795	0.001627979	0	NA	NA	NA	NA
S5_59554339	5	59554339	0.001629318	0	NA	NA	NA	NA
S1_8237908	1	8237908	0.001632267	4	Zm00001eb003020;Zm00001eb003030;Orphan357;Zm00001eb003000	Zm00001eb003020	Zm00001eb003020	0
S1_8237954	1	8237954	0.001632267	4	Zm00001eb003020;Zm00001eb003030;Orphan357;Zm00001eb003000	Zm00001eb003020	Zm00001eb003020	0
S5_54514314	5	54514314	0.001640582	4	Zm00001eb226230;Zm00001eb226220;Zm00001eb226240;Zm00001eb226210	Zm00001eb226230	Zm00001eb226230	0
S4_43858287	4	43858287	0.001641313	1	Zm00001eb174630	Zm00001eb174630	Zm00001eb174630	0
S5_220553415	5	220553415	0.001645196	6	Zm00001eb257050;Zm00001eb257060;Zm00001eb257040;Zm00001eb257070;Zm00001eb257030;Zm00001eb257020	Zm00001eb257050	Zm00001eb257050	0
S7_166182667	7	166182667	0.001645915	1	Zm00001eb324070	Zm00001eb324070	Zm00001eb324070	0
S6_146507418	6	146507418	0.001645933	3	Zm00001eb285030;Zm00001eb285020;Zm00001eb285010	Zm00001eb285030	Zm00001eb285030	0
S3_189077702	3	189077702	0.00164647	1	Zm00001eb149310	Zm00001eb149310	Zm00001eb149310	0
S4_187908488	4	187908488	0.001646831	2	Zm00001eb194730;Zm00001eb194720	Zm00001eb194730	Zm00001eb194730	0
S1_10774733	1	10774733	0.00164885	2	Zm00001eb003890;Zm00001eb003900	Zm00001eb003890	Zm00001eb003890	0
S1_186158916	1	186158916	0.001649253	8	Zm00001eb033410;Zm00001eb033420;Zm00001eb033430;Zm00001eb033440;Zm00001eb033450;Zm00001eb033460;Zm00001eb033470;Zm00001eb033480	Zm00001eb033410	Zm00001eb033410	0
S2_9989007	2	9989007	0.001649649	3	Zm00001eb070570;Zm00001eb070560;Zm00001eb070580	Zm00001eb070570	Zm00001eb070570	0
S4_244940789	4	244940789	0.001652273	4	Zm00001eb207390;SAUR71_8;Zm00001eb207410;Zm00001eb207420	Zm00001eb207390	Zm00001eb207390	0
S1_206121029	1	206121029	0.001658058	3	Zm00001eb038610;Zm00001eb038600;Zm00001eb038620	Zm00001eb038610	Zm00001eb038610	0
S5_103530956	5	103530956	0.001659544	1	SLC38A1_0	SLC38A1_0	Zm00001eb234980	0
S5_102953609	5	102953609	0.001663391	2	Zm00001eb234940;Zm00001eb234950	Zm00001eb234940	Zm00001eb234940	0
S2_194334722	2	194334722	0.001666747	2	Zm00001eb101560;Zm00001eb101570	Zm00001eb101560	Zm00001eb101560	0
S6_121544029	6	121544029	0.001667926	3	Zm00001eb279090;Zm00001eb279080;Zm00001eb279070	Zm00001eb279090	Zm00001eb279090	0
S1_278269920	1	278269920	0.001669674	1	Zm00001eb055950	Zm00001eb055950	Zm00001eb055950	17484
S4_182167417	4	182167417	0.001674685	2	Zm00001eb193180;Zm00001eb193190	Zm00001eb193180	Zm00001eb193180	0
S5_172170662	5	172170662	0.001678286	5	Zm00001eb242710;Zm00001eb242720;Zm00001eb242730;Zm00001eb242700;Zm00001eb242740	Zm00001eb242710	Zm00001eb242710	0
S10_58526646	10	58526646	0.001681401	2	Zm00001eb413100;Zm00001eb413110	Zm00001eb413100	Zm00001eb413100	0
S4_190330016	4	190330016	0.001681803	5	Zm00001eb195530;Zm00001eb195540;Zm00001eb195550;Zm00001eb195560;Zm00001eb195570	Zm00001eb195530	Zm00001eb195530	0
S6_121301065	6	121301065	0.001698598	1	Zm00001eb279040	Zm00001eb279040	Zm00001eb279040	9293
S2_45526975	2	45526975	0.001698857	1	Zm00001eb081210	Zm00001eb081210	Zm00001eb081210	18547
S2_23633759	2	23633759	0.001705889	2	Zm00001eb075370;Zm00001eb075360	Zm00001eb075370	Zm00001eb075370	1202
S2_147475444	2	147475444	0.001706088	2	Zm00001eb092590;Zm00001eb092600	Zm00001eb092590	Zm00001eb092590	0
S2_38284147	2	38284147	0.001708051	2	Zm00001eb079310;Zm00001eb079300	Zm00001eb079310	Zm00001eb079310	0
S5_102953612	5	102953612	0.001708346	2	Zm00001eb234940;Zm00001eb234950	Zm00001eb234940	Zm00001eb234940	0
S10_114634104	10	114634104	0.001708464	1	Zm00001eb421520	Zm00001eb421520	Zm00001eb421520	0
S4_192786739	4	192786739	0.0017089	1	CYP90A3	CYP90A3	Zm00001eb196530	0
S2_209380252	2	209380252	0.001711971	4	Zm00001eb105830;Zm00001eb105840;Zm00001eb105850;Zm00001eb105860	Zm00001eb105830	Zm00001eb105830	0
S7_126377666	7	126377666	0.001712684	2	Zm00001eb313960;Zm00001eb313970	Zm00001eb313960	Zm00001eb313960	0
S7_133315519	7	133315519	0.001714479	1	Zm00001eb315440	Zm00001eb315440	Zm00001eb315440	381
S10_144669612	10	144669612	0.001715211	3	Zm00001eb430930;Zm00001eb430920;Zm00001eb430940	Zm00001eb430930	Zm00001eb430930	715
S3_11695973	3	11695973	0.001715227	1	Zm00001eb122770	Zm00001eb122770	Zm00001eb122770	0
S10_133367611	10	133367611	0.001715789	2	Zm00001eb426690;Zm00001eb426700	Zm00001eb426690	Zm00001eb426690	0
S8_17941273	8	17941273	0.001717076	5	Zm00001eb336760;Zm00001eb336770;Zm00001eb336750;Zm00001eb336740;Zm00001eb336780	Zm00001eb336760	Zm00001eb336760	629
S10_65895788	10	65895788	0.001717452	1	Zm00001eb413860	Zm00001eb413860	Zm00001eb413860	0
S5_102218264	5	102218264	0.001719303	1	Zm00001eb234860	Zm00001eb234860	Zm00001eb234860	0
S3_220438358	3	220438358	0.001720709	2	Zm00001eb158690;Zm00001eb158700	Zm00001eb158690	Zm00001eb158690	0
S8_83279227	8	83279227	0.001723976	0	NA	NA	NA	NA
S8_82734129	8	82734129	0.001724897	1	Zm00001eb345900	Zm00001eb345900	Zm00001eb345900	0
S7_139415930	7	139415930	0.001725587	3	Zm00001eb317010;Zm00001eb317000;Zm00001eb317020	Zm00001eb317010	Zm00001eb317010	0
S8_63894864	8	63894864	0.001726852	6	Zm00001eb342420;Zm00001eb342430;Zm00001eb342440;Zm00001eb342450;Zm00001eb342410;Zm00001eb342460	Zm00001eb342420	Zm00001eb342420	0
S4_16912228	4	16912228	0.001727533	3	Zm00001eb169020;Zm00001eb169030;Zm00001eb169040	Zm00001eb169020	Zm00001eb169020	0
S4_19860913	4	19860913	0.001731739	0	NA	NA	NA	NA
S4_247989083	4	247989083	0.001732209	3	bZIP84;Zm00001eb209060;Zm00001eb209050	bZIP84	Zm00001eb209070	1615
S8_64040331	8	64040331	0.001732724	2	Zm00001eb342490;Zm00001eb342500	Zm00001eb342490	Zm00001eb342490	0
S3_213312642	3	213312642	0.001732731	1	Zm00001eb156510	Zm00001eb156510	Zm00001eb156510	0
S3_222987505	3	222987505	0.001733471	2	Zm00001eb159410;SGT1_0	Zm00001eb159410	Zm00001eb159410	0
S3_123445241	3	123445241	0.001733598	2	NAC021_4;Zm00001eb135900	NAC021_4	Zm00001eb135910	444
S5_103819725	5	103819725	0.001734068	3	SAUR39_12;EBP2_1;Zm00001eb235010	SAUR39_12	Zm00001eb234990	0
S6_148009665	6	148009665	0.00173498	2	Zm00001eb285310;Zm00001eb285320	Zm00001eb285310	Zm00001eb285310	0
S3_180820093	3	180820093	0.001735192	2	Zm00001eb146850;Zm00001eb146860	Zm00001eb146850	Zm00001eb146850	0
S6_106464502	6	106464502	0.001735629	3	Zm00001eb275140;Zm00001eb275130;Zm00001eb275120	Zm00001eb275140	Zm00001eb275140	0
S6_130223293	6	130223293	0.001735638	1	Zm00001eb280870	Zm00001eb280870	Zm00001eb280870	0
S3_24544192	3	24544192	0.001736077	1	Zm00001eb125670	Zm00001eb125670	Zm00001eb125670	0
S10_131408309	10	131408309	0.001737047	1	Zm00001eb426070	Zm00001eb426070	Zm00001eb426070	0
S8_27563385	8	27563385	0.001741073	3	Zm00001eb338910;Zm00001eb338920;Zm00001eb338930	Zm00001eb338910	Zm00001eb338910	284
S3_88066067	3	88066067	0.001741336	0	NA	NA	NA	NA
S6_116789694	6	116789694	0.001743873	3	Zm00001eb277940;Zm00001eb277950;Zm00001eb277960	Zm00001eb277940	Zm00001eb277940	0
S3_222883404	3	222883404	0.001748802	1	HSFC1A_0	HSFC1A_0	Zm00001eb159390	0
S9_160076794	9	160076794	0.001749095	4	Zm00001eb403690;Zm00001eb403680;Zm00001eb403670;Zm00001eb403700	Zm00001eb403690	Zm00001eb403690	663
S3_231107547	3	231107547	0.001749335	2	Zm00001eb162090;Zm00001eb162100	Zm00001eb162090	Zm00001eb162090	0
S5_8696753	5	8696753	0.001752186	1	Zm00001eb215300	Zm00001eb215300	Zm00001eb215300	0
S1_12333703	1	12333703	0.001754449	3	Zm00001eb004470;At2g30780_0;Zm00001eb004490	Zm00001eb004470	Zm00001eb004470	4410
S5_72615735	5	72615735	0.001754826	3	Zm00001eb230150;Zm00001eb230160;Zm00001eb230170	Zm00001eb230150	Zm00001eb230150	0
S5_102218342	5	102218342	0.001755271	1	Zm00001eb234860	Zm00001eb234860	Zm00001eb234860	0
S6_95631918	6	95631918	0.001755811	5	Zm00001eb272760;Zm00001eb272770;Zm00001eb272780;Zm00001eb272790;NLTP_1	Zm00001eb272760	Zm00001eb272760	0
S3_220438299	3	220438299	0.00175631	2	Zm00001eb158690;Zm00001eb158700	Zm00001eb158690	Zm00001eb158690	0
S4_239184536	4	239184536	0.001758079	2	ETR4_1;Zm00001eb205270	ETR4_1	Zm00001eb205280	0
S8_148207178	8	148207178	0.001759832	3	Zm00001eb358360;Zm00001eb358370;Zm00001eb358380	Zm00001eb358360	Zm00001eb358360	0
S8_57918007	8	57918007	0.001760248	1	Zm00001eb341890	Zm00001eb341890	Zm00001eb341890	0
S5_203929618	5	203929618	0.001760682	3	Zm00001eb250580;Zm00001eb250590;Zm00001eb250600	Zm00001eb250580	Zm00001eb250580	84
S6_170593223	6	170593223	0.001761021	2	Zm00001eb292980;Zm00001eb292990	Zm00001eb292980	Zm00001eb292980	0
S6_98445894	6	98445894	0.001761326	6	Zm00001eb273360;Zm00001eb273370;Zm00001eb273350;PSBO_0;ERF7_1;Zm00001eb273340	Zm00001eb273360	Zm00001eb273360	0
S1_153625535	1	153625535	0.001761859	0	NA	NA	NA	NA
S6_159085370	6	159085370	0.00176939	5	Zm00001eb288440;Zm00001eb288450;Zm00001eb288430;Zm00001eb288460;Zm00001eb288470	Zm00001eb288440	Zm00001eb288440	0
S6_157704216	6	157704216	0.0017698	2	Zm00001eb287950;Zm00001eb287960	Zm00001eb287950	Zm00001eb287950	0
S3_176714623	3	176714623	0.001770391	1	Zm00001eb145810	Zm00001eb145810	Zm00001eb145810	0
S5_6160871	5	6160871	0.001773665	5	Zm00001eb213930;Zm00001eb213940;Zm00001eb213950;Zm00001eb213960;Zm00001eb213920	Zm00001eb213930	Zm00001eb213930	0
S4_2788170	4	2788170	0.001773991	0	NA	NA	NA	NA
S1_4614544	1	4614544	0.001775195	1	ABI8	ABI8	Zm00001eb001550	0
S7_89839112	7	89839112	0.001777314	1	Zm00001eb309580	Zm00001eb309580	Zm00001eb309580	205
S6_178280568	6	178280568	0.001777639	7	Zm00001eb297080;Zm00001eb297090;Zm00001eb297100;Zm00001eb297070;Zm00001eb297110;Zm00001eb297120;Zm00001eb297130	Zm00001eb297080	Zm00001eb297080	0
S4_217086327	4	217086327	0.001784322	1	Zm00001eb201770	Zm00001eb201770	Zm00001eb201770	0
S6_130494072	6	130494072	0.001785775	1	Zm00001eb280900	Zm00001eb280900	Zm00001eb280900	0
S9_160807017	9	160807017	0.001789605	3	ALPHAC-AD_0;Zm00001eb404070;Zm00001eb404090	ALPHAC-AD_0	Zm00001eb404080	0
S1_263002817	1	263002817	0.001790078	3	Zm00001eb051900;VP14_12;Zm00001eb051870	Zm00001eb051900	Zm00001eb051900	0
S6_177663191	6	177663191	0.001797268	6	Zm00001eb296800;Zm00001eb296810;Zm00001eb296790;Zm00001eb296820;ZHD6;RL6_1	Zm00001eb296800	Zm00001eb296800	0
S5_20054543	5	20054543	0.001798647	4	RPL24_2;Zm00001eb219330;Zm00001eb219340;Zm00001eb219350	RPL24_2	Zm00001eb219320	0
S3_148561144	3	148561144	0.001800437	2	Zm00001eb140390;Zm00001eb140380	Zm00001eb140390	Zm00001eb140390	0
S3_192731704	3	192731704	0.001802436	0	NA	NA	NA	NA
S3_115762675	3	115762675	0.001804407	0	NA	NA	NA	NA
S8_74088703	8	74088703	0.001806043	1	Zm00001eb344260	Zm00001eb344260	Zm00001eb344260	0
S4_9219569	4	9219569	0.001810019	0	NA	NA	NA	NA
S10_144669607	10	144669607	0.001811083	3	Zm00001eb430930;Zm00001eb430920;Zm00001eb430940	Zm00001eb430930	Zm00001eb430930	710
S6_153485278	6	153485278	0.001814108	1	Zm00001eb286770	Zm00001eb286770	Zm00001eb286770	0
S1_30284084	1	30284084	0.001814217	2	Zm00001eb009660;Zm00001eb009650	Zm00001eb009660	Zm00001eb009660	0
S5_205870440	5	205870440	0.001817066	2	Zm00001eb251030;Zm00001eb251040	Zm00001eb251030	Zm00001eb251030	0
S6_66687324	6	66687324	0.001818089	2	Zm00001eb268760;Zm00001eb268750	Zm00001eb268760	Zm00001eb268760	0
S10_116429484	10	116429484	0.001824776	1	Zm00001eb421880	Zm00001eb421880	Zm00001eb421880	0
S1_29339105	1	29339105	0.001825688	1	Zm00001eb009500	Zm00001eb009500	Zm00001eb009500	0
S3_208818819	3	208818819	0.001825861	1	Zm00001eb155010	Zm00001eb155010	Zm00001eb155010	0
S5_54993187	5	54993187	0.001826719	1	Zm00001eb226360	Zm00001eb226360	Zm00001eb226360	0
S9_30042312	9	30042312	0.001827767	3	Zm00001eb379440;Zm00001eb379450;Zm00001eb379430	Zm00001eb379440	Zm00001eb379440	0
S1_61267121	1	61267121	0.001827889	3	Zm00001eb017150;Zm00001eb017160;Zm00001eb017140	Zm00001eb017150	Zm00001eb017150	0
S3_215857906	3	215857906	0.00182975	1	Zm00001eb157270	Zm00001eb157270	Zm00001eb157270	0
S8_112473075	8	112473075	0.001830144	7	Zm00001eb350230;Zm00001eb350220;Zm00001eb350210;Zm00001eb350200;Zm00001eb350240;Zm00001eb350190;Zm00001eb350180	Zm00001eb350230	Zm00001eb350230	0
S10_145900501	10	145900501	0.00183132	6	Zm00001eb431500;Zm00001eb431510;Zm00001eb431520;Zm00001eb431490;Zm00001eb431480;Zm00001eb431470	Zm00001eb431500	Zm00001eb431500	0
S2_219326935	2	219326935	0.00183157	6	hac108;Zm00001eb109780;Zm00001eb109770;SBH1;Zm00001eb109810;Zm00001eb109760	hac108	Zm00001eb109790	1077
S9_140496254	9	140496254	0.001833004	3	Zm00001eb395850;Zm00001eb395840;Zm00001eb395860	Zm00001eb395850	Zm00001eb395850	114
S2_220556128	2	220556128	0.001836267	1	Zm00001eb110300	Zm00001eb110300	Zm00001eb110300	0
S6_173043428	6	173043428	0.001837894	3	PP2C4;Zm00001eb294190;Zm00001eb294210	PP2C4	Zm00001eb294200	0
S5_8792399	5	8792399	0.001838675	2	Zm00001eb215320;Zm00001eb215310	Zm00001eb215320	Zm00001eb215320	0
S1_242648741	1	242648741	0.001839216	2	Zm00001eb047200;Zm00001eb047210	Zm00001eb047200	Zm00001eb047200	0
S5_27304455	5	27304455	0.001840084	0	NA	NA	NA	NA
S6_164127365	6	164127365	0.001840698	4	Zm00001eb290100;Zm00001eb290090;Zm00001eb290110;Zm00001eb290120	Zm00001eb290100	Zm00001eb290100	0
S2_23633071	2	23633071	0.001841657	2	Zm00001eb075370;Zm00001eb075360	Zm00001eb075370	Zm00001eb075370	514
S8_171716957	8	171716957	0.001846681	5	Zm00001eb366250;Zm00001eb366260;Zm00001eb366220;Zm00001eb366270;Zm00001eb366240	Zm00001eb366250	Zm00001eb366250	1709
S2_239332072	2	239332072	0.001846989	3	Zm00001eb116800;Zm00001eb116810;Zm00001eb116790	Zm00001eb116800	Zm00001eb116800	0
S9_151992800	9	151992800	0.001848807	3	Zm00001eb399800;Zm00001eb399780;Zm00001eb399790	Zm00001eb399800	Zm00001eb399800	0
S9_12460567	9	12460567	0.001853538	1	ARF27	ARF27	Zm00001eb373970	271
S10_87046055	10	87046055	0.001855172	2	Zm00001eb417170;Zm00001eb417160	Zm00001eb417170	Zm00001eb417170	0
S7_151877303	7	151877303	0.001858332	6	Zm00001eb320470;Zm00001eb320460;Zm00001eb320480;Zm00001eb320450;Orphan85;ZFP2_12	Zm00001eb320470	Zm00001eb320470	450
