Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0104310,"chr2H:17688581\G,\A",0.001432898,downstream,19259,chr2H,17688581
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0431910,"chr5H:34923547\C,\T",0.001442243,downstream,18573,chr5H,34923547
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0219350,"chr3H:2498157\T,\A",0.001442462,upstream,19585,chr3H,2498157
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0284170,"chr3H:458296262\G,\T",0.001443499,downstream,6852,chr3H,458296262
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0161160,"chr2H:423525258\A,\G",0.001449499,downstream,15124,chr2H,423525258
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0077500,"chr1H:478674729\T,\C",0.001449845,upstream,2644,chr1H,478674729
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0077500,"chr1H:478674742\T,\C",0.001449845,upstream,2631,chr1H,478674742
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0229410,"chr3H:21153244\G,\C",0.001450918,downstream,2754,chr3H,21153244
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0229410,"chr3H:21153254\A,\G",0.001450918,downstream,2764,chr3H,21153254
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0683110,"chr7H:198271275\G,\T",0.00145209,upstream,24485,chr7H,198271275
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0491270,"chr5H:479907313\T,\G",0.001454271,downstream,7331,chr5H,479907313
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0730440,"chr7H:578030749\A,\G",0.001457645,upstream,15451,chr7H,578030749
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0095170,"chr1H:515610704\C,\T",0.001458576,in_gene,0,chr1H,515610704
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0287740,"chr3H:478836617\G,\A",0.001460459,in_gene,0,chr3H,478836617
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0331070,"chr3H:621035918\G,\A",0.001461039,upstream,17690,chr3H,621035918
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0558930,"chr6H:61749217\A,\G",0.001462533,downstream,1482,chr6H,61749217
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0231440,"chr3H:26505726\G,\A",0.001462705,upstream,19531,chr3H,26505726
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0647750,"chr7H:24908628\G,\A",0.001465839,upstream,2479,chr7H,24908628
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0112580,"chr2H:41422136\C,\G",0.001470512,upstream,9824,chr2H,41422136
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545830,"chr6H:16503028\T,\C",0.001471814,downstream,1393,chr6H,16503028
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0525760,"chr5H:562060834\T,\A",0.001474711,in_gene,0,chr5H,562060834
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0320520,"chr3H:597209052\G,\C",0.001482671,downstream,10500,chr3H,597209052
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0230320,"chr3H:22838056\C,\A",0.001486851,downstream,11582,chr3H,22838056
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210350,"chr2H:647627801\C,\T",0.001488714,upstream,5738,chr2H,647627801
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0331840,"chr4H:1639445\G,\A",0.001491515,in_gene,0,chr4H,1639445
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0331840,"chr4H:1639446\A,\C",0.001491515,in_gene,0,chr4H,1639446
barley,am_rel_abundance_colonization,RGA1,"chr5H:562911668\T,\C",0.001491685,in_gene,0,chr5H,562911668
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0652740,"chr7H:39411937\T,\C",0.00149499,upstream,4357,chr7H,39411937
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0722470,"chr7H:543492637\A,\G",0.001503168,upstream,12165,chr7H,543492637
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0311810,"chr3H:578661062\C,\T",0.001504127,upstream,6481,chr3H,578661062
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0536160,"chr5H:582909762\G,\C",0.001505551,upstream,3755,chr5H,582909762
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0494990,"chr5H:489996806\G,\A",0.001510823,upstream,735,chr5H,489996806
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0748600,"chr7H:621703640\C,\T",0.001513777,downstream,603,chr7H,621703640
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0630550,"chr6H:555376874\C,\A",0.001517237,downstream,1706,chr6H,555376874
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0676990,"chr7H:154639616\T,\G",0.001518284,downstream,12575,chr7H,154639616
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0052290,"chr1H:348617831\G,\T",0.001526072,in_gene,0,chr1H,348617831
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0463140,"chr5H:313580140\A,\G",0.00152802,downstream,5158,chr5H,313580140
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603400,"chr6H:435059567\T,\C",0.001532538,downstream,18371,chr6H,435059567
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0334480,"chr4H:8944707\G,\A",0.001533228,downstream,8103,chr4H,8944707
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0315280,"chr3H:587328104\A,\G",0.001534268,downstream,265,chr3H,587328104
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0315280,"chr3H:587328112\C,\T",0.001534268,downstream,273,chr3H,587328112
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0306050,"chr3H:560858826\G,\A",0.001540755,downstream,1401,chr3H,560858826
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0600680,"chr6H:411110483\A,\G",0.001543824,downstream,1122,chr6H,411110483
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0575120,"chr6H:163397632\A,\G",0.001544357,upstream,3325,chr6H,163397632
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0088400,"chr1H:500781385\G,\A",0.00154712,upstream,10055,chr1H,500781385
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0584930,"chr6H:262914620\G,\A",0.001550877,in_gene,0,chr6H,262914620
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0525890,"chr5H:562442651\A,\G",0.001551054,upstream,6536,chr5H,562442651
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0569040,"chr6H:116815162\C,\T",0.001551252,upstream,10098,chr6H,116815162
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0555330,"chr6H:43659974\G,\C",0.001553188,in_gene,0,chr6H,43659974
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0342990,"chr4H:42971654\G,\C",0.001555514,in_gene,0,chr4H,42971654
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0609680,"chr6H:477009953\G,\A",0.00155588,in_gene,0,chr6H,477009953
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0076590,"chr1H:475406532\T,\G",0.001556108,downstream,14366,chr1H,475406532
