Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
barley,soilN,HORVU.MOREX.r3.2HG0106830,"chr2H:24175191\C,\T",0.0028415,upstream,11939,chr2H,24175191
barley,soilN,HORVU.MOREX.r3.2HG0109150,"chr2H:29405893\A,\G",0.002844987,in_gene,0,chr2H,29405893
barley,soilN,HORVU.MOREX.r3.1HG0007460,"chr1H:15229368\T,\C",0.002845844,downstream,3384,chr1H,15229368
barley,soilN,HORVU.MOREX.r3.3HG0231040,"chr3H:25068921\C,\T",0.002851189,upstream,12913,chr3H,25068921
barley,soilN,HORVU.MOREX.r3.3HG0314760,"chr3H:586353599\G,\A",0.002852225,upstream,2876,chr3H,586353599
barley,soilN,HORVU.MOREX.r3.1HG0093050,"chr1H:510395439\C,\T",0.002855575,upstream,15197,chr1H,510395439
barley,soilN,HORVU.MOREX.r3.1HG0003260,"chr1H:6692182\C,\T",0.002874151,downstream,147,chr1H,6692182
barley,soilN,HORVU.MOREX.r3.3HG0311550,"chr3H:578074250\C,\T",0.002874348,upstream,44,chr3H,578074250
barley,soilN,HORVU.MOREX.r3.3HG0322180,"chr3H:600763562\G,\A",0.002876708,downstream,283,chr3H,600763562
barley,soilN,HORVU.MOREX.r3.7HG0653690,"chr7H:41788800\G,\A",0.002880289,downstream,4114,chr7H,41788800
barley,soilN,HORVU.MOREX.r3.5HG0530970,"chr5H:573640155\C,\G",0.002880696,downstream,1743,chr5H,573640155
barley,soilN,HORVU.MOREX.r3.3HG0311550,"chr3H:578074148\C,\T",0.002880913,upstream,146,chr3H,578074148
barley,soilN,HORVU.MOREX.r3.3HG0228280,"chr3H:19181458\G,\T",0.002890442,downstream,12390,chr3H,19181458
barley,soilN,HORVU.MOREX.r3.6HG0541450,"chr6H:8427397\C,\T",0.00289711,downstream,14770,chr6H,8427397
barley,soilN,HORVU.MOREX.r3.5HG0537290,"chr5H:585273150\C,\T",0.002901282,downstream,498,chr5H,585273150
barley,soilN,HORVU.MOREX.r3.5HG0428610,"chr5H:22341168\T,\G",0.002907347,downstream,1120,chr5H,22341168
barley,soilN,HORVU.MOREX.r3.2HG0190110,"chr2H:597799526\C,\G",0.002911452,upstream,1418,chr2H,597799526
barley,soilN,HORVU.MOREX.r3.2HG0110020,"chr2H:31593454\A,\G",0.002913455,downstream,8926,chr2H,31593454
barley,soilN,HORVU.MOREX.r3.3HG0324200,"chr3H:605392359\A,\T",0.002913857,upstream,13695,chr3H,605392359
barley,soilN,HORVU.MOREX.r3.6HG0573960,"chr6H:154038019\C,\T",0.002924738,in_gene,0,chr6H,154038019
barley,soilN,HORVU.MOREX.r3.3HG0304950,"chr3H:557366788\G,\A",0.002925567,in_gene,0,chr3H,557366788
barley,soilN,HORVU.MOREX.r3.5HG0499880,"chr5H:503070285\G,\A",0.002926664,upstream,1657,chr5H,503070285
barley,soilN,CBF6,"chr5H:495953131\A,\G",0.002928351,downstream,4733,chr5H,495953131
barley,soilN,HORVU.MOREX.r3.7HG0729040,"chr7H:573707177\C,\T",0.002928634,upstream,10960,chr7H,573707177
barley,soilN,HORVU.MOREX.r3.6HG0594460,"chr6H:361346766\G,\A",0.00293812,upstream,23318,chr6H,361346766
barley,soilN,HORVU.MOREX.r3.6HG0538810,"chr6H:2362194\T,\C",0.00294381,downstream,166,chr6H,2362194
barley,soilN,HORVU.MOREX.r3.3HG0253090,"chr3H:170354722\G,\A",0.002950784,downstream,12226,chr3H,170354722
barley,soilN,HORVU.MOREX.r3.5HG0484850,"chr5H:451168652\T,\G",0.002957458,in_gene,0,chr5H,451168652
barley,soilN,HORVU.MOREX.r3.2HG0116390,"chr2H:54308975\C,\T",0.002960103,downstream,21385,chr2H,54308975
barley,soilN,HORVU.MOREX.r3.3HG0300100,"chr3H:539613263\T,\G",0.002964626,downstream,24,chr3H,539613263
barley,soilN,HORVU.MOREX.r3.6HG0625600,"chr6H:542859921\G,\T",0.00297056,in_gene,0,chr6H,542859921
barley,soilN,HORVU.MOREX.r3.5HG0460530,"chr5H:292570257\C,\G",0.002975596,upstream,13250,chr5H,292570257
barley,soilN,HORVU.MOREX.r3.1HG0010330,"chr1H:24146340\G,\C",0.00297915,downstream,5649,chr1H,24146340
barley,soilN,HORVU.MOREX.r3.4HG0345200,"chr4H:58071472\T,\C",0.002984818,upstream,14667,chr4H,58071472
barley,soilN,HORVU.MOREX.r3.7HG0725060,"chr7H:554830926\T,\C",0.002986747,in_gene,0,chr7H,554830926
barley,soilN,HORVU.MOREX.r3.1HG0010620,"chr1H:25042007\G,\A",0.00299097,upstream,1868,chr1H,25042007
barley,soilN,HORVU.MOREX.r3.7HG0640110,"chr7H:10377888\G,\A",0.0029944,upstream,3230,chr7H,10377888
barley,soilN,HORVU.MOREX.r3.6HG0539790,"chr6H:4009397\C,\T",0.002994657,downstream,11966,chr6H,4009397
barley,soilN,HORVU.MOREX.r3.5HG0528070,"chr5H:567165443\A,\G",0.002995971,downstream,312,chr5H,567165443
barley,soilN,HORVU.MOREX.r3.5HG0521230,"chr5H:551658781\A,\G",0.002997773,downstream,4373,chr5H,551658781
barley,soilN,HORVU.MOREX.r3.5HG0481120,"chr5H:435054541\A,\G",0.002999247,downstream,838,chr5H,435054541
barley,soilN,HORVU.MOREX.r3.2HG0107010,"chr2H:24431538\C,\T",0.003010658,upstream,1013,chr2H,24431538
barley,soilN,HORVU.MOREX.r3.5HG0484170,"chr5H:446743577\C,\T",0.003011128,downstream,10264,chr5H,446743577
barley,soilN,HORVU.MOREX.r3.7HG0678290,"chr7H:164143915\T,\G",0.003011684,upstream,22747,chr7H,164143915
barley,soilN,HORVU.MOREX.r3.4HG0335830,"chr4H:13203602\G,\A",0.003012508,in_gene,0,chr4H,13203602
barley,soilN,HORVU.MOREX.r3.5HG0497940,"chr5H:496922762\C,\T",0.003014186,upstream,3774,chr5H,496922762
barley,soilN,HORVU.MOREX.r3.3HG0310660,"chr3H:574489898\C,\T",0.003027283,upstream,8106,chr3H,574489898
barley,soilN,HORVU.MOREX.r3.5HG0520120,"chr5H:549598431\T,\C",0.003029719,upstream,8587,chr5H,549598431
barley,soilN,HORVU.MOREX.r3.4HG0411190,"chr4H:590916970\T,\C",0.00303973,upstream,5744,chr4H,590916970
barley,soilN,HORVU.MOREX.r3.7HG0653870,"chr7H:42103978\C,\T",0.003041894,upstream,5858,chr7H,42103978
barley,soilN,HORVU.MOREX.r3.6HG0585920,"chr6H:273658599\T,\A",0.003046249,upstream,19369,chr6H,273658599
barley,soilN,HORVU.MOREX.r3.5HG0432380,"chr5H:37580600\A,\G",0.003046408,in_gene,0,chr5H,37580600
barley,soilN,HORVU.MOREX.r3.7HG0745470,"chr7H:615886878\T,\G",0.003053093,downstream,6656,chr7H,615886878
barley,soilN,HORVU.MOREX.r3.1HG0003090,"chr1H:5969499\C,\T",0.003069035,in_gene,0,chr1H,5969499
barley,soilN,HORVU.MOREX.r3.5HG0489890,"chr5H:475147564\C,\T",0.003073132,upstream,232,chr5H,475147564
barley,soilN,HORVU.MOREX.r3.7HG0707540,"chr7H:443813819\A,\G",0.003073768,in_gene,0,chr7H,443813819
barley,soilN,HORVU.MOREX.r3.5HG0528290,"chr5H:567592474\A,\G",0.003080812,upstream,786,chr5H,567592474
barley,soilN,HORVU.MOREX.r3.5HG0528290,"chr5H:567592484\A,\G",0.003080812,upstream,776,chr5H,567592484
barley,soilN,HORVU.MOREX.r3.7HG0661250,"chr7H:65938233\T,\C",0.003086812,upstream,2776,chr7H,65938233
barley,soilN,HORVU.MOREX.r3.2HG0107280,"chr2H:25030362\G,\A",0.003093498,in_gene,0,chr2H,25030362
barley,soilN,HORVU.MOREX.r3.1HG0077430,"chr1H:478440978\G,\A",0.003100073,downstream,11979,chr1H,478440978
barley,soilN,HORVU.MOREX.r3.7HG0648870,"chr7H:27441176\G,\A",0.003100603,downstream,18058,chr7H,27441176
barley,soilN,HORVU.MOREX.r3.1HG0003990,"chr1H:8567173\A,\G",0.003101533,in_gene,0,chr1H,8567173
barley,soilN,HORVU.MOREX.r3.7HG0658800,"chr7H:57849736\A,\G",0.003117974,downstream,14099,chr7H,57849736
barley,soilN,HORVU.MOREX.r3.5HG0521230,"chr5H:551658832\C,\T",0.003135425,downstream,4424,chr5H,551658832
barley,soilN,HORVU.MOREX.r3.7HG0650530,"chr7H:30890022\A,\G",0.003142027,in_gene,0,chr7H,30890022
barley,soilN,HORVU.MOREX.r3.7HG0650850,"chr7H:31396917\C,\T",0.003142844,upstream,6798,chr7H,31396917
barley,soilN,HORVU.MOREX.r3.7HG0726940,"chr7H:564342457\T,\A",0.003147586,in_gene,0,chr7H,564342457
barley,soilN,HORVU.MOREX.r3.1HG0005130,"chr1H:10206545\T,\C",0.003154507,downstream,11683,chr1H,10206545
barley,soilN,HORVU.MOREX.r3.1HG0079020,"chr1H:482717017\C,\T",0.003154626,in_gene,0,chr1H,482717017
barley,soilN,HORVU.MOREX.r3.2HG0190070,"chr2H:597698393\C,\T",0.003159973,upstream,16475,chr2H,597698393
barley,soilN,HORVU.MOREX.r3.2HG0184590,"chr2H:570194263\A,\G",0.003179959,downstream,8232,chr2H,570194263
barley,soilN,HORVU.MOREX.r3.4HG0387610,"chr4H:471149800\T,\C",0.003182041,downstream,12380,chr4H,471149800
barley,soilN,HORVU.MOREX.r3.7HG0733020,"chr7H:586381014\C,\G",0.003186613,upstream,16906,chr7H,586381014
barley,soilN,HORVU.MOREX.r3.7HG0665780,"chr7H:88107460\C,\T",0.003192303,downstream,13840,chr7H,88107460
barley,soilN,HORVU.MOREX.r3.7HG0649920,"chr7H:29469982\C,\T",0.003195263,downstream,2673,chr7H,29469982
barley,soilN,HORVU.MOREX.r3.6HG0544350,"chr6H:14516007\G,\C",0.00319956,in_gene,0,chr6H,14516007
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968169\G,\A",0.003214125,in_gene,0,chr7H,607968169
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968153\C,\A",0.003214125,in_gene,0,chr7H,607968153
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968151\G,\T",0.003214125,in_gene,0,chr7H,607968151
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968146\G,\T",0.003214125,in_gene,0,chr7H,607968146
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968117\A,\C",0.003214125,in_gene,0,chr7H,607968117
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968148\C,\T",0.003214125,in_gene,0,chr7H,607968148
barley,soilN,HORVU.MOREX.r3.4HG0397970,"chr4H:540284206\G,\T",0.003215229,upstream,838,chr4H,540284206
barley,soilN,HORVU.MOREX.r3.2HG0096290,"chr2H:1852277\C,\T",0.0032167,downstream,75,chr2H,1852277
barley,soilN,HORVU.MOREX.r3.5HG0535870,"chr5H:582457394\A,\G",0.003222628,upstream,1891,chr5H,582457394
barley,soilN,HORVU.MOREX.r3.5HG0429890,"chr5H:26309328\G,\A",0.003225242,upstream,5232,chr5H,26309328
barley,soilN,HORVU.MOREX.r3.2HG0202090,"chr2H:628407106\C,\A",0.003227094,upstream,5046,chr2H,628407106
barley,soilN,HORVU.MOREX.r3.2HG0107700,"chr2H:25854157\C,\T",0.003229715,upstream,17217,chr2H,25854157
barley,soilN,HORVU.MOREX.r3.5HG0492630,"chr5H:484010776\A,\G",0.003250339,downstream,1841,chr5H,484010776
barley,soilN,HORVU.MOREX.r3.7HG0729040,"chr7H:573707217\C,\T",0.003252602,upstream,10920,chr7H,573707217
barley,soilN,HORVU.MOREX.r3.3HG0285550,"chr3H:466261230\C,\T",0.003255631,downstream,425,chr3H,466261230
barley,soilN,HORVU.MOREX.r3.5HG0489320,"chr5H:473428223\T,\G",0.003264061,downstream,6418,chr5H,473428223
barley,soilN,HORVU.MOREX.r3.1HG0077220,"chr1H:477672714\T,\C",0.003264917,downstream,1843,chr1H,477672714
barley,soilN,HORVU.MOREX.r3.6HG0541500,"chr6H:8481287\G,\A",0.003265492,in_gene,0,chr6H,8481287
barley,soilN,HORVU.MOREX.r3.3HG0275040,"chr3H:391845820\G,\A",0.00327027,upstream,661,chr3H,391845820
barley,soilN,HORVU.MOREX.r3.7HG0750970,"chr7H:626563393\G,\A",0.003272577,upstream,3642,chr7H,626563393
barley,soilN,HORVU.MOREX.r3.1HG0076370,"chr1H:474817315\C,\T",0.003273647,upstream,20179,chr1H,474817315
barley,soilN,HORVU.MOREX.r3.1HG0076370,"chr1H:474817378\T,\A",0.003273647,upstream,20116,chr1H,474817378
barley,soilN,HORVU.MOREX.r3.7HG0750940,"chr7H:626549368\C,\T",0.003274926,downstream,14393,chr7H,626549368
barley,soilN,HORVU.MOREX.r3.2HG0190330,"chr2H:598249722\T,\G",0.003275843,in_gene,0,chr2H,598249722
barley,soilN,HORVU.MOREX.r3.3HG0288900,"chr3H:486433037\A,\G",0.003284908,upstream,788,chr3H,486433037
barley,soilN,HORVU.MOREX.r3.7HG0649640,"chr7H:28730396\C,\T",0.003289743,upstream,10669,chr7H,28730396
barley,soilN,HORVU.MOREX.r3.2HG0115020,"chr2H:49647836\C,\T",0.003293793,downstream,154,chr2H,49647836
barley,soilN,HORVU.MOREX.r3.3HG0301960,"chr3H:547398298\G,\A",0.003293898,downstream,2731,chr3H,547398298
barley,soilN,HORVU.MOREX.r3.3HG0301960,"chr3H:547398318\T,\C",0.003293898,downstream,2751,chr3H,547398318
barley,soilN,HORVU.MOREX.r3.3HG0301960,"chr3H:547398338\C,\T",0.003293898,downstream,2771,chr3H,547398338
barley,soilN,HORVU.MOREX.r3.5HG0534500,"chr5H:580019395\C,\T",0.00330803,upstream,20454,chr5H,580019395
barley,soilN,HORVU.MOREX.r3.2HG0105080,"chr2H:19293710\C,\T",0.003310666,upstream,3594,chr2H,19293710
barley,soilN,HORVU.MOREX.r3.1HG0093030,"chr1H:510270795\T,\C",0.003320804,downstream,1339,chr1H,510270795
barley,soilN,HORVU.MOREX.r3.1HG0006570,"chr1H:13842279\T,\A",0.003326315,upstream,21067,chr1H,13842279
barley,soilN,HORVU.MOREX.r3.4HG0397970,"chr4H:540284252\C,\T",0.003327225,upstream,792,chr4H,540284252
barley,soilN,HORVU.MOREX.r3.7HG0667410,"chr7H:99383105\T,\C",0.003328943,downstream,17452,chr7H,99383105
barley,soilN,HORVU.MOREX.r3.7HG0741520,"chr7H:607968183\G,\A",0.003330653,in_gene,0,chr7H,607968183
barley,soilN,HORVU.MOREX.r3.1HG0007690,"chr1H:15749212\G,\C",0.003330664,upstream,10775,chr1H,15749212
barley,soilN,HORVU.MOREX.r3.2HG0100750,"chr2H:12055838\A,\T",0.003334947,upstream,4199,chr2H,12055838
barley,soilN,HORVU.MOREX.r3.4HG0343160,"chr4H:44412257\C,\G",0.003335744,downstream,22674,chr4H,44412257
barley,soilN,HORVU.MOREX.r3.6HG0542960,"chr6H:12260167\C,\A",0.003336791,upstream,1589,chr6H,12260167
barley,soilN,HORVU.MOREX.r3.3HG0242740,"chr3H:85589457\A,\G",0.003338385,upstream,8905,chr3H,85589457
barley,soilN,HORVU.MOREX.r3.4HG0331840,"chr4H:1639409\G,\A",0.003341418,in_gene,0,chr4H,1639409
barley,soilN,HORVU.MOREX.r3.1HG0092920,"chr1H:510087854\T,\C",0.003343132,downstream,3014,chr1H,510087854
barley,soilN,HORVU.MOREX.r3.3HG0305960,"chr3H:560660752\T,\C",0.003343947,downstream,4015,chr3H,560660752
barley,soilN,HORVU.MOREX.r3.3HG0305390,"chr3H:558828342\C,\G",0.003347836,in_gene,0,chr3H,558828342
barley,soilN,HORVU.MOREX.r3.6HG0558620,"chr6H:59414909\T,\C",0.003352694,downstream,7331,chr6H,59414909
barley,soilN,HORVU.MOREX.r3.6HG0621960,"chr6H:531870211\G,\T",0.003353159,upstream,5237,chr6H,531870211
barley,soilN,HORVU.MOREX.r3.7HG0735630,"chr7H:593129270\C,\T",0.003357244,upstream,10912,chr7H,593129270
barley,soilN,HORVU.MOREX.r3.2HG0106600,"chr2H:23762474\C,\T",0.003362815,upstream,1388,chr2H,23762474
barley,soilN,HORVU.MOREX.r3.2HG0106600,"chr2H:23762522\C,\T",0.003362815,upstream,1340,chr2H,23762522
barley,soilN,HORVU.MOREX.r3.1HG0078970,"chr1H:482598146\C,\T",0.003365017,in_gene,0,chr1H,482598146
barley,soilN,HORVU.MOREX.r3.6HG0624870,"chr6H:541602552\T,\C",0.003370129,downstream,2852,chr6H,541602552
barley,soilN,HORVU.MOREX.r3.5HG0442710,"chr5H:98384425\G,\C",0.003370136,upstream,21779,chr5H,98384425
barley,soilN,HORVU.MOREX.r3.7HG0648140,"chr7H:25606345\T,\C",0.003380363,upstream,3260,chr7H,25606345
barley,soilN,HORVU.MOREX.r3.1HG0013820,"chr1H:35107585\T,\G",0.003382482,upstream,16991,chr1H,35107585
barley,soilN,HORVU.MOREX.r3.1HG0013820,"chr1H:35107599\G,\A",0.003382482,upstream,16977,chr1H,35107599
barley,soilN,HORVU.MOREX.r3.3HG0256640,"chr3H:198730429\C,\G",0.00338325,upstream,10592,chr3H,198730429
barley,soilN,HORVU.MOREX.r3.7HG0648920,"chr7H:27539272\G,\A",0.003385995,downstream,258,chr7H,27539272
barley,soilN,HORVU.MOREX.r3.2HG0213820,"chr2H:654815275\C,\T",0.003386272,upstream,21531,chr2H,654815275
barley,soilN,HORVU.MOREX.r3.2HG0213820,"chr2H:654815287\C,\T",0.003386272,upstream,21519,chr2H,654815287
barley,soilN,HORVU.MOREX.r3.5HG0513910,"chr5H:536154191\T,\C",0.003391458,in_gene,0,chr5H,536154191
barley,soilN,HORVU.MOREX.r3.1HG0002890,"chr1H:5721157\G,\T",0.003399524,upstream,1712,chr1H,5721157
barley,soilN,HORVU.MOREX.r3.1HG0010620,"chr1H:25042089\G,\T",0.003410716,upstream,1786,chr1H,25042089
barley,soilN,HORVU.MOREX.r3.2HG0213750,"chr2H:654632817\T,\G",0.003414901,upstream,22771,chr2H,654632817
barley,soilN,HORVU.MOREX.r3.4HG0384700,"chr4H:450239627\C,\T",0.00342117,downstream,2275,chr4H,450239627
barley,soilN,HORVU.MOREX.r3.4HG0342530,"chr4H:40259102\A,\G",0.003423114,upstream,3325,chr4H,40259102
barley,soilN,HORVU.MOREX.r3.7HG0728530,"chr7H:571119116\G,\A",0.00342784,upstream,792,chr7H,571119116
barley,soilN,HORVU.MOREX.r3.2HG0109520,"chr2H:30310623\A,\C",0.003428133,downstream,3672,chr2H,30310623
barley,soilN,HORVU.MOREX.r3.1HG0006230,"chr1H:12827657\T,\A",0.003433793,downstream,57,chr1H,12827657
barley,soilN,HORVU.MOREX.r3.1HG0005360,"chr1H:10549406\T,\C",0.003442085,downstream,62,chr1H,10549406
barley,soilN,HORVU.MOREX.r3.7HG0701210,"chr7H:395041865\T,\C",0.003447605,in_gene,0,chr7H,395041865
barley,soilN,HORVU.MOREX.r3.3HG0276710,"chr3H:405386943\A,\C",0.003448626,upstream,22253,chr3H,405386943
barley,soilN,HORVU.MOREX.r3.3HG0249430,"chr3H:140217853\T,\C",0.003458451,upstream,22042,chr3H,140217853
barley,soilN,HORVU.MOREX.r3.5HG0513650,"chr5H:535529234\A,\G",0.003461307,downstream,965,chr5H,535529234
barley,soilN,HORVU.MOREX.r3.7HG0744420,"chr7H:613737738\A,\C",0.003464308,upstream,9881,chr7H,613737738
barley,soilN,HORVU.MOREX.r3.2HG0113290,"chr2H:43696086\C,\A",0.003465421,in_gene,0,chr2H,43696086
barley,soilN,HORVU.MOREX.r3.3HG0231930,"chr3H:27935234\A,\G",0.003471371,downstream,7669,chr3H,27935234
barley,soilN,HORVU.MOREX.r3.3HG0304950,"chr3H:557366721\G,\C",0.003472018,in_gene,0,chr3H,557366721
barley,soilN,HORVU.MOREX.r3.6HG0621980,"chr6H:531891569\A,\C",0.003479372,in_gene,0,chr6H,531891569
barley,soilN,HORVU.MOREX.r3.4HG0387650,"chr4H:471354733\G,\A",0.003482568,downstream,1525,chr4H,471354733
barley,soilN,HORVU.MOREX.r3.2HG0140550,"chr2H:209326440\G,\T",0.003483238,downstream,15525,chr2H,209326440
barley,soilN,HORVU.MOREX.r3.5HG0521230,"chr5H:551658829\C,\T",0.00348757,downstream,4421,chr5H,551658829
barley,soilN,HORVU.MOREX.r3.4HG0334940,"chr4H:10209202\A,\T",0.003489947,upstream,16,chr4H,10209202
barley,soilN,HORVU.MOREX.r3.4HG0334940,"chr4H:10209206\G,\A",0.003489947,upstream,12,chr4H,10209206
barley,soilN,HORVU.MOREX.r3.1HG0004000,"chr1H:8572131\A,\G",0.003493968,downstream,1025,chr1H,8572131
barley,soilN,HORVU.MOREX.r3.3HG0316960,"chr3H:590308080\G,\A",0.003496478,downstream,12244,chr3H,590308080
barley,soilN,HORVU.MOREX.r3.7HG0738360,"chr7H:599633811\C,\T",0.003502181,downstream,12523,chr7H,599633811
barley,soilN,HORVU.MOREX.r3.2HG0123570,"chr2H:90210838\T,\C",0.003502601,downstream,9844,chr2H,90210838
barley,soilN,HORVU.MOREX.r3.5HG0430760,"chr5H:30031921\C,\G",0.003502957,downstream,11437,chr5H,30031921
barley,soilN,HORVU.MOREX.r3.5HG0525620,"chr5H:561801917\A,\C",0.003511096,downstream,680,chr5H,561801917
barley,soilN,HORVU.MOREX.r3.7HG0653820,"chr7H:41947979\G,\T",0.003514795,upstream,23521,chr7H,41947979
barley,soilN,HORVU.MOREX.r3.7HG0667410,"chr7H:99383127\G,\A",0.003516604,downstream,17474,chr7H,99383127
barley,soilN,HORVU.MOREX.r3.7HG0667410,"chr7H:99383143\G,\A",0.003516604,downstream,17490,chr7H,99383143
barley,soilN,HORVU.MOREX.r3.4HG0413220,"chr4H:596322640\C,\T",0.003531311,upstream,8513,chr4H,596322640
barley,soilN,HORVU.MOREX.r3.3HG0286770,"chr3H:473219880\C,\T",0.003533665,downstream,366,chr3H,473219880
barley,soilN,HORVU.MOREX.r3.1HG0015390,"chr1H:42649770\C,\G",0.003543898,upstream,13050,chr1H,42649770
barley,soilN,HORVU.MOREX.r3.4HG0348300,"chr4H:83316853\T,\C",0.003544308,upstream,5780,chr4H,83316853
barley,soilN,HORVU.MOREX.r3.6HG0625830,"chr6H:543299527\T,\C",0.003550764,downstream,3551,chr6H,543299527
barley,soilN,HORVU.MOREX.r3.2HG0185960,"chr2H:579060019\C,\T",0.003552606,upstream,13133,chr2H,579060019
barley,soilN,HORVU.MOREX.r3.2HG0140480,"chr2H:208950129\T,\C",0.003558297,downstream,17715,chr2H,208950129
barley,soilN,HORVU.MOREX.r3.3HG0219200,"chr3H:2203045\T,\G",0.003560842,in_gene,0,chr3H,2203045
barley,soilN,HORVU.MOREX.r3.2HG0209790,"chr2H:646253439\T,\C",0.003560984,in_gene,0,chr2H,646253439
barley,soilN,HORVU.MOREX.r3.2HG0179330,"chr2H:548037549\C,\G",0.00356543,in_gene,0,chr2H,548037549
barley,soilN,HORVU.MOREX.r3.1HG0009380,"chr1H:22313254\A,\G",0.003566487,upstream,7306,chr1H,22313254
barley,soilN,HORVU.MOREX.r3.2HG0106510,"chr2H:23610351\C,\T",0.003569153,in_gene,0,chr2H,23610351
barley,soilN,HORVU.MOREX.r3.2HG0204530,"chr2H:634431003\A,\G",0.003569527,upstream,19193,chr2H,634431003
barley,soilN,HORVU.MOREX.r3.2HG0204530,"chr2H:634431024\T,\A",0.003569527,upstream,19172,chr2H,634431024
barley,soilN,HORVU.MOREX.r3.7HG0649570,"chr7H:28348054\A,\G",0.003573676,upstream,4103,chr7H,28348054
barley,soilN,HORVU.MOREX.r3.5HG0505740,"chr5H:516641068\T,\C",0.003573687,downstream,20725,chr5H,516641068
barley,soilN,HORVU.MOREX.r3.2HG0100750,"chr2H:12059485\T,\C",0.003579186,upstream,552,chr2H,12059485
barley,soilN,HORVU.MOREX.r3.7HG0657420,"chr7H:53149154\A,\C",0.003582161,upstream,21282,chr7H,53149154
barley,soilN,HORVU.MOREX.r3.5HG0488290,"chr5H:469551184\C,\T",0.003587234,upstream,145,chr5H,469551184
barley,soilN,HORVU.MOREX.r3.1HG0010330,"chr1H:24146290\C,\T",0.003589497,downstream,5599,chr1H,24146290
barley,soilN,HORVU.MOREX.r3.1HG0084770,"chr1H:494686175\A,\G",0.003591438,downstream,467,chr1H,494686175
barley,soilN,HORVU.MOREX.r3.7HG0678290,"chr7H:164143921\C,\T",0.003596892,upstream,22741,chr7H,164143921
barley,soilN,HORVU.MOREX.r3.4HG0387590,"chr4H:470842128\C,\T",0.003603561,downstream,2083,chr4H,470842128
barley,soilN,HORVU.MOREX.r3.5HG0493130,"chr5H:485173408\G,\A",0.003603719,upstream,1108,chr5H,485173408
barley,soilN,HORVU.MOREX.r3.5HG0493130,"chr5H:485173484\G,\A",0.003603719,upstream,1032,chr5H,485173484
barley,soilN,HORVU.MOREX.r3.7HG0667410,"chr7H:99383077\G,\A",0.003607053,downstream,17424,chr7H,99383077
barley,soilN,dof7,"chr4H:44090527\G,\A",0.003611935,upstream,8587,chr4H,44090527
barley,soilN,dof7,"chr4H:44090611\A,\G",0.003611935,upstream,8503,chr4H,44090611
barley,soilN,HORVU.MOREX.r3.7HG0750800,"chr7H:626391234\G,\A",0.003612825,downstream,20315,chr7H,626391234
barley,soilN,HORVU.MOREX.r3.7HG0667660,"chr7H:100288906\C,\T",0.003614676,downstream,6922,chr7H,100288906
barley,soilN,HORVU.MOREX.r3.3HG0322410,"chr3H:601334690\C,\T",0.003619462,upstream,758,chr3H,601334690
barley,soilN,HORVU.MOREX.r3.2HG0185820,"chr2H:578357534\G,\A",0.003621792,upstream,13192,chr2H,578357534
barley,soilN,HORVU.MOREX.r3.1HG0087450,"chr1H:499358047\G,\A",0.003628597,in_gene,0,chr1H,499358047
barley,soilN,HORVU.MOREX.r3.3HG0306830,"chr3H:562961496\A,\G",0.003634517,upstream,9170,chr3H,562961496
barley,soilN,HORVU.MOREX.r3.4HG0342760,"chr4H:41470486\G,\T",0.003635334,upstream,341,chr4H,41470486
barley,soilN,HORVU.MOREX.r3.7HG0674340,"chr7H:136033555\C,\T",0.00363755,downstream,4901,chr7H,136033555
barley,soilN,HORVU.MOREX.r3.3HG0319320,"chr3H:594718929\G,\A",0.003662765,upstream,2566,chr3H,594718929
barley,soilN,HORVU.MOREX.r3.2HG0109850,"chr2H:31251295\T,\G",0.003669825,upstream,8655,chr2H,31251295
barley,soilN,HORVU.MOREX.r3.2HG0214400,"chr2H:656631680\T,\G",0.003675194,upstream,10915,chr2H,656631680
barley,soilN,HORVU.MOREX.r3.2HG0100080,"chr2H:10992517\T,\G",0.003675211,downstream,2898,chr2H,10992517
barley,soilN,HORVU.MOREX.r3.7HG0709610,"chr7H:458132570\G,\A",0.003679537,downstream,11703,chr7H,458132570
barley,soilN,HORVU.MOREX.r3.7HG0709610,"chr7H:458132580\C,\G",0.003679537,downstream,11713,chr7H,458132580
barley,soilN,HORVU.MOREX.r3.2HG0097540,"chr2H:5053505\T,\C",0.003680088,upstream,16,chr2H,5053505
barley,soilN,HORVU.MOREX.r3.1HG0071500,"chr1H:455495154\G,\C",0.003684044,in_gene,0,chr1H,455495154
barley,soilN,HORVU.MOREX.r3.1HG0071500,"chr1H:455495080\A,\G",0.003684044,in_gene,0,chr1H,455495080
barley,soilN,HORVU.MOREX.r3.3HG0233730,"chr3H:32372803\T,\A",0.003685931,downstream,108,chr3H,32372803
barley,soilN,HORVU.MOREX.r3.3HG0251090,"chr3H:153268103\T,\G",0.003694697,upstream,1810,chr3H,153268103
barley,soilN,HORVU.MOREX.r3.7HG0649570,"chr7H:28352815\T,\C",0.00370766,in_gene,0,chr7H,28352815
