Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
pH,748563at33090,2,Zm00001eb295770,Zm00001eb295770:0.00489326,,,,,,,AT2G20560;AT3G47940,AT2G20560:8.84333e-05;AT3G47940:0.00100789
pH,754555at2759,2,Zm00001eb366870,Zm00001eb366870:0.00296896,,,,,,,AT1G10960,AT1G10960:0.00277353
pH,755348at2759,2,,,,,,,HORVU.MOREX.r3.5HG0528160,HORVU.MOREX.r3.5HG0528160:0.00195843,AT5G01690;AT5G58460,AT5G01690:0.00276395;AT5G58460:0.00334524
pH,770066at2759,2,Zm00001eb335680,Zm00001eb335680:0.00314744,,,,,,,AT5G47390,AT5G47390:0.00352166
pH,78116at2759,2,Zm00001eb082910,Zm00001eb082910:0.00301587,,,,,,,AT4G39370,AT4G39370:0.000274086
pH,784921at2759,2,Zm00001eb067700,Zm00001eb067700:0.00110875,,,,,,,AT4G23730;AT5G57330;AT5G66530,AT4G23730:0.000415906;AT5G57330:0.00293986;AT5G66530:0.00267586
pH,790032at2759,2,Zm00001eb078200,Zm00001eb078200:0.00128508,,,,,HORVU.MOREX.r3.5HG0509720,HORVU.MOREX.r3.5HG0509720:0.000202127,,
pH,793218at2759,2,,,,,,,HORVU.MOREX.r3.1HG0084490;HORVU.MOREX.r3.7HG0725060,HORVU.MOREX.r3.1HG0084490:0.00251099;HORVU.MOREX.r3.7HG0725060:0.0010771,AT1G14690,AT1G14690:0.00323361
pH,794108at2759,2,Zm00001eb075120;Zm00001eb291310;Zm00001eb363830,Zm00001eb075120:0.00445978;Zm00001eb291310:0.00297062;Zm00001eb363830:0.0023396,,,LOC_Os01g09270,LOC_Os01g09270:0.00134637,,,,
pH,801991at2759,2,,,,,,,HORVU.MOREX.r3.4HG0396060,HORVU.MOREX.r3.4HG0396060:0.00108626,AT2G28190,AT2G28190:0.00251493
pH,807140at2759,2,,,SORBI_3003G366400,SORBI_3003G366400:0.000558881,,,,,AT4G02080,AT4G02080:0.00143922
pH,92096at2759,2,Zm00001eb257060,Zm00001eb257060:0.0016452,,,,,,,AT5G49710,AT5G49710:0.00280553
pH,93158at2759,2,Zm00001eb407150;Zm00001eb422110,Zm00001eb407150:0.00434453;Zm00001eb422110:0.000493999,,,,,,,AT3G44220,AT3G44220:0.00334458
pH,94409at2759,2,Zm00001eb211700,Zm00001eb211700:0.000167594,,,,,,,AT5G02460,AT5G02460:0.000336961
pH,95619at2759,2,Zm00001eb317830,Zm00001eb317830:0.00266703,,,,,,,AT3G26960,AT3G26960:0.00371997
